"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.441719681E1,2.420553565E-2,2.504547499E-2,1.069014147E-2
9.442719681E1,1.687515154E-2,2.565634064E-2,7.635815535E-3
9.443719681E1,1.809688285E-2,2.626720630E-2,7.635815535E-3
9.444719681E1,1.931861416E-2,2.443460934E-2,1.863138936E-2
9.445719708E1,1.565342210E-2,2.321287990E-2,2.535090782E-2
9.446719681E1,3.436116967E-3,2.504547499E-2,2.962696366E-2
9.447719681E1,1.931861416E-2,2.015855350E-2,2.962696366E-2
9.448719681E1,2.725986205E-2,2.015855350E-2,2.596177347E-2
9.449719681E1,3.092505224E-2,1.527163107E-2,2.229658142E-2
9.450719681E1,2.176207490E-2,9.773843922E-3,1.802052557E-2
9.451719681E1,2.909245715E-2,3.054326167E-3,1.557706390E-2
9.452719694E1,2.664899640E-2,6.108652451E-4,1.557706390E-2
9.453719694E1,1.992947794E-2,6.108652451E-4,1.924225502E-2
9.454719694E1,1.870774850E-2,-1.221730490E-3,2.290744707E-2
9.455719694E1,2.787072770E-2,-3.665191587E-3,2.412917651E-2
9.456719694E1,3.031418845E-2,6.108652451E-4,2.474004216E-2
9.457719681E1,3.153591976E-2,4.886921961E-3,2.474004216E-2
9.458719681E1,2.970332280E-2,4.886921961E-3,2.046398632E-2
9.459719681E1,3.336851299E-2,5.497787148E-3,1.802052557E-2
9.460719681E1,2.909245715E-2,8.552113548E-3,1.679879427E-2
9.461719681E1,2.420553565E-2,7.330383174E-3,1.863138936E-2
9.462719681E1,2.115120925E-2,5.497787148E-3,2.229658142E-2
9.463719681E1,1.626428775E-2,6.719517522E-3,2.535090782E-2
9.464719681E1,1.443169173E-2,7.941247895E-3,2.596177347E-2
9.465719681E1,2.603813075E-2,7.330383174E-3,2.229658142E-2
9.466719708E1,1.992947794E-2,1.282817032E-2,2.046398632E-2
9.467719708E1,2.176207490E-2,1.771509275E-2,1.557706390E-2
9.468719708E1,2.298380435E-2,2.015855350E-2,1.435533352E-2
9.469719708E1,2.359467000E-2,2.443460934E-2,1.069014147E-2
9.470719708E1,2.664899640E-2,2.565634064E-2,1.313360315E-2
9.471719681E1,3.275764734E-2,2.260201424E-2,1.069014147E-2
9.472719681E1,3.031418845E-2,2.138028294E-2,9.468411095E-3
9.473719681E1,3.214678168E-2,1.588249579E-2,5.192354787E-3
9.474719681E1,3.092505224E-2,1.466076635E-2,4.581489135E-3
9.475719654E1,3.581197560E-2,1.832595654E-2,4.581489135E-3
9.476719654E1,3.397937864E-2,2.504547499E-2,3.970623948E-3
9.477719668E1,2.909245715E-2,3.054326214E-2,1.435533352E-2
9.478719668E1,4.253149405E-2,2.443460934E-2,2.168571576E-2
9.479719668E1,4.741841555E-2,1.404990070E-2,2.412917651E-2
9.480719668E1,5.535966158E-2,3.054326167E-3,2.046398632E-2
9.481719668E1,5.230533704E-2,-4.276056774E-3,1.618792862E-2
9.482719654E1,5.169447139E-2,1.221730490E-3,-3.970623948E-3
9.483719654E1,5.352706835E-2,1.099557430E-2,-1.802052557E-2
9.484719654E1,5.413793400E-2,1.404990070E-2,-1.740965992E-2
9.485719654E1,8.834638447E-2,7.941247895E-3,-7.635815535E-3
9.486719654E1,8.590292186E-2,1.038470957E-2,-1.527163084E-3
9.487719654E1,8.284860104E-2,1.466076635E-2,-3.054326226E-4
9.488719654E1,7.857254148E-2,1.282817032E-2,-5.803219974E-3
9.489719654E1,6.818783283E-2,8.552113548E-3,-1.007927675E-2
9.490719654E1,7.246389240E-2,4.276056774E-3,-2.107485011E-2
9.491719681E1,8.101600409E-2,6.108652335E-3,-3.084869497E-2
9.492719681E1,8.834638447E-2,6.108652451E-4,-3.023782931E-2
9.493719681E1,8.040513843E-2,6.108652451E-4,-3.145955876E-2
9.494719681E1,6.940956414E-2,4.886921961E-3,-3.695734590E-2
9.495719681E1,6.146831438E-2,1.221730490E-3,-4.550946131E-2
9.496719654E1,6.146831438E-2,-2.443460980E-3,-4.978551716E-2
9.497719654E1,5.780312419E-2,-4.276056774E-3,-5.283984542E-2
9.498719654E1,5.535966158E-2,-1.038470957E-2,-5.161811411E-2
9.499719654E1,4.802928120E-2,-1.221730467E-2,-5.039638281E-2
9.500719654E1,3.397937864E-2,-1.038470957E-2,-5.100724846E-2
9.501719654E1,1.015563495E-2,-4.886921961E-3,-4.673119262E-2
9.502719667E1,-1.122464892E-2,-8.552113548E-3,-4.367686436E-2
9.503719681E1,-2.955060638E-2,-1.832595654E-2,-4.001167417E-2
9.504719681E1,-5.093089119E-2,-2.321287990E-2,-4.550946131E-2
9.505719681E1,-6.314819306E-2,-2.504547499E-2,-4.306599870E-2
9.506719681E1,-8.513934165E-2,-2.260201424E-2,-4.306599870E-2
9.507719667E1,-1.034653038E-1,-1.343903504E-2,-4.001167417E-2
9.508719667E1,-1.230129898E-1,6.108652451E-4,-3.573561832E-2
9.509719667E1,-1.456149966E-1,1.038470957E-2,-3.390302137E-2
9.510719667E1,-1.700496078E-1,2.076941915E-2,-3.573561832E-2
9.511719667E1,-1.957059503E-1,2.993239649E-2,-4.001167417E-2
9.512719667E1,-2.176970989E-1,3.359758854E-2,-3.817907721E-2
9.513719694E1,-2.390773892E-1,4.276056588E-2,-3.634648025E-2
9.514719694E1,-2.512947023E-1,4.764748737E-2,-3.512475267E-2
9.515719694E1,-2.219731659E-1,5.253441259E-2,-4.123340547E-2
9.516719720E1,-2.079232633E-1,5.681046844E-2,-3.940080851E-2
9.517719720E1,-2.018146068E-1,5.925392732E-2,-3.268129006E-2
9.518719720E1,-1.950950921E-1,5.619960278E-2,-2.718350291E-2
9.519719720E1,-1.908190250E-1,4.764748737E-2,-2.290744707E-2
9.520719720E1,-1.920407563E-1,3.848451003E-2,-2.229658142E-2
9.521719694E1,-1.969276816E-1,2.748893574E-2,-2.412917651E-2
9.522719694E1,-1.908190250E-1,1.588249579E-2,-2.351831272E-2
9.523719694E1,-1.731039435E-1,7.330383174E-3,-2.351831272E-2
9.524719694E1,-1.578323096E-1,-2.443460980E-3,-2.596177347E-2
9.525719694E1,-1.523345262E-1,-1.527163107E-2,-2.657263726E-2
9.526719694E1,-1.431715488E-1,-3.115412779E-2,-3.145955876E-2
9.527719707E1,-1.321759671E-1,-4.948008433E-2,-3.940080851E-2
9.528719707E1,-1.285107732E-1,-6.414084882E-2,-4.123340547E-2
9.529719707E1,-1.217912585E-1,-7.574728876E-2,-4.428773001E-2
9.530719707E1,-1.217912585E-1,-8.246681094E-2,-4.612032697E-2
9.531719707E1,-1.217912585E-1,-8.368854225E-2,-4.978551716E-2
9.532719694E1,-1.211803928E-1,-8.552113175E-2,-5.345070735E-2
9.533719680E1,-1.181260645E-1,-8.796459436E-2,-5.650503561E-2
9.534719680E1,-1.126282811E-1,-9.224065393E-2,-5.589416996E-2
9.535719680E1,-1.065196246E-1,-1.001819000E-1,-6.017022580E-2
9.536719680E1,-9.918924421E-2,-1.032362282E-1,-5.894849449E-2
9.537719707E1,-9.491318464E-2,-1.087340117E-1,-6.078109145E-2
9.538719707E1,-8.880453557E-2,-1.142318025E-1,-5.711590126E-2
9.539719707E1,-7.780896127E-2,-1.191187203E-1,-5.345070735E-2
9.540719707E1,-6.009386852E-2,-1.240056455E-1,-4.795292020E-2
9.541719733E1,-5.459608138E-2,-1.270599663E-1,-4.306599870E-2
9.542719733E1,-5.276348442E-2,-1.264491081E-1,-3.940080851E-2
9.543719707E1,-5.093089119E-2,-1.197295859E-1,-4.001167417E-2
9.544719707E1,-4.604396969E-2,-1.093448773E-1,-3.940080851E-2
9.545719707E1,-3.810271993E-2,-9.957103431E-2,-4.062253982E-2
9.546719680E1,-3.321579844E-2,-9.346238524E-2,-4.184427112E-2
9.547719680E1,-3.260493279E-2,-9.101892263E-2,-3.940080851E-2
9.548719680E1,-3.504839167E-2,-8.979719132E-2,-4.123340547E-2
9.549719680E1,-3.688098863E-2,-8.552113175E-2,-4.062253982E-2
9.550719680E1,-3.627012298E-2,-8.063421398E-2,-4.001167417E-2
9.551719680E1,-3.565925732E-2,-7.513642311E-2,-4.001167417E-2
9.552719693E1,-3.627012298E-2,-6.841690838E-2,-3.573561832E-2
9.553719693E1,-3.443752974E-2,-5.925392732E-2,-3.512475267E-2
9.554719693E1,-2.893974073E-2,-5.009094998E-2,-3.329215571E-2
9.555719693E1,-1.977676153E-2,-3.848451003E-2,-2.901609987E-2
9.556719693E1,-1.061378326E-2,-3.054326214E-2,-2.535090782E-2
9.557719680E1,-6.948592141E-3,-2.199114859E-2,-2.535090782E-2
9.558719680E1,-4.505131394E-3,-1.404990070E-2,-2.351831272E-2
9.559719680E1,-5.726861767E-3,-8.552113548E-3,-2.046398632E-2
9.560719680E1,-2.061670180E-3,-6.108652335E-3,-1.863138936E-2
9.561719680E1,9.926559869E-4,-3.054326167E-3,-1.496619824E-2
9.562719680E1,-2.290744742E-4,3.054326167E-3,-7.024950348E-3
9.563719680E1,-5.115996581E-3,9.773843922E-3,3.970623948E-3
9.564719680E1,-9.392052889E-3,1.343903504E-2,1.802052557E-2
9.565719680E1,-1.427897532E-2,1.649336144E-2,2.840523422E-2
9.566719707E1,-1.611157134E-2,1.893682219E-2,3.329215571E-2
9.567719680E1,-4.505131394E-3,1.710422710E-2,3.329215571E-2
9.568719680E1,-8.399396902E-4,2.199114859E-2,2.718350291E-2
9.569719680E1,1.603521290E-3,1.954768784E-2,2.229658142E-2
9.570719680E1,-4.505131394E-3,2.504547499E-2,1.863138936E-2
9.571719653E1,-2.061670180E-3,2.504547499E-2,1.863138936E-2
9.572719653E1,-5.115996581E-3,2.809980139E-2,1.740965992E-2
9.573719653E1,-5.726861767E-3,3.176499158E-2,1.557706390E-2
9.574719653E1,-5.726861767E-3,3.481931984E-2,1.618792862E-2
9.575719653E1,-4.505131394E-3,3.970624134E-2,1.374446787E-2
9.576719653E1,-9.392052889E-3,4.764748737E-2,1.802052557E-2
9.577719666E1,-1.122464892E-2,4.764748737E-2,2.596177347E-2
9.578719666E1,-8.170322515E-3,4.642575979E-2,3.207042441E-2
9.579719666E1,-1.061378326E-2,4.276056588E-2,3.634648025E-2
9.580719666E1,-7.559457328E-3,3.909537569E-2,3.512475267E-2
9.581719666E1,-1.450804994E-3,3.543018550E-2,2.901609987E-2
9.582719653E1,2.214386594E-3,3.481931984E-2,2.596177347E-2
9.583719653E1,1.603521290E-3,3.787364438E-2,2.168571576E-2
9.584719653E1,9.544769302E-3,3.726277873E-2,2.412917651E-2
9.585719653E1,1.382082608E-2,3.665191308E-2,2.840523422E-2
9.586719653E1,1.565342210E-2,3.665191308E-2,3.268129006E-2
9.587719653E1,1.626428775E-2,3.726277873E-2,3.390302137E-2
9.588719653E1,1.382082608E-2,3.726277873E-2,3.207042441E-2
9.589719653E1,1.687515154E-2,3.481931984E-2,2.351831272E-2
9.590719653E1,1.809688285E-2,3.298672289E-2,1.679879427E-2
9.591719680E1,1.198823005E-2,3.543018550E-2,1.557706390E-2
9.592719680E1,1.565342210E-2,3.054326214E-2,1.557706390E-2
9.593719680E1,8.933904581E-3,2.993239649E-2,2.107485011E-2
9.594719680E1,1.076649968E-2,2.626720630E-2,2.535090782E-2
9.595719680E1,9.544769302E-3,2.260201424E-2,2.901609987E-2
9.596719653E1,8.323038928E-3,1.893682219E-2,2.840523422E-2
9.597719653E1,1.687515154E-2,1.221730467E-2,2.351831272E-2
9.598719653E1,1.870774850E-2,1.466076635E-2,2.046398632E-2
9.599719680E1,2.237293869E-2,1.893682219E-2,1.679879427E-2
9.600719680E1,3.397937864E-2,2.076941915E-2,1.496619824E-2
9.601719680E1,3.520110995E-2,2.443460934E-2,1.740965992E-2
9.602719693E1,3.703370690E-2,2.626720630E-2,1.802052557E-2
9.603719693E1,3.275764734E-2,2.565634064E-2,1.618792862E-2
9.604719693E1,3.764457256E-2,2.260201424E-2,1.679879427E-2
9.605719693E1,3.764457256E-2,1.954768784E-2,1.618792862E-2
9.606719693E1,4.130976275E-2,1.893682219E-2,1.802052557E-2
9.607719679E1,3.886630014E-2,1.832595654E-2,2.046398632E-2
9.608719679E1,4.314235970E-2,1.343903504E-2,2.046398632E-2
9.609719679E1,4.497495294E-2,1.099557430E-2,1.435533352E-2
9.610719679E1,4.130976275E-2,9.162978269E-3,8.246680722E-3
9.611719679E1,3.214678168E-2,1.160643995E-2,9.162978968E-4
9.612719679E1,3.214678168E-2,1.527163107E-2,2.748893574E-3
9.613719679E1,2.359467000E-2,1.710422710E-2,1.007927675E-2
9.614719679E1,1.259909570E-2,1.282817032E-2,2.474004216E-2
9.615719679E1,5.268712528E-3,1.771509275E-2,2.840523422E-2
9.616719706E1,1.015563495E-2,1.404990070E-2,3.207042441E-2
9.617719706E1,5.268712528E-3,1.527163107E-2,2.901609987E-2
9.618719706E1,2.214386594E-3,2.076941915E-2,2.535090782E-2
9.619719706E1,5.879578181E-3,2.015855350E-2,2.474004216E-2
9.620719706E1,3.817907709E-4,2.260201424E-2,2.718350291E-2
9.621719679E1,-2.672535367E-3,2.626720630E-2,3.207042441E-2
9.622719679E1,-5.115996581E-3,2.809980139E-2,4.245513305E-2
9.623719679E1,-3.894265974E-3,3.115412779E-2,4.978551716E-2
9.624719679E1,-6.948592141E-3,3.237585723E-2,5.467243865E-2
9.625719679E1,-1.450804994E-3,2.993239649E-2,4.978551716E-2
9.626719679E1,4.657847341E-3,2.626720630E-2,4.245513305E-2
9.627719693E1,7.101308554E-3,2.260201424E-2,3.268129006E-2
9.628719693E1,1.198823005E-2,1.893682219E-2,2.535090782E-2
9.629719666E1,1.748601720E-2,1.893682219E-2,1.374446787E-2
9.630719666E1,2.359467000E-2,2.199114859E-2,6.414085161E-3
9.631719666E1,2.787072770E-2,2.504547499E-2,4.581489135E-3
9.632719652E1,3.459024429E-2,2.748893574E-2,1.130100712E-2
9.633719653E1,3.886630014E-2,3.604105115E-2,1.557706390E-2
9.634719652E1,4.314235970E-2,3.970624134E-2,2.229658142E-2
9.635719652E1,4.619668424E-2,4.153883830E-2,2.229658142E-2
9.636719653E1,5.413793400E-2,4.031710699E-2,2.107485011E-2
9.637719652E1,5.413793400E-2,4.276056588E-2,1.679879427E-2
9.638719653E1,5.169447139E-2,4.459316283E-2,1.802052557E-2
9.639719653E1,4.986187443E-2,5.619960278E-2,1.679879427E-2
9.640719652E1,4.741841555E-2,6.597344577E-2,2.535090782E-2
9.641719682E1,4.192062840E-2,6.719517708E-2,3.940080851E-2
9.642719683E1,3.642284125E-2,6.475171447E-2,4.062253982E-2
9.643719682E1,4.497495294E-2,6.169738993E-2,3.756821156E-2
9.644719682E1,4.986187443E-2,5.803219974E-2,2.718350291E-2
9.645719683E1,5.291620269E-2,5.925392732E-2,1.557706390E-2
9.646719656E1,5.413793400E-2,5.742133409E-2,3.359758761E-3
9.647719656E1,5.108360574E-2,5.497787148E-2,-9.162978968E-4
9.648719656E1,4.253149405E-2,4.825835302E-2,-1.527163084E-3
9.649719656E1,3.825543448E-2,4.276056588E-2,-1.527163084E-3
9.650719656E1,3.275764734E-2,3.787364438E-2,-9.162978968E-4
9.651719656E1,3.031418845E-2,3.848451003E-2,-4.581489135E-3
9.652719669E1,2.787072770E-2,4.092797264E-2,-9.468411095E-3
9.653719669E1,2.298380435E-2,4.825835302E-2,-1.374446787E-2
9.654719669E1,2.176207490E-2,4.520402849E-2,-1.374446787E-2
9.655719669E1,5.268712528E-3,4.153883830E-2,-7.635815535E-3
9.656719669E1,1.076649968E-2,2.321287990E-2,-2.748893574E-3
9.657719656E1,1.198823005E-2,4.886921961E-3,1.527163084E-3
9.658719656E1,8.323038928E-3,-9.773843922E-3,5.192354787E-3
9.659719656E1,2.214386594E-3,-2.443460934E-2,2.138028387E-3
9.660719656E1,1.076649968E-2,-3.970624134E-2,-4.581489135E-3
9.661719656E1,8.323038928E-3,-4.948008433E-2,-1.007927675E-2
9.662719656E1,2.825251780E-3,-5.986479297E-2,-1.252273750E-2
9.663719656E1,9.926559869E-4,-6.597344577E-2,-8.857546374E-3
9.664719656E1,-2.061670180E-3,-6.475171447E-2,-5.803219974E-3
9.665719656E1,-5.115996581E-3,-6.414084882E-2,-3.970623948E-3
9.666719682E1,-2.061670180E-3,-6.536258012E-2,-2.138028387E-3
9.667719682E1,-8.170322515E-3,-6.902777404E-2,-4.581489135E-3
9.668719682E1,-1.611157134E-2,-6.536258012E-2,-3.359758761E-3
9.669719682E1,-1.244637929E-2,-6.902777404E-2,-3.359758761E-3
9.670719682E1,-6.337726954E-3,-6.352998316E-2,-2.138028387E-3
9.671719652E1,-8.170322515E-3,-5.192354694E-2,-3.054326226E-4
9.672719652E1,9.926559869E-4,-5.558873713E-2,2.138028387E-3
9.673719652E1,2.214386594E-3,-5.375614017E-2,-3.054326226E-4
9.674719652E1,1.137736533E-2,-5.192354694E-2,-3.970623948E-3
9.675719652E1,1.992947794E-2,-4.886921868E-2,-4.581489135E-3
9.676719652E1,2.603813075E-2,-4.398229718E-2,-3.970623948E-3
9.677719666E1,3.275764734E-2,-3.420845419E-2,-1.527163084E-3
9.678719666E1,3.031418845E-2,-2.809980139E-2,1.527163084E-3
9.679719666E1,2.176207490E-2,-1.710422710E-2,5.192354787E-3
9.680719666E1,3.092505224E-2,-1.282817032E-2,9.468411095E-3
9.681719666E1,3.275764734E-2,-6.108652335E-3,1.374446787E-2
9.682719652E1,3.153591976E-2,-1.832595794E-3,1.618792862E-2
9.683719652E1,3.031418845E-2,-3.054326167E-3,1.679879427E-2
9.684719652E1,3.764457256E-2,-3.665191587E-3,1.191187184E-2
9.685719652E1,3.153591976E-2,4.886921961E-3,1.007927675E-2
9.686719652E1,2.542726509E-2,1.588249579E-2,1.069014147E-2
9.687719652E1,2.054034360E-2,2.626720630E-2,1.557706390E-2
9.688719652E1,2.420553565E-2,3.665191308E-2,1.924225502E-2
9.689719652E1,2.359467000E-2,4.581489414E-2,2.046398632E-2
9.690719652E1,2.787072770E-2,4.886921868E-2,2.229658142E-2
9.691719679E1,1.748601720E-2,5.558873713E-2,1.924225502E-2
9.692719679E1,1.931861416E-2,5.864306539E-2,1.435533352E-2
9.693719679E1,1.565342210E-2,5.986479297E-2,1.374446787E-2
9.694719679E1,1.076649968E-2,6.230825558E-2,8.246680722E-3
9.695719679E1,1.259909570E-2,6.780604273E-2,1.069014147E-2
9.696719652E1,9.926559869E-4,7.696902007E-2,1.313360315E-2
9.697719652E1,-6.948592141E-3,8.185594529E-2,1.435533352E-2
9.698719652E1,-2.672535367E-3,8.246681094E-2,1.863138936E-2
9.699719652E1,-3.894265974E-3,8.124507964E-2,1.618792862E-2
9.700719652E1,-8.781188168E-3,8.368854225E-2,1.557706390E-2
9.701719682E1,-1.450804994E-3,7.513642311E-2,1.618792862E-2
9.702719689E1,-2.672535367E-3,7.086037099E-2,1.802052557E-2
9.703719689E1,-2.672535367E-3,6.841690838E-2,2.046398632E-2
9.704719689E1,5.879578181E-3,6.108652428E-2,1.985312067E-2
9.705719689E1,1.603521290E-3,6.169738993E-2,2.046398632E-2
9.706719689E1,9.544769302E-3,5.436700583E-2,1.802052557E-2
9.707719675E1,1.931861416E-2,4.459316283E-2,1.496619824E-2
9.708719675E1,1.992947794E-2,3.848451003E-2,1.252273750E-2
9.709719675E1,1.626428775E-2,2.932153270E-2,1.130100712E-2
9.710719675E1,1.015563495E-2,2.443460934E-2,8.246680722E-3
9.711719675E1,1.687515154E-2,1.893682219E-2,5.803219974E-3
9.712719675E1,1.809688285E-2,1.710422710E-2,2.748893574E-3
9.713719675E1,1.320996135E-2,1.527163107E-2,5.803219974E-3
9.714719675E1,4.657847341E-3,1.038470957E-2,1.007927675E-2
9.715719675E1,5.879578181E-3,7.941247895E-3,1.374446787E-2
9.716719702E1,9.544769302E-3,3.665191587E-3,1.863138936E-2
9.717719702E1,2.603813075E-2,-6.108652335E-3,2.168571576E-2
9.718719702E1,3.581197560E-2,-1.404990070E-2,2.107485011E-2
9.719719702E1,4.375322163E-2,-2.626720630E-2,1.618792862E-2
9.720719702E1,3.947716579E-2,-3.237585723E-2,7.024950348E-3
9.721719675E1,4.314235970E-2,-4.092797264E-2,3.054326226E-4
9.722719675E1,4.314235970E-2,-4.398229718E-2,-9.468411095E-3
9.723719675E1,4.619668424E-2,-4.337143153E-2,-1.191187184E-2
9.724719675E1,4.192062840E-2,-4.581489414E-2,-1.130100712E-2
9.725719675E1,4.008803144E-2,-4.703662544E-2,-7.635815535E-3
9.726719675E1,3.581197560E-2,-5.070181563E-2,-4.581489135E-3
9.727719689E1,3.703370690E-2,-5.192354694E-2,-3.970623948E-3
9.728719688E1,4.008803144E-2,-4.703662544E-2,-8.246680722E-3
9.729719688E1,3.459024429E-2,-4.031710699E-2,-1.130100712E-2
9.730719689E1,3.520110995E-2,-4.398229718E-2,-1.252273750E-2
9.731719658E1,2.359467000E-2,-4.398229718E-2,-8.857546374E-3
9.732719652E1,1.137736533E-2,-4.337143153E-2,-8.857546374E-3
9.733719652E1,1.320996135E-2,-4.153883830E-2,-9.468411095E-3
9.734719652E1,7.101308554E-3,-3.543018550E-2,-6.414085161E-3
9.735719652E1,3.436116967E-3,-1.893682219E-2,-8.246680722E-3
9.736719652E1,4.046982154E-3,-9.773843922E-3,-7.024950348E-3
9.737719652E1,-8.170322515E-3,1.832595794E-3,-7.635815535E-3
9.738719652E1,-8.781188168E-3,5.497787148E-3,-1.252273750E-2
9.739719652E1,-7.559457328E-3,9.162978269E-3,-1.802052557E-2
9.740719652E1,-2.649627998E-2,1.588249579E-2,-2.046398632E-2
9.741719678E1,-3.871358559E-2,2.015855350E-2,-2.412917651E-2
9.742719678E1,-4.848742858E-2,2.260201424E-2,-2.290744707E-2
9.743719678E1,-4.787656292E-2,1.954768784E-2,-2.168571576E-2
9.744719678E1,-6.253732741E-2,2.626720630E-2,-1.679879427E-2
9.745719678E1,-6.009386852E-2,2.932153270E-2,-1.435533352E-2
9.746719652E1,-5.215261877E-2,2.993239649E-2,-1.191187184E-2
9.747719652E1,-6.253732741E-2,2.809980139E-2,-1.252273750E-2
9.748719652E1,-5.765040591E-2,1.710422710E-2,-1.618792862E-2
9.749719652E1,-6.009386852E-2,5.497787148E-3,-2.168571576E-2
9.750719652E1,-5.215261877E-2,-6.719517522E-3,-2.596177347E-2
9.751719652E1,-5.093089119E-2,-1.832595654E-2,-2.840523422E-2
9.752719665E1,-6.192646548E-2,-2.443460934E-2,-2.351831272E-2
9.753719665E1,-6.375905871E-2,-3.787364438E-2,-1.069014147E-2
9.754719665E1,-6.070473418E-2,-4.459316283E-2,-8.246680722E-3
9.755719665E1,-5.642867833E-2,-4.764748737E-2,-1.130100712E-2
9.756719665E1,-4.482223839E-2,-5.253441259E-2,-1.618792862E-2
9.757719652E1,-4.176791012E-2,-5.497787148E-2,-1.618792862E-2
9.758719652E1,-4.237877578E-2,-6.414084882E-2,-1.252273750E-2
9.759719652E1,-3.993531689E-2,-7.086037099E-2,-1.191187184E-2
9.760719652E1,-2.771801129E-2,-8.063421398E-2,-1.374446787E-2
9.761719652E1,-2.160935849E-2,-8.613199741E-2,-1.496619824E-2
9.762719652E1,-1.366810966E-2,-8.796459436E-2,-1.313360315E-2
9.763719652E1,-1.000291854E-2,-8.735372871E-2,-1.313360315E-2
9.764719652E1,-6.337726954E-3,-8.429940045E-2,-1.252273750E-2
9.765719652E1,-2.290744742E-4,-8.429940045E-2,-1.679879427E-2
9.766719678E1,-3.283400787E-3,-8.429940045E-2,-1.618792862E-2
9.767719678E1,5.268712528E-3,-8.796459436E-2,-1.435533352E-2
9.768719678E1,-8.399396902E-4,-8.185594529E-2,-1.313360315E-2
9.769719678E1,4.657847341E-3,-8.491026610E-2,-1.069014147E-2
9.770719678E1,3.436116967E-3,-8.918632567E-2,-8.857546374E-3
9.771719652E1,4.046982154E-3,-8.979719132E-2,-1.130100712E-2
9.772719652E1,4.046982154E-3,-9.224065393E-2,-1.313360315E-2
9.773719652E1,1.992947794E-2,-9.224065393E-2,-2.046398632E-2
9.774719652E1,1.076649968E-2,-8.307767659E-2,-2.107485011E-2
9.775719652E1,1.320996135E-2,-8.246681094E-2,-2.107485011E-2
9.776719652E1,5.879578181E-3,-7.513642311E-2,-2.290744707E-2
9.777719665E1,7.712173741E-3,-6.719517708E-2,-2.351831272E-2
9.778719665E1,9.544769302E-3,-5.925392732E-2,-2.718350291E-2
9.779719665E1,9.544769302E-3,-4.948008433E-2,-2.535090782E-2
9.780719665E1,2.054034360E-2,-4.398229718E-2,-2.229658142E-2
9.781719665E1,2.176207490E-2,-3.970624134E-2,-1.313360315E-2
9.782719651E1,9.544769302E-3,-3.604105115E-2,-8.246680722E-3
9.783719651E1,1.015563495E-2,-3.115412779E-2,-9.468411095E-3
9.784719651E1,1.443169173E-2,-3.298672289E-2,-1.007927675E-2
9.785719651E1,1.565342210E-2,-2.687807009E-2,-1.191187184E-2
9.786719651E1,1.565342210E-2,-1.466076635E-2,-1.618792862E-2
9.787719651E1,2.115120925E-2,-8.552113548E-3,-1.740965992E-2
9.788719651E1,2.054034360E-2,-6.719517522E-3,-1.679879427E-2
9.789719651E1,9.544769302E-3,-8.552113548E-3,-1.313360315E-2
9.790719651E1,4.657847341E-3,-7.330383174E-3,-1.679879427E-2
9.791719678E1,-1.450804994E-3,-0.000000000E0,-1.863138936E-2
9.792719678E1,-1.366810966E-2,1.282817032E-2,-1.374446787E-2
9.793719678E1,-2.832887508E-2,2.138028294E-2,-2.748893574E-3
9.794719678E1,-2.527454868E-2,2.382374369E-2,5.803219974E-3
9.795719678E1,-2.955060638E-2,3.604105115E-2,9.468411095E-3
9.796719651E1,-2.710714564E-2,3.726277873E-2,1.007927675E-2
9.797719651E1,-1.794416644E-2,3.909537569E-2,5.803219974E-3
9.798719651E1,-2.527454868E-2,4.398229718E-2,7.024950348E-3
9.799719651E1,-3.199406713E-2,4.092797264E-2,5.803219974E-3
9.800719651E1,-2.955060638E-2,4.214970022E-2,2.748893574E-3
9.801719651E1,-3.016147204E-2,4.459316283E-2,2.138028387E-3
9.802719665E1,-3.749185428E-2,4.948008433E-2,-6.414085161E-3
9.803719665E1,-3.565925732E-2,4.948008433E-2,-4.581489135E-3
9.804719665E1,-2.771801129E-2,5.009094998E-2,-1.130100712E-2
9.805719665E1,-3.260493279E-2,5.742133409E-2,-9.468411095E-3
9.806719665E1,-3.443752974E-2,5.742133409E-2,-5.192354787E-3
9.807719651E1,-3.504839167E-2,5.925392732E-2,-3.054326226E-4
9.808719651E1,-2.222022414E-2,5.314527452E-2,6.414085161E-3
9.809719651E1,-9.392052889E-3,4.031710699E-2,9.468411095E-3
9.810719651E1,-6.948592141E-3,3.237585723E-2,1.313360315E-2
9.811719651E1,3.817907709E-4,2.687807009E-2,1.435533352E-2
9.812719651E1,1.015563495E-2,1.404990070E-2,1.252273750E-2
9.813719651E1,4.046982154E-3,1.282817032E-2,1.435533352E-2
9.814719651E1,7.101308554E-3,6.719517522E-3,1.740965992E-2
9.815719651E1,1.748601720E-2,1.221730490E-3,2.107485011E-2
9.816719678E1,1.137736533E-2,1.038470957E-2,2.779436857E-2
9.817719678E1,2.115120925E-2,7.330383174E-3,3.634648025E-2
9.818719678E1,3.214678168E-2,1.466076635E-2,3.940080851E-2
9.819719678E1,3.581197560E-2,2.321287990E-2,4.306599870E-2
9.820719678E1,3.886630014E-2,2.076941915E-2,3.878994286E-2
9.821719651E1,3.947716579E-2,1.771509275E-2,3.573561832E-2
9.822719651E1,4.864014685E-2,7.941247895E-3,3.268129006E-2
9.823719651E1,4.864014685E-2,4.276056774E-3,2.840523422E-2
9.824719651E1,4.864014685E-2,9.773843922E-3,2.657263726E-2
