"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.530241417E0,-4.929166615E-1,2.796230326E0,1.492787724E0
1.540217417E0,-6.755378875E-1,2.058873044E0,2.132492705E0
1.550193417E0,-8.540321121E-1,1.263818945E0,3.013226054E0
1.560170417E0,-5.694242258E-1,1.345707446E-1,4.189442014E0
1.570146417E0,-6.649449255E-1,-1.376274936E0,5.216755997E0
1.580122417E0,-6.303013422E-1,-3.048842322E0,6.049585447E0
1.590098417E0,-1.798917823E-1,-4.411185097E0,6.708986481E0
1.600075417E0,-2.789195687E-1,-5.283900159E0,6.411083708E0
1.610051417E0,-4.824031485E-1,-5.019718278E0,5.200803038E0
1.620027417E0,-2.937740912E-1,-3.588635051E0,4.102550343E0
1.630003417E0,-7.646981321E-2,-1.631690086E0,3.437791798E0
1.639980417E0,-2.876362324E-2,1.119233090E-1,3.261085725E0
1.649956417E0,-7.474420486E-1,-2.496398556E-1,3.479554074E0
1.659932417E0,-1.326497589E0,-3.536821704E0,5.382874224E0
1.669908417E0,-1.388138498E0,-7.267872709E0,5.675009304E0
1.679885417E0,-1.210467269E0,-1.058138691E1,3.612245816E0
1.689861417E0,3.929604103E-1,-1.244789182E1,2.512797073E-1
1.699837417E0,2.203298101E0,-9.809000126E0,-4.926033604E0
1.709813417E0,1.464799149E0,-2.165793475E0,-6.450994463E0
1.719790417E0,1.266933319E0,2.641955050E0,-2.355583570E0
1.729766417E0,4.025144318E-1,6.793336660E0,-2.731975566E0
1.739742417E0,-1.446245349E0,9.767710598E0,-7.172375398E0
1.749719417E0,-2.642634496E0,1.021909460E1,-9.584998557E0
1.759695417E0,-3.502352952E0,9.845476227E0,-8.988187289E0
1.769671417E0,-4.094089715E0,8.622905880E0,-6.851110075E0
1.779647417E0,-3.652176451E0,6.441447129E0,-4.555983791E0
1.789624417E0,-1.590314311E0,2.754108154E0,-2.680171574E0
1.799600417E0,-1.630640072E-1,-1.316250343E0,2.732876037E-1
1.809576417E0,2.394026235E-1,-3.998251219E0,-9.965861334E-1
1.819552417E0,1.156041605E0,-4.389484910E0,-3.588004137E0
1.829529417E0,1.997220587E0,-4.697515061E0,-4.874294224E0
1.839505417E0,2.919786671E0,-5.491613140E0,-6.438769104E0
1.849481417E0,5.207843671E0,-5.982629566E0,-6.751955330E0
1.859457417E0,6.087909268E0,-4.763811961E0,-4.501208244E0
1.869434417E0,5.247632219E0,-2.696928232E0,-2.456631058E0
1.879410417E0,3.595563125E0,-2.097980976E-3,4.742983595E-2
1.889386417E0,2.071522325E0,2.238173819E0,2.281130973E0
1.899362417E0,5.991089317E-1,2.760762870E0,3.836592078E0
1.909339417E0,-4.342983612E-1,2.004179943E0,4.476729460E0
1.919315417E0,-2.956340539E-1,7.257990915E-1,4.077266398E0
1.929291417E0,-1.302101836E-1,1.558727360E-1,3.444745014E0
1.939267417E0,2.643864604E-1,-9.738537669E-3,2.597454230E0
1.949244417E0,8.730229184E-2,6.938335329E-1,1.837240766E0
1.959220417E0,-3.823782291E-1,1.603815240E0,1.239167084E0
1.969196417E0,-1.033738611E0,2.159556835E0,7.757594562E-1
1.979173417E0,-1.627876386E0,2.295364265E0,6.095155138E-1
1.989149417E0,-1.821563212E0,2.319026193E0,4.414378846E-1
1.999125417E0,-1.752199008E0,2.346490565E0,2.949336032E-2
2.009101417E0,-1.800406377E0,2.529550515E0,-6.482796299E-1
2.019078417E0,-2.166068002E0,2.849752230E0,-1.368028607E0
2.029054417E0,-2.190416246E0,2.714740021E0,-2.226426762E0
2.039030417E0,-8.963720199E-1,1.763953519E0,-2.833378272E0
2.049006417E0,9.232143943E-1,2.975279671E-1,-2.770636479E0
2.058983417E0,1.493420247E0,-1.095736638E0,-1.457014020E0
2.068959417E0,1.186362488E0,-1.558028033E0,7.366063540E-1
2.078935417E0,8.065927014E-1,-1.547348093E0,2.946810747E0
2.088911417E0,4.758389546E-1,-1.959944002E0,5.336750218E0
2.098888417E0,6.591842486E-1,-2.071964375E0,8.055534757E0
2.108864417E0,2.054226554E0,-1.746074488E0,1.041361041E1
2.118840417E0,4.015698141E0,-1.601576341E0,1.056941766E1
2.128816417E0,4.886899944E0,-1.630102567E0,7.313300897E0
2.138793417E0,4.691464655E0,-1.537003784E0,2.980422882E0
2.148769417E0,4.342149360E0,-1.943132088E0,1.028699188E-1
2.158745417E0,4.274149750E0,-2.178694187E0,-1.484987977E0
2.168721417E0,4.268321831E0,-2.080455701E0,-1.991686635E0
2.178698417E0,3.915194736E0,-2.548853343E0,-1.416477467E0
2.188674417E0,3.036502942E0,-3.684287313E0,8.674782962E-3
2.198650417E0,2.335314782E0,-4.777147121E0,1.439838409E0
2.208626417E0,2.522661618E0,-5.312248045E0,2.527137369E0
2.218603417E0,3.767694336E0,-4.809766983E0,3.338452574E0
2.228579417E0,4.751575786E0,-3.816836091E0,3.561779959E0
2.238555417E0,4.452695358E0,-2.470569651E0,3.009733804E0
2.248531417E0,3.403742584E0,-7.437377644E-1,1.911767184E0
2.258508417E0,1.631199797E0,8.800702751E-1,2.268719308E-1
2.268484417E0,-3.677543427E-1,1.233363723E0,-1.790099344E0
2.278460417E0,-2.818655568E0,7.801928151E-1,-2.381568012E0
2.288436417E0,-4.584416462E0,1.530754280E-1,-1.485233706E0
2.298413417E0,-5.457787582E0,-7.228848392E-1,-1.572820319E0
2.308389417E0,-5.959839458E0,-2.447146289E0,-1.907911969E0
2.318365417E0,-5.998983643E0,-4.907445306E0,-2.039985952E0
2.328341417E0,-6.027509869E0,-6.577717075E0,-1.817970829E0
2.338318417E0,-5.444154798E0,-6.591405407E0,-1.004384711E0
2.348294417E0,-3.320927299E0,-5.070874398E0,9.630943054E-1
2.358270417E0,-1.175214552E0,-3.396555771E0,2.809283943E0
2.368246417E0,7.142719636E-1,-1.990545405E0,2.569527636E0
2.378223417E0,2.901118265E0,-8.633583480E-1,4.863491786E-1
2.388199417E0,4.931935199E0,-2.167578630E0,-3.597013527E0
2.398175417E0,6.229353415E0,-3.411666731E0,-8.566799507E0
2.408151417E0,6.858213857E0,-2.304822721E0,-6.594062966E0
2.418128417E0,6.691838937E0,-7.574734586E-1,-5.295089976E0
2.428104417E0,5.438782377E0,1.182147376E0,-6.622997328E0
2.438080417E0,3.902535515E0,2.517290073E0,-6.665773219E0
2.448056417E0,1.898225910E0,3.874209555E0,-5.746496193E0
2.458033417E0,5.699996649E-1,4.814188063E0,-4.910792252E0
2.468008917E0,-1.266134150E-2,4.874527820E0,-4.490975032E0
2.477984917E0,-6.254572164E-1,4.603438624E0,-4.000128760E0
2.487960917E0,-9.267687705E-1,3.907557980E0,-3.788568896E0
2.497937917E0,-1.177636980E0,3.385465942E0,-3.182539492E0
2.507913917E0,-1.249261717E0,3.200659429E0,-2.938304218E0
2.517889917E0,-1.187668902E0,3.097054954E0,-2.611602738E0
2.527865917E0,-1.376310311E0,3.224644707E0,-2.740473617E0
2.537842917E0,-1.618059057E0,3.465948188E0,-3.162555463E0
2.547818917E0,-1.635422656E0,3.529255992E0,-3.587604187E0
2.557794917E0,-1.669787912E0,3.657693007E0,-3.694212962E0
2.567770917E0,-1.572340847E0,3.803614951E0,-3.414393872E0
2.577747917E0,-1.268761889E0,3.887596756E0,-3.015144233E0
2.587723917E0,-8.900381698E-1,4.055506570E0,-2.666737304E0
2.597699917E0,-5.506086533E-1,3.892674478E0,-1.418198302E0
2.607675917E0,-8.549971220E-1,3.721007828E0,6.631175244E-1
2.617652917E0,-1.479597867E0,3.409581614E0,2.454875724E0
2.627628917E0,-2.131521921E0,2.783461761E0,3.851821444E0
2.637604917E0,-2.241605988E0,1.480792746E0,5.056120119E0
2.647580917E0,-2.031043513E0,-1.679737827E0,6.269070042E0
2.657557917E0,-1.388302512E0,-6.663487542E0,7.557158441E0
2.667533917E0,-1.958151940E-1,-1.101102511E1,7.461864613E0
2.677509917E0,1.241847448E0,-1.077842638E1,6.049692451E0
2.687485917E0,6.876239361E-1,-6.374005344E0,3.105612354E0
2.697462917E0,-3.283027402E-1,-2.772819829E0,7.975064206E-1
2.707438917E0,-1.304255073E0,-1.056624613E0,2.096064259E0
2.717414917E0,-1.909250835E0,-1.211263586E0,4.361976684E0
2.727390917E0,-1.908870912E0,-3.153453103E0,5.751812482E0
2.737367917E0,-2.793344141E0,-5.500133117E0,5.720438662E0
2.747343917E0,-3.731820499E0,-7.372891626E0,3.692183101E0
2.757319917E0,-1.535098908E0,-8.875614354E0,1.150426816E0
2.767295917E0,2.338798260E0,-8.470358455E0,-1.681991343E0
2.777272917E0,4.106280867E0,-4.881511150E0,-1.821433696E0
2.787248917E0,4.242525085E0,1.700007784E-1,-1.882843494E0
2.797224917E0,2.158324973E0,4.595158381E0,-6.776903645E0
2.807200917E0,-3.702195654E-1,7.937845509E0,-1.216868376E1
2.817176917E0,-1.766785472E0,8.631974911E0,-1.176532178E1
2.827153917E0,-1.397782310E0,7.538274273E0,-9.581307794E0
2.837129917E0,-3.559912432E-1,6.292759452E0,-7.532373848E0
2.847105917E0,4.388454484E-1,4.346403210E0,-5.207437874E0
2.857081917E0,9.954921193E-1,1.490790900E0,-3.470966561E0
2.867058917E0,1.017568940E0,-1.146955324E0,-2.051119928E0
2.877034917E0,1.685414742E0,-2.242870302E0,-2.974104088E0
2.887010917E0,2.958861274E0,-3.583507628E0,-4.456327648E0
2.896986917E0,5.672024301E0,-7.388588476E0,-6.230543908E0
2.906963917E0,8.458991468E0,-1.065057818E1,-6.977419873E0
2.916939917E0,8.962440244E0,-7.934840625E0,-6.456104929E0
2.926915917E0,6.433741084E0,-3.353841861E0,-3.866240385E0
2.936891917E0,2.838044643E0,-6.089074033E-1,-6.187548454E-1
2.946868917E0,3.829766185E-1,1.287633485E0,1.871686421E0
2.956844917E0,-1.307344742E0,2.418230054E0,4.358878829E0
2.966820917E0,-1.959915058E0,3.160042330E0,5.573589349E0
2.976796917E0,-2.235858029E0,3.469575216E0,4.970737907E0
2.986773917E0,-1.823086119E0,2.810139683E0,4.192327323E0
2.996749917E0,-1.379208484E0,2.369109349E0,3.460672245E0
3.006725917E0,-1.559928524E0,2.420330958E0,2.225615754E0
3.016701917E0,-1.381842654E0,2.277615627E0,1.033945017E0
3.026678917E0,-1.198740093E0,1.770369669E0,3.788767336E-1
3.036654917E0,-9.211743739E-1,1.443293967E0,-1.370961571E-1
3.046630917E0,-6.091173184E-1,1.279642096E0,-5.998997676E-1
3.056606917E0,-4.602347825E-1,1.466003383E0,-1.032413047E0
3.066583917E0,-5.530241016E-1,1.720242659E0,-1.368136781E0
3.076559917E0,-9.378188387E-1,1.754421389E0,-1.770695359E0
3.086535917E0,-9.248818740E-1,1.709287316E0,-2.286180629E0
3.096511917E0,-1.993583326E-1,1.735945356E0,-2.694692842E0
3.106487917E0,7.479226166E-1,1.473897709E0,-2.219054593E0
3.116464917E0,1.861544426E0,5.570507866E-1,-4.647263943E-1
3.126440917E0,2.098538362E0,-3.205104482E-1,1.406831900E0
3.136416917E0,1.685134807E0,-1.035643049E0,2.517366672E0
3.146392917E0,2.804760975E-1,-1.737101351E0,3.270906708E0
3.156369917E0,-1.306452456E0,-2.066787250E0,4.045217224E0
3.166345917E0,-1.689717270E0,-2.099395418E0,5.311782607E0
3.176321917E0,-3.779213351E-1,-1.939775201E0,7.242588179E0
3.186297917E0,2.349582573E0,-9.296002847E-1,8.906658976E0
3.196274917E0,4.945411862E0,1.583361679E-1,8.812497754E0
3.206250917E0,6.423673933E0,-2.591532755E-1,6.337176071E0
3.216226917E0,6.816347208E0,-1.195234029E0,2.961518834E0
3.226202917E0,6.439694719E0,-2.026256105E0,2.390351991E-1
3.236179917E0,5.576553887E0,-2.298001944E0,-2.076580021E0
3.246155917E0,4.754708431E0,-2.473729486E0,-2.959213861E0
3.256131917E0,3.881613885E0,-3.234896046E0,-2.545923303E0
3.266107917E0,2.679709644E0,-3.826475226E0,-1.718081382E0
3.276084917E0,1.708053992E0,-4.141448945E0,-3.245777714E-1
3.286060917E0,1.365583302E0,-4.512984536E0,1.533186722E0
3.296036917E0,1.976293256E0,-4.113305127E0,3.353527865E0
