"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.311892078E0,-1.757344007E0,-1.025705910E1,2.200271368E0
3.321892078E0,-1.908178806E0,-1.107827091E1,3.040636063E0
3.331892078E0,-3.471592367E-1,-1.227537155E1,4.192247391E0
3.341892378E0,2.298433632E-1,-1.193060589E1,4.168305397E0
3.351892378E0,9.768342972E-1,-1.053718090E1,2.748543501E0
3.361892378E0,9.121908545E-1,-9.696816444E0,1.005564690E0
3.371892378E0,8.044517636E-1,-8.607454300E0,5.530605912E-1
3.381892378E0,7.038952708E-1,-7.831733227E0,6.847416759E-1
3.391892078E0,7.086837292E-1,-7.180510044E0,-3.543418646E-1
3.401892078E0,-6.224924326E-2,-7.154173851E0,-5.291185975E-1
3.411892078E0,-6.248866320E-1,-6.900388718E0,-4.884171486E-1
3.421892078E0,-1.043871999E0,-7.084742069E0,-6.177040339E-1
3.431892078E0,-9.624691010E-1,-7.987356186E0,-2.633621916E-2
3.441892078E0,-1.240196466E0,-8.494926453E0,-3.926490843E-1
3.451892378E0,-1.515529633E0,-9.905111313E0,-1.582567334E0
3.461892378E0,-1.606509328E0,-1.025945377E1,-1.288080573E0
3.471892378E0,-1.115697980E0,-1.029297256E1,-3.256114423E-1
3.481892378E0,-1.036689281E0,-1.014692593E1,2.633621991E-1
3.491892378E0,-1.031900883E0,-1.006552315E1,7.038952708E-1
3.501892078E0,-1.249773264E0,-9.957783699E0,6.703764796E-1
3.511892078E0,-1.685518026E0,-9.687239647E0,8.355764151E-1
3.521892078E0,-1.980004787E0,-9.660902977E0,7.876923680E-1
3.531892078E0,-2.482787132E0,-9.624990463E0,9.624691010E-1
3.541892078E0,-2.916137695E0,-9.541193008E0,1.031900883E0
3.551892078E0,-3.940855980E0,-9.273042679E0,8.906430602E-1
3.561892078E0,-4.235342979E0,-8.940248489E0,1.125274777E0
3.571892078E0,-4.273650169E0,-8.679280281E0,2.475604534E0
3.581892078E0,-4.673481941E0,-8.324938774E0,2.413355350E0
3.591892344E0,-4.649539471E0,-7.788637638E0,2.746149302E0
3.601892344E0,-4.738125324E0,-7.403171062E0,3.390189648E0
3.611892344E0,-4.534617901E0,-7.451055050E0,4.022258759E0
3.621892344E0,-4.541800499E0,-7.546823025E0,3.337517262E0
3.631892344E0,-4.620809078E0,-7.372046471E0,1.766920805E0
3.641892044E0,-4.273650169E0,-7.254730225E0,1.630451322E0
3.651892044E0,-3.371036053E0,-7.769483566E0,1.479616642E0
3.661892044E0,-2.681505919E0,-8.499714851E0,1.697489023E0
3.671892044E0,-1.247379065E0,-9.117419243E0,2.513911724E0
3.681892044E0,-7.038952708E-1,-9.198822021E0,2.676717520E0
3.691892044E0,-7.422025502E-2,-8.911518097E0,2.674323320E0
3.701892310E0,-3.088520169E-1,-8.739135742E0,2.485181332E0
3.711892310E0,-1.055842996E0,-8.681674957E0,1.498770237E0
3.721892310E0,-1.951274395E0,-8.729558945E0,-8.379706144E-1
3.731892310E0,-4.288015366E0,-9.153332710E0,-3.852270603E0
3.741892310E0,-4.151545525E0,-1.060661316E1,-3.909731388E0
3.751892010E0,-2.339135170E0,-1.471775627E1,-2.135627985E0
3.761892010E0,-1.462857246E0,-1.694915199E1,-2.015917778E0
3.771892010E0,-1.541865945E0,-1.847186470E1,-2.741360903E0
3.781892010E0,-2.133233786E0,-1.838567352E1,-2.817975283E0
3.791892010E0,-2.650381327E0,-1.751178932E1,-2.530671120E0
3.801892010E0,-2.262520552E0,-1.719814873E1,-2.580949545E0
3.811892010E0,-1.872265697E0,-1.521814442E1,-3.354276657E0
3.821892010E0,-1.869871497E0,-1.363527775E1,-2.846705914E0
3.831892010E0,-3.457227230E0,-9.905111313E0,-1.616086125E0
3.841892276E0,-5.037699699E0,-8.210017204E0,-2.410961151E0
3.851892276E0,-2.221819162E0,-7.872434616E0,-1.065419793E0
3.861892276E0,-2.626439333E0,-7.067982674E0,3.615244627E-1
3.871891876E0,-4.079719543E0,-4.786009312E0,2.274491549E0
3.881891876E0,-3.811569214E0,-4.027047157E0,1.654393315E0
3.891891609E0,-2.882618904E0,-3.857059002E0,1.611297727E0
3.901891609E0,-2.164358377E0,-3.746925592E0,2.059013367E0
3.911891609E0,-9.241618514E-1,-4.089296341E0,2.588132143E0
3.921891609E0,-5.626373887E-1,-4.819528103E0,2.106897593E0
