"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.544219042E0,1.260905278E-1,7.827689521E-2,-1.782231331E-2
3.554195042E0,1.262111266E-1,7.847029187E-2,-1.782172859E-2
3.564172042E0,1.537937585E-1,1.818739884E-2,8.641073763E-2
3.574148042E0,1.583129252E-1,4.533587493E-2,7.040281534E-2
3.584124042E0,1.584174442E-1,4.512376718E-2,7.036773205E-2
3.594101042E0,1.349416043E-1,7.647449099E-2,-1.467300296E-2
3.604077042E0,1.346417883E-1,7.698005587E-2,-1.458178639E-2
3.614053042E0,1.423374550E-1,5.302781403E-2,4.670463502E-2
3.624029042E0,1.347870916E-1,2.466128983E-2,8.644640565E-2
3.634006042E0,1.345255749E-1,2.424277537E-2,8.644465148E-2
3.643982042E0,1.481137732E-1,4.918224648E-2,-9.305843711E-3
3.653958042E0,1.483437149E-1,4.918838605E-2,-9.338003397E-3
3.663935042E0,1.339507936E-1,4.481934652E-2,-5.258342564E-2
3.673911042E0,1.682448596E-1,5.931569047E-2,1.961273074E-2
3.683887042E0,1.682482217E-1,5.925422162E-2,1.960629880E-2
3.693864042E0,1.494834834E-1,1.242964558E-2,6.932166517E-2
3.703840042E0,1.499375197E-1,1.202874586E-2,6.921816945E-2
3.713816042E0,1.688883457E-1,8.154322296E-2,6.812064707E-2
3.723793042E0,1.519081776E-1,9.510971345E-2,3.710350692E-2
3.733769042E0,1.519172408E-1,9.545433372E-2,3.713508189E-2
3.743745042E0,1.623837568E-1,5.878074333E-2,1.104919106E-1
3.753721042E0,1.617731613E-1,5.887627222E-2,1.105889744E-1
3.763698042E0,1.448519039E-1,3.129188620E-2,7.368485749E-2
3.773674042E0,1.555568402E-1,4.499849059E-2,2.720884860E-2
3.783650042E0,1.553124265E-1,4.512135521E-2,2.725562632E-2
3.793627042E0,1.218140204E-1,6.762743443E-2,-7.632721424E-2
3.803603042E0,1.212273985E-1,6.812459394E-2,-7.619565189E-2
3.813579042E0,1.558410148E-1,4.716641888E-2,1.821173787E-2
3.823555042E0,1.872383702E-1,4.454964370E-2,8.647564173E-2
3.833532042E0,2.068686426E-1,7.162568741E-2,8.260712385E-2
