"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.987504183E1,8.895000070E-2,-9.796050072E0,-3.349500299E-1
8.988512706E1,6.300000101E-2,-9.826950073E0,-3.370500207E-1
8.989521207E1,3.405000269E-2,-9.810000420E0,-3.520500064E-1
8.990529732E1,6.705000252E-2,-9.801000595E0,-3.210000098E-1
8.991538247E1,6.705000252E-2,-9.760050774E0,-3.300000131E-1
8.992546748E1,8.205000311E-2,-9.724050522E0,-3.400500119E-1
8.993555271E1,4.800000042E-2,-9.730950356E0,-3.330000043E-1
8.994563786E1,2.895000204E-2,-9.724050522E0,-2.939999998E-1
8.995572309E1,4.950000439E-3,-9.733950615E0,-3.090000153E-1
8.996580809E1,3.405000269E-2,-9.762000084E0,-3.280500174E-1
8.997589332E1,2.205000073E-2,-9.784050941E0,-2.899500132E-1
8.998597849E1,-7.950000465E-3,-9.820050240E0,-3.229500055E-1
8.999606372E1,-1.095000096E-2,-9.838950157E0,-3.400500119E-1
9.000614893E1,-1.050000079E-3,-9.844050407E0,-3.349500299E-1
9.001623394E1,0.000000000E0,-9.829050064E0,-3.229500055E-1
9.002631918E1,3.105000220E-2,-9.834000587E0,-3.090000153E-1
9.003640436E1,8.595000207E-2,-9.808050156E0,-2.700000107E-1
9.004648958E1,1.459500045E-1,-9.766950607E0,-2.539499998E-1
9.005657457E1,1.699500084E-1,-9.750000000E0,-2.490000129E-1
9.006665980E1,1.800000072E-1,-9.733950615E0,-2.340000123E-1
9.007674503E1,1.969500035E-1,-9.712050438E0,-2.320500165E-1
9.008683017E1,2.299500108E-1,-9.691050529E0,-2.779500186E-1
9.009691540E1,2.539499998E-1,-9.682950020E0,-3.300000131E-1
9.010700062E1,2.040000111E-1,-9.676050186E0,-3.730500042E-1
9.011708563E1,1.319999993E-1,-9.676050186E0,-3.490500152E-1
9.012717088E1,5.805000290E-2,-9.682950020E0,-2.850000262E-1
9.013725612E1,3.600000218E-2,-9.697950363E0,-2.920500040E-1
9.014734126E1,5.295000225E-2,-9.748050690E0,-3.090000153E-1
9.015742650E1,3.105000220E-2,-9.762000084E0,-3.400500119E-1
9.016751174E1,4.605000094E-2,-9.760050774E0,-3.019500077E-1
9.017759696E1,1.200000010E-2,-9.786000252E0,-2.850000262E-1
9.018768195E1,-1.050000079E-3,-9.793950081E0,-3.250500262E-1
9.019776719E1,-3.000000119E-2,-9.781949997E0,-3.520500064E-1
9.020785264E1,-6.795000285E-2,-9.784050941E0,-4.000500143E-1
9.021793766E1,-7.800000161E-2,-9.798000336E0,-3.850500286E-1
9.022802287E1,-1.230000034E-1,-9.796050072E0,-3.589500189E-1
9.023810811E1,-1.090500057E-1,-9.793950081E0,-3.109500110E-1
9.024819328E1,-6.599999964E-2,-9.790950775E0,-3.040500283E-1
9.025827850E1,0.000000000E0,-9.778950691E0,-3.330000043E-1
9.026836373E1,3.105000220E-2,-9.765000343E0,-3.300000131E-1
9.027844897E1,2.205000073E-2,-9.736050606E0,-3.139500022E-1
9.028853418E1,-6.000000052E-3,-9.745950699E0,-2.580000162E-1
9.029861942E1,-2.505000122E-2,-9.742950439E0,-2.920500040E-1
9.030870465E1,1.005000062E-2,-9.733950615E0,-3.300000131E-1
9.031878964E1,5.100000277E-2,-9.726000786E0,-3.330000043E-1
9.032887487E1,2.400000021E-2,-9.717000008E0,-3.060000241E-1
9.033896012E1,7.050000131E-3,-9.721950531E0,-2.970000207E-1
9.034904532E1,2.700000070E-2,-9.741000175E0,-3.210000098E-1
9.035913055E1,5.295000225E-2,-9.742950439E0,-3.709500134E-1
9.036921578E1,8.205000311E-2,-9.745950699E0,-3.850500286E-1
9.037930124E1,1.099500060E-1,-9.766950607E0,-3.880500197E-1
9.038938646E1,8.595000207E-2,-9.753000259E0,-3.730500042E-1
9.039947170E1,7.395000011E-2,-9.750000000E0,-3.210000098E-1
9.040955668E1,4.605000094E-2,-9.769950867E0,-3.160500228E-1
9.041964191E1,3.900000080E-2,-9.769950867E0,-2.850000262E-1
9.042972716E1,9.405000508E-2,-9.769950867E0,-2.820000052E-1
9.043981240E1,1.420500129E-1,-9.753000259E0,-3.090000153E-1
9.044989786E1,1.369500011E-1,-9.733950615E0,-3.139500022E-1
9.045998317E1,1.270500124E-1,-9.733950615E0,-3.040500283E-1
9.047006810E1,1.099500060E-1,-9.738000870E0,-3.040500283E-1
9.048015330E1,1.200000048E-1,-9.741000175E0,-3.589500189E-1
9.049023852E1,1.459500045E-1,-9.757950783E0,-3.810000122E-1
9.050032400E1,1.300500035E-1,-9.760050774E0,-3.660000265E-1
9.051040924E1,1.099500060E-1,-9.772050858E0,-3.610500097E-1
9.052049446E1,6.705000252E-2,-9.798000336E0,-4.020000100E-1
9.053057970E1,8.400000632E-2,-9.837000847E0,-4.330500066E-1
9.054066493E1,1.009500027E-1,-9.846000671E0,-4.279500246E-1
9.055075022E1,5.805000290E-2,-9.826950073E0,-4.020000100E-1
9.056083538E1,3.105000220E-2,-9.784050941E0,-3.450000286E-1
9.057092068E1,2.895000204E-2,-9.750000000E0,-2.989500165E-1
9.058100590E1,7.695000619E-2,-9.748050690E0,-3.109500110E-1
9.059109114E1,8.595000207E-2,-9.717000008E0,-3.040500283E-1
9.060117659E1,8.205000311E-2,-9.718950272E0,-3.250500262E-1
9.061126182E1,1.180500090E-1,-9.724050522E0,-3.709500134E-1
9.062134704E1,9.795000404E-2,-9.718950272E0,-3.900000155E-1
9.063143225E1,4.800000042E-2,-9.772050858E0,-3.949500322E-1
9.064151750E1,3.405000269E-2,-9.784050941E0,-3.570000231E-1
9.065160273E1,2.700000070E-2,-9.786000252E0,-3.520500064E-1
9.066168803E1,6.000000238E-2,-9.784050941E0,-3.469500244E-1
9.067177327E1,7.200000435E-2,-9.781949997E0,-3.139500022E-1
9.068185851E1,1.080000028E-1,-9.786000252E0,-3.280500174E-1
9.069194374E1,1.150500029E-1,-9.748050690E0,-3.589500189E-1
9.070202919E1,8.400000632E-2,-9.750000000E0,-3.660000265E-1
9.071211442E1,6.000000238E-2,-9.757950783E0,-3.880500197E-1
9.072219966E1,-4.050000105E-3,-9.742950439E0,-3.610500097E-1
9.073228496E1,-5.895000324E-2,-9.724050522E0,-3.180000186E-1
9.074237020E1,-5.895000324E-2,-9.724050522E0,-2.610000074E-1
9.075245567E1,-3.000000119E-2,-9.762000084E0,-2.629500031E-1
9.076254093E1,3.105000220E-2,-9.774000168E0,-3.330000043E-1
9.077262616E1,5.295000225E-2,-9.760050774E0,-3.300000131E-1
9.078271139E1,6.000000238E-2,-9.772050858E0,-3.139500022E-1
9.079279672E1,6.300000101E-2,-9.757950783E0,-3.370500207E-1
9.080288194E1,3.900000080E-2,-9.750000000E0,-3.450000286E-1
9.081296740E1,-1.305000018E-2,-9.762000084E0,-3.469500244E-1
9.082305270E1,-1.305000018E-2,-9.748050690E0,-3.420000076E-1
9.083313785E1,-6.000000052E-3,-9.765000343E0,-3.450000286E-1
9.084322319E1,-1.095000096E-2,-9.754950523E0,-3.469500244E-1
9.085330842E1,-1.095000096E-2,-9.762000084E0,-3.180000186E-1
9.086339386E1,2.205000073E-2,-9.754950523E0,-2.820000052E-1
9.087347917E1,6.495000422E-2,-9.786000252E0,-2.700000107E-1
9.088356442E1,8.205000311E-2,-9.766950607E0,-2.869500220E-1
9.089364990E1,8.205000311E-2,-9.753000259E0,-3.109500110E-1
9.090373514E1,5.295000225E-2,-9.772050858E0,-3.420000076E-1
9.091382036E1,5.505000427E-2,-9.778950691E0,-3.570000231E-1
9.092390565E1,4.305000231E-2,-9.778950691E0,-4.039500058E-1
9.093399088E1,2.400000021E-2,-9.769950867E0,-4.240500331E-1
9.094407634E1,3.900000080E-2,-9.778950691E0,-4.000500143E-1
9.095416163E1,5.805000290E-2,-9.777000427E0,-3.730500042E-1
9.096424683E1,5.295000225E-2,-9.774000168E0,-3.610500097E-1
9.097433208E1,6.000000238E-2,-9.774000168E0,-3.139500022E-1
9.098441753E1,5.805000290E-2,-9.754950523E0,-3.109500110E-1
9.099450277E1,7.695000619E-2,-9.741000175E0,-3.330000043E-1
9.100458808E1,8.205000311E-2,-9.736050606E0,-3.660000265E-1
9.101467354E1,7.200000435E-2,-9.741000175E0,-3.760500252E-1
9.102475879E1,3.900000080E-2,-9.738000870E0,-3.469500244E-1
9.103484402E1,4.305000231E-2,-9.745950699E0,-3.370500207E-1
9.104492956E1,6.300000101E-2,-9.750000000E0,-3.349500299E-1
9.105501478E1,6.705000252E-2,-9.730950356E0,-3.400500119E-1
9.106510008E1,5.295000225E-2,-9.717000008E0,-3.109500110E-1
9.107518529E1,6.300000101E-2,-9.736050606E0,-2.820000052E-1
9.108527076E1,7.695000619E-2,-9.718950272E0,-2.850000262E-1
9.109535598E1,9.600000083E-2,-9.738000870E0,-3.060000241E-1
9.110544131E1,1.219500080E-1,-9.753000259E0,-3.400500119E-1
9.111552679E1,9.105000645E-2,-9.757950783E0,-3.490500152E-1
9.112561204E1,7.050000131E-3,-9.757950783E0,-3.829500079E-1
9.113569733E1,-3.900000080E-2,-9.790950775E0,-3.970500231E-1
9.114578257E1,-3.495000303E-2,-9.774000168E0,-3.709500134E-1
9.115586804E1,1.905000024E-2,-9.760050774E0,-3.520500064E-1
9.116595335E1,4.305000231E-2,-9.741000175E0,-3.520500064E-1
9.117603881E1,6.300000101E-2,-9.741000175E0,-3.640500307E-1
9.118612404E1,3.600000218E-2,-9.738000870E0,-3.280500174E-1
9.119620932E1,1.500000060E-2,-9.742950439E0,-3.090000153E-1
9.120629479E1,1.200000010E-2,-9.757950783E0,-3.060000241E-1
9.121638002E1,4.095000029E-2,-9.778950691E0,-3.300000131E-1
9.122646532E1,5.295000225E-2,-9.774000168E0,-3.900000155E-1
9.123655077E1,6.000000238E-2,-9.786000252E0,-4.120500088E-1
9.124663608E1,4.605000094E-2,-9.801000595E0,-3.970500231E-1
9.125672153E1,-1.995000057E-2,-9.769950867E0,-3.420000076E-1
9.126680675E1,-6.000000052E-3,-9.754950523E0,-3.109500110E-1
9.127689203E1,7.200000435E-2,-9.738000870E0,-3.060000241E-1
9.128697750E1,1.060500070E-1,-9.717000008E0,-3.780000210E-1
9.129706271E1,1.219500080E-1,-9.697950363E0,-3.900000155E-1
9.130714801E1,1.080000028E-1,-9.706950188E0,-3.660000265E-1
9.131723346E1,8.595000207E-2,-9.726000786E0,-3.040500283E-1
9.132731869E1,6.300000101E-2,-9.750000000E0,-2.920500040E-1
9.133740400E1,5.100000277E-2,-9.766950607E0,-2.850000262E-1
9.134748944E1,8.595000207E-2,-9.753000259E0,-2.970000207E-1
9.135757473E1,1.009500027E-1,-9.769950867E0,-3.370500207E-1
9.136766019E1,1.150500029E-1,-9.765000343E0,-3.709500134E-1
9.137774550E1,1.200000048E-1,-9.766950607E0,-3.730500042E-1
9.138783096E1,1.150500029E-1,-9.762000084E0,-3.589500189E-1
9.139791618E1,1.129500046E-1,-9.765000343E0,-3.570000231E-1
9.140800148E1,1.060500070E-1,-9.736050606E0,-3.520500064E-1
9.141808693E1,1.180500090E-1,-9.729000092E0,-3.160500228E-1
9.142817224E1,1.420500129E-1,-9.741000175E0,-3.400500119E-1
9.143825748E1,1.560000032E-1,-9.760050774E0,-3.349500299E-1
9.144834302E1,1.990500093E-1,-9.766950607E0,-3.210000098E-1
9.145842827E1,2.059500068E-1,-9.774000168E0,-3.060000241E-1
9.146851372E1,2.040000111E-1,-9.765000343E0,-3.090000153E-1
9.147859903E1,1.920000017E-1,-9.742950439E0,-2.939999998E-1
9.148868427E1,1.819500029E-1,-9.733950615E0,-2.509500086E-1
9.149876981E1,2.059500068E-1,-9.726000786E0,-2.610000074E-1
9.150885503E1,1.770000011E-1,-9.726000786E0,-3.019500077E-1
9.151894046E1,1.729500145E-1,-9.736050606E0,-3.019500077E-1
9.152902600E1,1.849500090E-1,-9.748050690E0,-3.160500228E-1
9.153911123E1,1.680000126E-1,-9.778950691E0,-3.400500119E-1
9.154919655E1,1.420500129E-1,-9.796050072E0,-3.589500189E-1
9.155928201E1,8.595000207E-2,-9.801000595E0,-3.610500097E-1
9.156936732E1,2.895000204E-2,-9.798000336E0,-2.920500040E-1
9.157945277E1,5.505000427E-2,-9.786000252E0,-2.179500163E-1
9.158953809E1,8.895000070E-2,-9.781949997E0,-2.080500126E-1
9.159962355E1,1.300500035E-1,-9.753000259E0,-2.320500165E-1
9.160970887E1,1.819500029E-1,-9.760050774E0,-2.680500150E-1
9.161979434E1,1.920000017E-1,-9.772050858E0,-3.469500244E-1
9.162987957E1,1.560000032E-1,-9.781949997E0,-3.690000176E-1
9.163996488E1,8.205000311E-2,-9.784050941E0,-3.540000021E-1
9.165005035E1,2.205000073E-2,-9.753000259E0,-3.589500189E-1
9.166013565E1,3.900000080E-2,-9.742950439E0,-3.330000043E-1
9.167022112E1,9.405000508E-2,-9.724050522E0,-3.780000210E-1
9.168030643E1,1.489500105E-1,-9.730950356E0,-4.020000100E-1
9.169039189E1,1.339500099E-1,-9.718950272E0,-3.400500119E-1
9.170047720E1,9.405000508E-2,-9.709950447E0,-2.730000019E-1
9.171056266E1,7.395000011E-2,-9.717000008E0,-2.490000129E-1
9.172064798E1,7.905000448E-2,-9.714000702E0,-2.800500095E-1
9.173073346E1,1.390500069E-1,-9.712050438E0,-2.800500095E-1
9.174081876E1,1.200000048E-1,-9.724050522E0,-2.820000052E-1
9.175090399E1,1.129500046E-1,-9.736050606E0,-3.160500228E-1
9.176098944E1,1.420500129E-1,-9.753000259E0,-3.139500022E-1
9.177107500E1,1.099500060E-1,-9.762000084E0,-3.229500055E-1
9.178116021E1,6.000000238E-2,-9.772050858E0,-3.490500152E-1
9.179124553E1,3.105000220E-2,-9.784050941E0,-3.280500174E-1
9.180133107E1,5.100000277E-2,-9.786000252E0,-3.349500299E-1
9.181141630E1,9.405000508E-2,-9.778950691E0,-3.810000122E-1
9.182150182E1,1.180500090E-1,-9.790950775E0,-4.090500176E-1
9.183158706E1,1.030500084E-1,-9.781949997E0,-4.380000234E-1
9.184167254E1,5.505000427E-2,-9.778950691E0,-4.500000179E-1
9.185175785E1,-6.000000052E-3,-9.754950523E0,-3.540000021E-1
9.186184329E1,3.000000026E-3,-9.741000175E0,-2.460000068E-1
9.187192862E1,4.605000094E-2,-9.718950272E0,-2.820000052E-1
9.188201410E1,9.405000508E-2,-9.729000092E0,-3.370500207E-1
9.189209941E1,8.595000207E-2,-9.748050690E0,-3.229500055E-1
9.190218487E1,1.030500084E-1,-9.798000336E0,-3.349500299E-1
9.191227018E1,1.080000028E-1,-9.850950241E0,-3.450000286E-1
9.192235564E1,8.895000070E-2,-9.850950241E0,-3.930000067E-1
9.193244095E1,6.705000252E-2,-9.841050148E0,-4.069500268E-1
9.194252642E1,7.395000011E-2,-9.802950859E0,-4.000500143E-1
9.195261170E1,7.005000114E-2,-9.760050774E0,-4.039500058E-1
9.196269718E1,8.895000070E-2,-9.742950439E0,-4.260000288E-1
9.197278249E1,8.205000311E-2,-9.717000008E0,-4.000500143E-1
9.198286772E1,7.395000011E-2,-9.730950356E0,-3.640500307E-1
9.199295318E1,3.600000218E-2,-9.703050613E0,-3.109500110E-1
9.200303873E1,-1.095000096E-2,-9.714000702E0,-2.560500205E-1
9.201312403E1,3.600000218E-2,-9.688050270E0,-2.340000123E-1
9.202320948E1,8.205000311E-2,-9.679050446E0,-2.680500150E-1
9.203329476E1,1.300500035E-1,-9.685950279E0,-3.090000153E-1
9.204338001E1,1.030500084E-1,-9.730950356E0,-3.469500244E-1
9.205346547E1,5.100000277E-2,-9.766950607E0,-3.420000076E-1
9.206355078E1,2.400000021E-2,-9.766950607E0,-3.330000043E-1
9.207363623E1,4.305000231E-2,-9.784050941E0,-3.229500055E-1
9.208372151E1,8.400000632E-2,-9.754950523E0,-3.160500228E-1
9.209380697E1,1.540500075E-1,-9.730950356E0,-3.139500022E-1
9.210389230E1,1.750500053E-1,-9.703050613E0,-2.939999998E-1
9.211397777E1,1.129500046E-1,-9.709950447E0,-2.869500220E-1
9.212406298E1,6.495000422E-2,-9.717000008E0,-2.539499998E-1
9.213414827E1,3.900000080E-2,-9.741000175E0,-2.659500241E-1
9.214423375E1,5.100000277E-2,-9.769950867E0,-2.869500220E-1
9.215431906E1,7.200000435E-2,-9.789000511E0,-2.970000207E-1
9.216440451E1,8.895000070E-2,-9.777000427E0,-2.800500095E-1
9.217448982E1,1.249500066E-1,-9.762000084E0,-2.680500150E-1
9.218457528E1,1.870500147E-1,-9.729000092E0,-2.820000052E-1
9.219466059E1,1.969500035E-1,-9.741000175E0,-3.019500077E-1
9.220474605E1,1.699500084E-1,-9.750000000E0,-3.109500110E-1
9.221483136E1,1.249500066E-1,-9.730950356E0,-3.060000241E-1
9.222491682E1,1.319999993E-1,-9.762000084E0,-2.779500186E-1
9.223500212E1,1.150500029E-1,-9.766950607E0,-2.920500040E-1
9.224508755E1,1.030500084E-1,-9.777000427E0,-3.280500174E-1
9.225517278E1,8.895000070E-2,-9.778950691E0,-3.570000231E-1
9.226525811E1,6.495000422E-2,-9.774000168E0,-3.229500055E-1
9.227534366E1,6.300000101E-2,-9.774000168E0,-2.820000052E-1
9.228542888E1,4.095000029E-2,-9.793950081E0,-2.920500040E-1
9.229551435E1,3.405000269E-2,-9.813000679E0,-2.939999998E-1
9.230559967E1,4.095000029E-2,-9.786000252E0,-2.869500220E-1
9.231568513E1,2.895000204E-2,-9.741000175E0,-2.680500150E-1
9.232577044E1,5.295000225E-2,-9.724050522E0,-2.800500095E-1
9.233585590E1,3.405000269E-2,-9.724050522E0,-2.989500165E-1
9.234594114E1,4.305000231E-2,-9.730950356E0,-3.160500228E-1
9.235602644E1,3.900000080E-2,-9.733950615E0,-3.090000153E-1
9.236611190E1,5.505000427E-2,-9.700050354E0,-2.920500040E-1
9.237619721E1,8.400000632E-2,-9.726000786E0,-2.820000052E-1
9.238628266E1,6.495000422E-2,-9.738000870E0,-2.779500186E-1
9.239636789E1,3.600000218E-2,-9.742950439E0,-2.680500150E-1
9.240645345E1,1.905000024E-2,-9.753000259E0,-2.680500150E-1
9.241653876E1,3.900000080E-2,-9.765000343E0,-2.629500031E-1
9.242662400E1,4.305000231E-2,-9.769950867E0,-3.280500174E-1
9.243670947E1,4.095000029E-2,-9.793950081E0,-4.090500176E-1
9.244679480E1,-6.000000052E-3,-9.796050072E0,-4.069500268E-1
9.245688024E1,-6.105000153E-2,-9.790950775E0,-3.730500042E-1
9.246696556E1,-8.505000174E-2,-9.777000427E0,-3.349500299E-1
9.247705101E1,-7.095000148E-2,-9.790950775E0,-3.349500299E-1
9.248713623E1,-1.995000057E-2,-9.777000427E0,-3.400500119E-1
9.249722153E1,-1.800000109E-2,-9.766950607E0,-3.180000186E-1
9.250730699E1,1.500000060E-2,-9.736050606E0,-2.749500275E-1
9.251739228E1,4.800000042E-2,-9.729000092E0,-2.509500086E-1
9.252747772E1,3.405000269E-2,-9.729000092E0,-2.460000068E-1
9.253756303E1,6.495000422E-2,-9.718950272E0,-2.230500132E-1
9.254764825E1,8.205000311E-2,-9.738000870E0,-2.250000089E-1
9.255773371E1,9.405000508E-2,-9.769950867E0,-2.850000262E-1
9.256781904E1,9.405000508E-2,-9.826950073E0,-3.589500189E-1
9.257790448E1,5.100000277E-2,-9.844050407E0,-3.900000155E-1
9.258798979E1,1.905000024E-2,-9.802950859E0,-3.400500119E-1
9.259807504E1,5.505000427E-2,-9.802950859E0,-2.800500095E-1
9.260816049E1,7.395000011E-2,-9.798000336E0,-2.869500220E-1
9.261824580E1,9.405000508E-2,-9.769950867E0,-2.920500040E-1
9.262833125E1,1.150500029E-1,-9.753000259E0,-2.779500186E-1
9.263841646E1,1.150500029E-1,-9.748050690E0,-2.850000262E-1
9.264850176E1,1.150500029E-1,-9.729000092E0,-2.659500241E-1
9.265858722E1,1.219500080E-1,-9.742950439E0,-2.779500186E-1
9.266867256E1,1.030500084E-1,-9.742950439E0,-3.019500077E-1
9.267875778E1,6.495000422E-2,-9.748050690E0,-2.989500165E-1
9.268884322E1,2.700000070E-2,-9.717000008E0,-3.109500110E-1
9.269892854E1,4.305000231E-2,-9.736050606E0,-3.139500022E-1
9.270901377E1,8.205000311E-2,-9.745950699E0,-3.160500228E-1
9.271909924E1,9.600000083E-2,-9.754950523E0,-3.250500262E-1
9.272918456E1,1.099500060E-1,-9.777000427E0,-3.300000131E-1
9.273927003E1,1.319999993E-1,-9.777000427E0,-3.090000153E-1
9.274935527E1,1.200000048E-1,-9.781949997E0,-3.090000153E-1
9.275944057E1,1.219500080E-1,-9.748050690E0,-3.210000098E-1
9.276952582E1,1.150500029E-1,-9.742950439E0,-3.469500244E-1
9.277961128E1,9.105000645E-2,-9.754950523E0,-3.709500134E-1
9.278969659E1,3.900000080E-2,-9.777000427E0,-3.520500064E-1
9.279978207E1,-1.095000096E-2,-9.790950775E0,-3.520500064E-1
9.280986731E1,-1.500000060E-2,-9.772050858E0,-3.330000043E-1
9.281995262E1,4.950000439E-3,-9.766950607E0,-3.420000076E-1
9.283003807E1,3.000000026E-3,-9.760050774E0,-3.300000131E-1
9.284012332E1,-4.050000105E-3,-9.766950607E0,-2.820000052E-1
9.285020862E1,4.950000439E-3,-9.741000175E0,-2.869500220E-1
9.286029385E1,-1.305000018E-2,-9.745950699E0,-3.330000043E-1
9.287037931E1,-3.900000080E-2,-9.769950867E0,-3.400500119E-1
9.288046464E1,-6.599999964E-2,-9.774000168E0,-3.469500244E-1
9.289054989E1,-1.090500057E-1,-9.786000252E0,-3.570000231E-1
9.290063535E1,-9.000000358E-2,-9.760050774E0,-3.280500174E-1
9.291072066E1,-5.400000140E-2,-9.754950523E0,-2.730000019E-1
9.292080589E1,-4.905000329E-2,-9.750000000E0,-2.749500275E-1
9.293089136E1,1.500000060E-2,-9.748050690E0,-2.800500095E-1
9.294097659E1,5.295000225E-2,-9.750000000E0,-3.090000153E-1
9.295106190E1,4.095000029E-2,-9.757950783E0,-3.210000098E-1
9.296114735E1,1.905000024E-2,-9.762000084E0,-3.300000131E-1
9.297123258E1,0.000000000E0,-9.765000343E0,-3.610500097E-1
9.298131791E1,-3.195000067E-2,-9.766950607E0,-3.730500042E-1
9.299140311E1,-4.695000127E-2,-9.757950783E0,-3.330000043E-1
9.300148856E1,-3.195000067E-2,-9.748050690E0,-3.060000241E-1
9.301157379E1,-1.500000060E-2,-9.724050522E0,-3.139500022E-1
9.302165907E1,2.205000073E-2,-9.748050690E0,-3.520500064E-1
9.303174430E1,5.100000277E-2,-9.769950867E0,-3.829500079E-1
9.304182978E1,4.305000231E-2,-9.738000870E0,-3.570000231E-1
9.305191510E1,4.095000029E-2,-9.738000870E0,-3.250500262E-1
9.306200034E1,2.205000073E-2,-9.748050690E0,-3.040500283E-1
9.307208580E1,2.895000204E-2,-9.745950699E0,-3.330000043E-1
9.308217103E1,3.105000220E-2,-9.750000000E0,-3.250500262E-1
9.309225627E1,4.305000231E-2,-9.748050690E0,-3.349500299E-1
9.310234156E1,1.905000024E-2,-9.754950523E0,-3.760500252E-1
9.311242702E1,1.005000062E-2,-9.777000427E0,-3.709500134E-1
9.312251226E1,2.205000073E-2,-9.766950607E0,-3.490500152E-1
9.313259755E1,4.095000029E-2,-9.774000168E0,-3.829500079E-1
9.314268280E1,4.095000029E-2,-9.765000343E0,-4.279500246E-1
9.315276803E1,9.795000404E-2,-9.757950783E0,-4.120500088E-1
9.316285349E1,9.405000508E-2,-9.750000000E0,-4.429500103E-1
9.317293879E1,1.080000028E-1,-9.729000092E0,-3.300000131E-1
9.318302403E1,8.400000632E-2,-9.703050613E0,-1.819500029E-1
9.319310926E1,2.205000073E-2,-9.730950356E0,-2.749500275E-1
9.320319471E1,7.695000619E-2,-9.724050522E0,-3.469500244E-1
9.321328002E1,1.489500105E-1,-9.753000259E0,-3.570000231E-1
9.322336525E1,1.219500080E-1,-9.781949997E0,-3.880500197E-1
9.323345048E1,2.205000073E-2,-9.777000427E0,-2.920500040E-1
9.324353591E1,1.500000060E-2,-9.786000252E0,-2.440500110E-1
9.325362114E1,3.405000269E-2,-9.813000679E0,-3.850500286E-1
9.326370644E1,9.405000508E-2,-9.814950943E0,-4.189500213E-1
9.327379165E1,7.695000619E-2,-9.778950691E0,-3.900000155E-1
9.328387710E1,3.405000269E-2,-9.754950523E0,-3.730500042E-1
9.329396236E1,5.505000427E-2,-9.760050774E0,-4.000500143E-1
9.330404759E1,1.129500046E-1,-9.733950615E0,-3.730500042E-1
9.331413282E1,1.609500051E-1,-9.730950356E0,-2.939999998E-1
9.332421812E1,1.080000028E-1,-9.721950531E0,-2.299500108E-1
9.333430335E1,3.900000080E-2,-9.712050438E0,-1.319999993E-1
9.334438882E1,1.390500069E-1,-9.693000793E0,-1.000500023E-1
9.335447405E1,2.520000041E-1,-9.753000259E0,-2.250000089E-1
9.336455928E1,2.400000095E-1,-9.774000168E0,-3.420000076E-1
9.337464456E1,1.390500069E-1,-9.798000336E0,-3.349500299E-1
9.338473004E1,9.795000404E-2,-9.777000427E0,-2.179500163E-1
9.339481529E1,8.895000070E-2,-9.717000008E0,-1.939500123E-1
9.340490053E1,8.595000207E-2,-9.717000008E0,-2.580000162E-1
9.341498577E1,6.300000101E-2,-9.729000092E0,-2.920500040E-1
9.342507108E1,9.405000508E-2,-9.700050354E0,-2.700000107E-1
9.343515632E1,1.200000048E-1,-9.658950806E0,-3.040500283E-1
9.344524155E1,1.060500070E-1,-9.646950722E0,-3.660000265E-1
9.345532679E1,4.800000042E-2,-9.604050636E0,-3.850500286E-1
9.346541223E1,-3.705000132E-2,-9.600000381E0,-3.760500252E-1
9.347549747E1,-9.195000678E-2,-9.601950645E0,-3.880500197E-1
9.348558276E1,-1.930500120E-1,-9.637950897E0,-4.020000100E-1
9.349566801E1,-2.310000062E-1,-9.705000877E0,-4.330500066E-1
9.350575323E1,-1.969500035E-1,-9.820050240E0,-4.380000234E-1
9.351583847E1,-1.590000093E-1,-9.904050827E0,-4.039500058E-1
9.352592371E1,-1.090500057E-1,-9.975000381E0,-3.900000155E-1
9.353600917E1,-3.705000132E-2,-1.003800011E1,-3.930000067E-1
9.354609440E1,3.405000269E-2,-1.008105087E1,-4.069500268E-1
9.355617970E1,1.099500060E-1,-1.006200027E1,-3.880500197E-1
9.356626493E1,1.750500053E-1,-9.999000549E0,-3.760500252E-1
9.357635016E1,2.040000111E-1,-9.946950912E0,-3.469500244E-1
9.358643538E1,2.539499998E-1,-9.870000839E0,-2.820000052E-1
9.359652062E1,2.760000229E-1,-9.810000420E0,-2.610000074E-1
9.360660585E1,3.210000098E-1,-9.724050522E0,-2.340000123E-1
9.361669132E1,3.670500219E-1,-9.624000549E0,-2.460000068E-1
9.362677654E1,3.709500134E-1,-9.559050560E0,-2.610000074E-1
9.363686179E1,3.829500079E-1,-9.477000237E0,-2.269500047E-1
9.364694704E1,3.139500022E-1,-9.403050423E0,-2.340000123E-1
9.365703227E1,1.870500147E-1,-9.352950096E0,-1.990500093E-1
9.366711758E1,5.505000427E-2,-9.379050255E0,-1.650000066E-1
9.367720281E1,-5.400000140E-2,-9.433950424E0,-1.789500117E-1
9.368728804E1,-1.590000093E-1,-9.499050140E0,-1.909500062E-1
9.369737326E1,-1.969500035E-1,-9.604050636E0,-2.029500157E-1
9.370745871E1,-2.050500065E-1,-9.714000702E0,-2.419500053E-1
9.371754392E1,-1.969500035E-1,-9.822000504E0,-2.320500165E-1
9.372762918E1,-1.969500035E-1,-9.931950569E0,-2.419500053E-1
9.373771441E1,-1.450500041E-1,-1.000695038E1,-2.899500132E-1
9.374779964E1,-9.000000358E-2,-1.002105045E1,-3.330000043E-1
