"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.997753836E1,-4.124999978E-3,8.043749630E-2,1.264999993E-2
6.998762328E1,-1.924999990E-3,5.279999971E-2,1.154999994E-2
6.999770829E1,1.374999993E-4,2.722499892E-2,7.287499961E-3
7.000779320E1,3.299999982E-3,4.949999973E-3,-1.237499993E-3
7.001787810E1,1.072499994E-2,-1.113750041E-2,-1.182499994E-2
7.002796302E1,2.144999988E-2,-1.952499896E-2,-2.254999988E-2
7.003804818E1,3.093750030E-2,-3.231250122E-2,-3.217500076E-2
7.004813287E1,4.482499883E-2,-5.046249926E-2,-3.849999979E-2
7.005821803E1,5.761250108E-2,-7.273750007E-2,-3.849999979E-2
7.006830297E1,6.723749638E-2,-9.515000135E-2,-3.739999980E-2
7.007838790E1,6.819999963E-2,-1.216875017E-1,-3.533750027E-2
7.008847283E1,6.077500060E-2,-1.430000067E-1,-3.533750027E-2
7.009855782E1,5.444999784E-2,-1.546874940E-1,-3.533750027E-2
7.010864266E1,4.372499883E-2,-1.654125005E-1,-3.533750027E-2
7.011872765E1,3.093750030E-2,-1.728374958E-1,-3.107500076E-2
7.012881257E1,2.144999988E-2,-1.782000065E-1,-2.571249940E-2
7.013889772E1,1.072499994E-2,-1.791625023E-1,-2.461249940E-2
7.014898241E1,3.299999982E-3,-1.739374995E-1,-2.144999988E-2
7.015906756E1,1.374999993E-4,-1.674750000E-1,-1.828750037E-2
7.016915250E1,1.374999993E-4,-1.600500047E-1,-1.292499993E-2
7.017923748E1,1.374999993E-4,-1.600500047E-1,-9.762499481E-3
7.018932239E1,1.374999993E-4,-1.611499935E-1,-6.599999964E-3
7.019940731E1,2.199999988E-3,-1.589500010E-1,-2.337499987E-3
7.020949223E1,6.462499965E-3,-1.526249945E-1,-1.374999993E-4
7.021957738E1,8.662499487E-3,-1.440999955E-1,-1.374999993E-4
7.022966209E1,1.072499994E-2,-1.344749928E-1,-2.337499987E-3
7.023974724E1,1.608750038E-2,-1.238875017E-1,-5.499999970E-3
7.024983195E1,2.144999988E-2,-1.153625026E-1,-6.599999964E-3
7.025991712E1,1.924999990E-2,-1.079374999E-1,-7.562499959E-3
7.027000180E1,1.718750037E-2,-1.025749967E-1,-9.762499481E-3
7.028008696E1,1.608750038E-2,-9.515000135E-2,-1.292499993E-2
7.029017190E1,1.498750038E-2,-8.456250280E-2,-1.292499993E-2
7.030025684E1,1.498750038E-2,-6.957499683E-2,-1.086249948E-2
7.031034176E1,1.718750037E-2,-5.252499878E-2,-5.499999970E-3
7.032042678E1,2.461249940E-2,-4.193750024E-2,8.249999955E-4
7.033051173E1,3.093750030E-2,-3.135000169E-2,8.387500420E-3
7.034059665E1,2.461249940E-2,-2.708750032E-2,1.264999993E-2
7.035068157E1,1.924999990E-2,-3.135000169E-2,1.787500083E-2
7.036076650E1,1.292499993E-2,-2.914999984E-2,2.433750033E-2
7.037085142E1,7.562499959E-3,-1.429999992E-2,2.007500082E-2
7.038093660E1,4.399999976E-3,7.012499962E-3,1.264999993E-2
7.039102154E1,3.299999982E-3,2.516249940E-2,8.249999955E-4
7.040110645E1,1.237499993E-3,3.258749843E-2,-8.662499487E-3
7.041119115E1,-7.287499961E-3,3.148749843E-2,-1.512499992E-2
7.042127630E1,-1.264999993E-2,2.516249940E-2,-2.461249940E-2
7.043136119E1,-1.581249945E-2,3.148749843E-2,-3.107500076E-2
7.044144610E1,-2.117500082E-2,3.038750030E-2,-2.887500077E-2
7.045153109E1,-2.227500081E-2,2.089999989E-2,-2.461249940E-2
7.046161601E1,-1.897500083E-2,1.127499994E-2,-2.034999989E-2
7.047170090E1,-1.471249945E-2,6.874999963E-4,-1.512499992E-2
7.048178582E1,-8.387500420E-3,-1.003750041E-2,-9.762499481E-3
7.049187074E1,1.374999993E-4,-2.172499895E-2,-2.337499987E-3
7.050195566E1,6.462499965E-3,-3.135000169E-2,4.124999978E-3
7.051204059E1,1.072499994E-2,-3.657500073E-2,8.387500420E-3
7.052212550E1,1.498750038E-2,-3.877500072E-2,8.387500420E-3
7.053221042E1,1.292499993E-2,-4.083750024E-2,8.387500420E-3
7.054229534E1,5.499999970E-3,-4.729999974E-2,1.154999994E-2
7.055238047E1,-4.124999978E-3,-5.788749829E-2,2.103750035E-2
7.056246517E1,-1.154999994E-2,-7.273750007E-2,2.859999985E-2
7.057255012E1,-8.387500420E-3,-8.030000329E-2,3.286249936E-2
7.058263527E1,5.499999970E-3,-7.809999585E-2,3.602499887E-2
7.059272020E1,1.498750038E-2,-6.751249731E-2,3.492499888E-2
7.060280511E1,1.718750037E-2,-5.472499877E-2,3.176249936E-2
7.061289006E1,1.402499992E-2,-5.156249925E-2,2.749999985E-2
7.062297498E1,9.762499481E-3,-5.788749829E-2,2.639999986E-2
7.063305990E1,4.399999976E-3,-7.603749633E-2,2.956249937E-2
7.064314491E1,-1.924999990E-3,-9.831249714E-2,3.382499889E-2
7.065322984E1,-8.387500420E-3,-1.142624989E-1,3.918749839E-2
7.066331476E1,-1.581249945E-2,-1.164624989E-1,3.808749840E-2
7.067339972E1,-2.227500081E-2,-1.142624989E-1,3.286249936E-2
7.068348466E1,-2.639999986E-2,-1.057374999E-1,2.639999986E-2
7.069356958E1,-2.859999985E-2,-8.456250280E-2,2.007500082E-2
7.070365450E1,-2.749999985E-2,-6.008749828E-2,1.471249945E-2
7.071373942E1,-2.749999985E-2,-3.561250120E-2,8.387500420E-3
7.072382436E1,-2.639999986E-2,-1.636249945E-2,4.124999978E-3
7.073390926E1,-2.227500081E-2,-4.674999975E-3,-1.374999993E-4
7.074399417E1,-1.897500083E-2,-3.574999981E-3,-2.337499987E-3
7.075407934E1,-1.691249944E-2,6.874999963E-4,-5.499999970E-3
7.076416401E1,-1.374999993E-2,9.074999951E-3,-5.499999970E-3
7.077424919E1,-1.264999993E-2,2.186249942E-2,-5.499999970E-3
7.078433388E1,-1.471249945E-2,3.258749843E-2,-2.337499987E-3
7.079441881E1,-1.581249945E-2,3.684999794E-2,3.024999984E-3
7.080450372E1,-1.581249945E-2,3.148749843E-2,8.387500420E-3
7.081458889E1,-1.691249944E-2,2.089999989E-2,1.264999993E-2
7.082467381E1,-1.471249945E-2,1.333750039E-2,1.581249945E-2
7.083475875E1,-1.691249944E-2,1.127499994E-2,1.471249945E-2
7.084484344E1,-2.117500082E-2,2.296249941E-2,9.349999949E-3
7.085492858E1,-2.639999986E-2,4.001250118E-2,8.249999955E-4
7.086501349E1,-3.396249935E-2,4.633750021E-2,-4.399999976E-3
7.087509842E1,-4.344999790E-2,3.781250119E-2,-9.762499481E-3
7.088518334E1,-5.087500066E-2,2.612499893E-2,-1.086249948E-2
7.089526826E1,-5.307500064E-2,1.553750038E-2,-8.662499487E-3
7.090535320E1,-5.843750015E-2,1.333750039E-2,-7.562499959E-3
7.091543814E1,-5.939999968E-2,1.979999989E-2,-8.662499487E-3
7.092552308E1,-5.843750015E-2,3.148749843E-2,-7.562499959E-3
7.093560802E1,-5.087500066E-2,4.427500069E-2,-6.599999964E-3
7.094569293E1,-3.712499887E-2,5.816249922E-2,-4.399999976E-3
7.095577785E1,-2.117500082E-2,6.655000150E-2,-3.437499981E-3
7.096586276E1,-1.471249945E-2,7.301250100E-2,-5.499999970E-3
7.097594769E1,-9.487500414E-3,8.043749630E-2,-9.762499481E-3
7.098603262E1,-7.287499961E-3,8.263749629E-2,-1.086249948E-2
7.099611762E1,-1.264999993E-2,7.727500051E-2,-1.292499993E-2
7.100620245E1,-1.897500083E-2,7.081250101E-2,-1.512499992E-2
7.101628737E1,-2.639999986E-2,5.912499875E-2,-1.512499992E-2
7.102637230E1,-2.749999985E-2,4.743750021E-2,-1.512499992E-2
7.103645723E1,-2.543750033E-2,4.207500070E-2,-1.402499992E-2
7.104654223E1,-2.007500082E-2,4.427500069E-2,-9.762499481E-3
7.105662714E1,-1.374999993E-2,4.743750021E-2,-2.337499987E-3
7.106671197E1,-1.264999993E-2,4.743750021E-2,3.024999984E-3
7.107679694E1,-9.487500414E-3,4.207500070E-2,5.087499972E-3
7.108688176E1,-9.624999948E-4,3.464999795E-2,5.087499972E-3
7.109696676E1,3.299999982E-3,1.979999989E-2,5.087499972E-3
7.110705168E1,-9.624999948E-4,3.849999979E-3,6.187499966E-3
7.111713659E1,-4.124999978E-3,-8.937500417E-3,6.187499966E-3
7.112722151E1,-6.187499966E-3,-1.539999992E-2,5.087499972E-3
7.113730637E1,-7.287499961E-3,-1.746249944E-2,3.024999984E-3
7.114739137E1,-5.224999972E-3,-2.172499895E-2,3.024999984E-3
7.115747629E1,-5.224999972E-3,-3.657500073E-2,5.087499972E-3
7.116756119E1,-4.124999978E-3,-5.156249925E-2,4.124999978E-3
7.117764612E1,-1.471249945E-2,-7.067500055E-2,7.287499961E-3
7.118773104E1,-2.859999985E-2,-9.308750182E-2,7.287499961E-3
7.119781596E1,-3.492499888E-2,-1.079374999E-1,8.387500420E-3
7.120790087E1,-3.822499886E-2,-1.207249984E-1,9.349999949E-3
7.121798577E1,-3.712499887E-2,-1.270499974E-1,9.349999949E-3
7.122807071E1,-3.066249937E-2,-1.281500012E-1,1.264999993E-2
7.123815563E1,-2.323750034E-2,-1.196250021E-1,1.044999994E-2
7.124824056E1,-1.154999994E-2,-1.132999957E-1,8.387500420E-3
7.125832551E1,2.199999988E-3,-9.404999763E-2,1.264999993E-2
7.126841038E1,3.093750030E-2,-1.005124971E-1,1.471249945E-2
7.127849538E1,4.482499883E-2,-8.552499861E-2,2.323750034E-2
7.128858031E1,4.276249930E-2,-8.346249908E-2,2.529999986E-2
7.129866524E1,2.034999989E-2,-6.957499683E-2,1.044999994E-2
7.130875017E1,-1.897500083E-2,-3.561250120E-2,8.249999955E-4
7.131883509E1,-3.822499886E-2,-2.062499896E-2,-1.374999993E-4
7.132892001E1,-3.492499888E-2,-3.024999984E-2,6.187499966E-3
7.133900514E1,-2.543750033E-2,-3.341250122E-2,1.581249945E-2
7.134908982E1,-1.897500083E-2,-2.488750033E-2,2.639999986E-2
7.135917474E1,-1.471249945E-2,-2.708750032E-2,3.712499887E-2
7.136925965E1,-2.543750033E-2,-3.231250122E-2,4.235000163E-2
7.137934457E1,-4.344999790E-2,-4.303750023E-2,3.712499887E-2
7.138942949E1,-5.513750017E-2,-4.936249927E-2,3.066249937E-2
7.139951441E1,-6.049999967E-2,-5.582499877E-2,1.787500083E-2
7.140959935E1,-5.733750015E-2,-5.362499878E-2,3.024999984E-3
7.141968427E1,-5.623750016E-2,-5.582499877E-2,-5.499999970E-3
7.142976919E1,-4.675000161E-2,-6.215000153E-2,-9.762499481E-3
7.143985412E1,-2.639999986E-2,-5.788749829E-2,-1.608750038E-2
7.144993903E1,-7.287499961E-3,-4.303750023E-2,-2.364999987E-2
7.146002396E1,5.499999970E-3,-3.561250120E-2,-2.681249939E-2
7.147010887E1,1.182499994E-2,-3.561250120E-2,-2.791249938E-2
7.148019379E1,9.762499481E-3,-3.657500073E-2,-2.571249940E-2
7.149027871E1,6.462499965E-3,-3.135000169E-2,-2.254999988E-2
7.150036364E1,1.402499992E-2,-2.282499894E-2,-1.512499992E-2
7.151044858E1,2.667500079E-2,-4.124999978E-4,-1.182499994E-2
7.152053350E1,3.519999981E-2,4.111250117E-2,-9.762499481E-3
7.153061846E1,3.629999980E-2,7.727500051E-2,-6.599999964E-3
7.154070339E1,2.887500077E-2,1.049124971E-1,8.249999955E-4
7.155078833E1,1.924999990E-2,1.176999956E-1,1.154999994E-2
7.156087325E1,1.402499992E-2,1.134374961E-1,2.529999986E-2
7.157095818E1,1.402499992E-2,9.858749807E-2,3.712499887E-2
7.158104312E1,1.828750037E-2,9.432499856E-2,4.771250114E-2
7.159112805E1,1.828750037E-2,9.748750180E-2,5.403750017E-2
7.160121297E1,1.924999990E-2,9.858749807E-2,5.307500064E-2
7.161129788E1,1.608750038E-2,1.123374999E-1,4.661250114E-2
7.162138280E1,1.237499993E-3,1.282874942E-1,4.028749838E-2
7.163146770E1,-2.323750034E-2,1.325500011E-1,3.602499887E-2
7.164155263E1,-4.344999790E-2,1.358499974E-1,4.138749838E-2
7.165163754E1,-4.991250113E-2,1.240250021E-1,4.344999790E-2
7.166172247E1,-5.623750016E-2,9.858749807E-2,3.808749840E-2
7.167180741E1,-5.417500064E-2,7.727500051E-2,2.749999985E-2
7.168189234E1,-4.455000162E-2,5.912499875E-2,1.361249946E-2
7.169197726E1,-3.286249936E-2,3.781250119E-2,5.087499972E-3
7.170206215E1,-2.007500082E-2,1.443750039E-2,-3.437499981E-3
7.171214708E1,-1.471249945E-2,-1.429999992E-2,-1.182499994E-2
7.172223200E1,-1.154999994E-2,-4.509999976E-2,-2.144999988E-2
7.173231692E1,-8.387500420E-3,-6.641250104E-2,-3.217500076E-2
7.174240185E1,-1.471249945E-2,-6.957499683E-2,-3.849999979E-2
7.175248677E1,-1.581249945E-2,-6.861250103E-2,-3.217500076E-2
7.176257167E1,-7.287499961E-3,-6.751249731E-2,-1.938750036E-2
7.177265659E1,-2.007500082E-2,-5.362499878E-2,-1.402499992E-2
7.178274145E1,-4.564999789E-2,-4.193750024E-2,-1.292499993E-2
7.179282638E1,-5.623750016E-2,-3.451250121E-2,-1.718750037E-2
7.180291138E1,-6.270000339E-2,-2.708750032E-2,-1.608750038E-2
7.181299633E1,-6.366249919E-2,-2.488750033E-2,-1.292499993E-2
7.182308125E1,-5.087500066E-2,-2.804999985E-2,-1.182499994E-2
7.183316616E1,-4.028749838E-2,-2.488750033E-2,-7.562499959E-3
7.184325101E1,-2.433750033E-2,-7.837500423E-3,6.187499966E-3
7.185333592E1,-8.387500420E-3,1.553750038E-2,2.103750035E-2
7.186342091E1,-5.224999972E-3,4.537500069E-2,2.859999985E-2
7.187350574E1,-8.387500420E-3,6.338749826E-2,3.492499888E-2
7.188359067E1,-1.581249945E-2,6.655000150E-2,3.712499887E-2
7.189367559E1,-1.691249944E-2,5.706249923E-2,3.286249936E-2
7.190376053E1,-5.224999972E-3,4.111250117E-2,2.323750034E-2
7.191384556E1,1.182499994E-2,2.942499891E-2,1.154999994E-2
7.192393040E1,3.849999979E-2,3.355000168E-2,-3.437499981E-3
7.193401532E1,7.782500237E-2,5.486249924E-2,-1.938750036E-2
7.194410023E1,1.108250022E-1,8.359999955E-2,-3.533750027E-2
7.195418515E1,1.299374998E-1,1.134374961E-1,-4.482499883E-2
7.196427009E1,1.352999955E-1,1.293874979E-1,-4.908749834E-2
7.197435501E1,1.236125007E-1,1.251250058E-1,-4.702499881E-2
7.198443994E1,9.803749621E-2,1.006499976E-1,-3.849999979E-2
7.199452486E1,5.967500061E-2,6.875000149E-2,-2.681249939E-2
7.200460978E1,2.254999988E-2,3.575000167E-2,-1.292499993E-2
7.201469470E1,-9.624999948E-4,1.017499994E-2,-5.499999970E-3
7.202477965E1,-1.044999994E-2,3.849999979E-3,4.124999978E-3
7.203486457E1,-8.387500420E-3,1.649999991E-3,1.471249945E-2
7.204494948E1,-9.624999948E-4,-4.124999978E-4,2.323750034E-2
7.205503440E1,5.499999970E-3,6.874999963E-4,2.639999986E-2
7.206511933E1,2.199999988E-3,-5.774999969E-3,1.581249945E-2
7.207520423E1,4.399999976E-3,-6.874999963E-3,3.024999984E-3
7.208528914E1,5.499999970E-3,-6.874999963E-3,4.124999978E-3
7.209537403E1,5.499999970E-3,-1.636249945E-2,8.249999955E-4
7.210545894E1,1.237499993E-3,-1.746249944E-2,-5.499999970E-3
7.211554387E1,-6.187499966E-3,-4.674999975E-3,-1.718750037E-2
7.212562858E1,-3.024999984E-3,1.663750038E-2,-3.107500076E-2
7.213571350E1,1.072499994E-2,3.781250119E-2,-3.629999980E-2
7.214579844E1,1.498750038E-2,5.486249924E-2,-4.166249931E-2
7.215588358E1,2.254999988E-2,5.596249923E-2,-3.533750027E-2
7.216596851E1,3.203750029E-2,4.207500070E-2,-2.681249939E-2
7.217605342E1,2.997500077E-2,2.722499892E-2,-2.254999988E-2
7.218613811E1,3.093750030E-2,2.612499893E-2,-1.938750036E-2
7.219622303E1,2.777500078E-2,3.038750030E-2,-1.292499993E-2
7.220630818E1,2.144999988E-2,3.684999794E-2,-4.399999976E-3
7.221639312E1,1.402499992E-2,4.743750021E-2,8.249999955E-4
7.222647782E1,4.399999976E-3,6.022499874E-2,6.187499966E-3
7.223656296E1,-7.287499961E-3,6.875000149E-2,8.387500420E-3
7.224664767E1,-1.691249944E-2,6.764999777E-2,-1.374999993E-4
7.225673282E1,-1.691249944E-2,5.596249923E-2,-3.437499981E-3
7.226681776E1,-2.007500082E-2,4.001250118E-2,-8.662499487E-3
7.227690246E1,-2.117500082E-2,2.406249940E-2,-1.718750037E-2
7.228698740E1,-1.044999994E-2,1.017499994E-2,-1.828750037E-2
7.229707231E1,1.374999993E-4,-4.124999978E-4,-1.828750037E-2
7.230715722E1,1.182499994E-2,-1.003750041E-2,-2.254999988E-2
7.231724211E1,1.828750037E-2,-2.804999985E-2,-2.571249940E-2
7.232732702E1,1.924999990E-2,-4.826249927E-2,-2.887500077E-2
7.233741196E1,1.498750038E-2,-6.751249731E-2,-2.791249938E-2
7.234749688E1,4.399999976E-3,-9.198749810E-2,-2.254999988E-2
7.235758182E1,-9.624999948E-4,-1.099999994E-1,-1.938750036E-2
7.236766676E1,3.299999982E-3,-1.227874979E-1,-1.828750037E-2
7.237775166E1,9.762499481E-3,-1.281500012E-1,-1.718750037E-2
7.238783660E1,1.608750038E-2,-1.216875017E-1,-2.034999989E-2
7.239792151E1,2.144999988E-2,-1.111000031E-1,-2.571249940E-2
7.240800643E1,2.571249940E-2,-9.198749810E-2,-2.887500077E-2
7.241809129E1,2.461249940E-2,-6.435000151E-2,-2.997500077E-2
7.242817629E1,2.034999989E-2,-4.193750024E-2,-2.571249940E-2
7.243826112E1,1.718750037E-2,-2.062499896E-2,-2.034999989E-2
7.244834603E1,1.498750038E-2,-1.512499992E-3,-1.608750038E-2
7.245843096E1,1.402499992E-2,1.759999990E-2,-1.182499994E-2
7.246851586E1,1.498750038E-2,4.537500069E-2,-7.562499959E-3
7.247860080E1,1.828750037E-2,6.558749825E-2,-1.374999993E-4
7.248868574E1,1.402499992E-2,8.043749630E-2,4.124999978E-3
7.249877067E1,1.292499993E-2,9.638749808E-2,4.124999978E-3
7.250885561E1,1.828750037E-2,9.528750181E-2,4.124999978E-3
7.251894054E1,1.402499992E-2,8.676250279E-2,8.249999955E-4
7.252902548E1,4.399999976E-3,7.933750004E-2,1.924999990E-3
7.253911040E1,-5.224999972E-3,6.448750198E-2,-1.374999993E-4
7.254919509E1,-1.264999993E-2,6.022499874E-2,-5.499999970E-3
7.255928023E1,-1.471249945E-2,4.853750020E-2,-7.562499959E-3
7.256936515E1,-2.007500082E-2,3.464999795E-2,-1.292499993E-2
7.257944985E1,-2.433750033E-2,1.333750039E-2,-1.512499992E-2
7.258953477E1,-2.433750033E-2,-1.539999992E-2,-1.402499992E-2
7.259961972E1,-2.749999985E-2,-4.509999976E-2,-1.086249948E-2
7.260970463E1,-3.176249936E-2,-7.699999958E-2,-5.499999970E-3
7.261978957E1,-3.396249935E-2,-1.036750004E-1,-5.499999970E-3
7.262987449E1,-3.066249937E-2,-1.216875017E-1,-6.599999964E-3
7.263995940E1,-2.323750034E-2,-1.313125044E-1,-8.662499487E-3
7.265004432E1,-1.897500083E-2,-1.335124969E-1,-1.512499992E-2
7.266012925E1,-1.471249945E-2,-1.324124932E-1,-1.608750038E-2
7.267021418E1,-1.154999994E-2,-1.313125044E-1,-1.828750037E-2
7.268029903E1,-6.187499966E-3,-1.335124969E-1,-1.828750037E-2
7.269038401E1,1.237499993E-3,-1.377750039E-1,-1.292499993E-2
7.270046893E1,8.662499487E-3,-1.355749965E-1,-3.437499981E-3
7.271055377E1,2.254999988E-2,-1.324124932E-1,5.087499972E-3
7.272063869E1,3.739999980E-2,-1.249874979E-1,4.124999978E-3
7.273072361E1,4.798749834E-2,-1.164624989E-1,4.124999978E-3
7.274080853E1,5.335000157E-2,-1.207249984E-1,7.287499961E-3
7.275089343E1,5.335000157E-2,-1.313125044E-1,8.387500420E-3
7.276097836E1,5.018749833E-2,-1.398375034E-1,1.044999994E-2
7.277106330E1,4.372499883E-2,-1.430000067E-1,1.471249945E-2
7.278114798E1,3.313750029E-2,-1.398375034E-1,1.471249945E-2
7.279123313E1,2.351249941E-2,-1.270499974E-1,8.387500420E-3
7.280131782E1,1.828750037E-2,-1.132999957E-1,-1.374999993E-4
7.281140298E1,9.762499481E-3,-9.941250086E-2,-7.562499959E-3
7.282148768E1,3.299999982E-3,-8.662500232E-2,-1.718750037E-2
7.283157259E1,-9.624999948E-4,-6.751249731E-2,-2.997500077E-2
7.284165752E1,-9.624999948E-4,-4.936249927E-2,-4.166249931E-2
7.285174246E1,5.499999970E-3,-2.804999985E-2,-4.908749834E-2
7.286182737E1,1.072499994E-2,-1.209999993E-2,-5.444999784E-2
7.287191229E1,1.608750038E-2,-6.874999963E-3,-5.761250108E-2
7.288199716E1,2.351249941E-2,-4.674999975E-3,-5.871250108E-2
7.289208214E1,3.519999981E-2,-2.612499986E-3,-5.761250108E-2
7.290216706E1,4.372499883E-2,-4.674999975E-3,-5.555000156E-2
7.291225199E1,5.018749833E-2,-3.574999981E-3,-5.761250108E-2
7.292233684E1,6.503749639E-2,1.017499994E-2,-5.018749833E-2
7.293242178E1,7.576250285E-2,2.089999989E-2,-4.276249930E-2
7.294250670E1,7.782500237E-2,3.355000168E-2,-3.313750029E-2
7.295259162E1,7.782500237E-2,5.059999973E-2,-2.254999988E-2
7.296267653E1,7.576250285E-2,6.448750198E-2,-1.086249948E-2
7.297276145E1,7.466249913E-2,7.411249727E-2,6.187499966E-3
7.298284613E1,7.782500237E-2,8.786249906E-2,2.323750034E-2
7.299293104E1,7.039999962E-2,1.165999994E-1,3.286249936E-2
7.300301594E1,5.444999784E-2,1.581249982E-1,4.235000163E-2
7.301310085E1,4.276249930E-2,2.017125040E-1,4.771250114E-2
7.302318576E1,2.777500078E-2,2.389750034E-1,4.661250114E-2
7.303327069E1,8.662499487E-3,2.560249865E-1,3.602499887E-2
7.304335562E1,-9.487500414E-3,2.539624870E-1,2.433750033E-2
7.305344055E1,-2.433750033E-2,2.337500006E-1,1.264999993E-2
7.306352538E1,-3.286249936E-2,2.017125040E-1,1.924999990E-3
7.307361030E1,-3.066249937E-2,1.794375032E-1,-1.086249948E-2
7.308369524E1,-2.117500082E-2,1.698125005E-1,-2.461249940E-2
7.309378016E1,-9.487500414E-3,1.729750037E-1,-3.533750027E-2
7.310386508E1,-5.224999972E-3,1.836999953E-1,-3.423750028E-2
7.311395000E1,-5.224999972E-3,1.794375032E-1,-2.571249940E-2
7.312403492E1,-7.287499961E-3,1.581249982E-1,-1.938750036E-2
7.313411961E1,-1.264999993E-2,1.399749964E-1,-1.608750038E-2
7.314420455E1,-2.117500082E-2,1.315875053E-1,-1.828750037E-2
7.315428949E1,-2.749999985E-2,1.176999956E-1,-1.512499992E-2
7.316437441E1,-2.543750033E-2,1.060125008E-1,-1.086249948E-2
7.317445935E1,-1.691249944E-2,1.123374999E-1,-8.662499487E-3
7.318454428E1,-1.154999994E-2,1.347499937E-1,-1.086249948E-2
7.319462913E1,-9.624999948E-4,1.634874940E-1,-1.292499993E-2
7.320471407E1,9.762499481E-3,1.931875050E-1,-8.662499487E-3
7.321479898E1,1.498750038E-2,2.113374919E-1,-3.437499981E-3
7.322488390E1,1.292499993E-2,2.283875048E-1,-1.374999993E-4
7.323496884E1,5.499999970E-3,2.315499932E-1,5.087499972E-3
7.324505377E1,-1.924999990E-3,2.241249979E-1,8.387500420E-3
7.325513870E1,-6.187499966E-3,2.102375031E-1,1.471249945E-2
7.326522362E1,-6.187499966E-3,1.931875050E-1,2.103750035E-2
7.327530832E1,-6.187499966E-3,1.655499935E-1,2.213750035E-2
7.328539324E1,-1.924999990E-3,1.336500049E-1,2.213750035E-2
7.329547816E1,1.072499994E-2,1.071124971E-1,2.529999986E-2
7.330556309E1,2.254999988E-2,8.579999954E-2,2.859999985E-2
7.331564800E1,2.997500077E-2,7.191249728E-2,2.529999986E-2
7.332573292E1,3.423750028E-2,6.655000150E-2,1.897500083E-2
7.333581784E1,3.519999981E-2,6.228749827E-2,1.264999993E-2
7.334590269E1,2.667500079E-2,5.486249924E-2,8.387500420E-3
7.335598761E1,1.608750038E-2,3.258749843E-2,7.287499961E-3
7.336607253E1,8.662499487E-3,1.649999991E-3,8.387500420E-3
7.337615746E1,-4.124999978E-3,-3.231250122E-2,1.044999994E-2
7.338624237E1,-1.374999993E-2,-5.898749828E-2,1.361249946E-2
7.339632729E1,-1.691249944E-2,-7.493750006E-2,1.361249946E-2
7.340641197E1,-1.897500083E-2,-8.030000329E-2,1.154999994E-2
7.341649688E1,-1.801249944E-2,-8.236250281E-2,8.387500420E-3
7.342658202E1,-1.374999993E-2,-8.236250281E-2,5.087499972E-3
7.343666672E1,-6.187499966E-3,-8.030000329E-2,4.124999978E-3
7.344675164E1,-5.224999972E-3,-7.919999957E-2,3.024999984E-3
7.345683656E1,-8.387500420E-3,-8.126249909E-2,3.024999984E-3
7.346692141E1,-1.374999993E-2,-8.662500232E-2,1.924999990E-3
7.347700633E1,-1.581249945E-2,-8.978749812E-2,6.187499966E-3
7.348709125E1,-1.897500083E-2,-9.624999762E-2,1.154999994E-2
7.349717617E1,-2.433750033E-2,-9.404999763E-2,1.691249944E-2
7.350726110E1,-2.227500081E-2,-8.552499861E-2,2.103750035E-2
7.351734602E1,-2.117500082E-2,-7.273750007E-2,2.433750033E-2
7.352743071E1,-2.227500081E-2,-6.215000153E-2,2.433750033E-2
7.353751563E1,-1.471249945E-2,-5.156249925E-2,2.433750033E-2
7.354760057E1,1.237499993E-3,-2.598750032E-2,2.213750035E-2
7.355768548E1,1.182499994E-2,5.912499968E-3,1.044999994E-2
7.356777040E1,1.072499994E-2,2.089999989E-2,-3.437499981E-3
7.357785532E1,6.462499965E-3,1.663750038E-2,-1.086249948E-2
7.358794018E1,1.374999993E-4,5.912499968E-3,-1.402499992E-2
7.359802512E1,-8.387500420E-3,-4.124999978E-4,-1.608750038E-2
7.360811003E1,-1.374999993E-2,-4.674999975E-3,-1.402499992E-2
7.361819495E1,-1.154999994E-2,6.874999963E-4,-1.086249948E-2
7.362827989E1,-5.224999972E-3,1.237499993E-2,-6.599999964E-3
7.363836458E1,2.199999988E-3,1.869999990E-2,-4.399999976E-3
7.364844952E1,1.182499994E-2,1.237499993E-2,-2.337499987E-3
7.365853443E1,1.498750038E-2,-7.837500423E-3,-1.374999993E-4
7.366861936E1,1.072499994E-2,-3.231250122E-2,1.924999990E-3
7.367870428E1,-3.024999984E-3,-5.362499878E-2,5.087499972E-3
7.368878920E1,-2.007500082E-2,-7.067500055E-2,5.087499972E-3
7.369887405E1,-3.176249936E-2,-8.346249908E-2,6.187499966E-3
7.370895899E1,-4.248749837E-2,-9.404999763E-2,6.187499966E-3
7.371904392E1,-4.675000161E-2,-1.014750004E-1,8.387500420E-3
7.372912861E1,-4.675000161E-2,-1.036750004E-1,7.287499961E-3
7.373921376E1,-3.822499886E-2,-1.057374999E-1,4.124999978E-3
7.374929847E1,-2.639999986E-2,-1.025749967E-1,-3.437499981E-3
7.375938340E1,-1.581249945E-2,-1.047749966E-1,-9.762499481E-3
7.376946824E1,-6.187499966E-3,-9.941250086E-2,-1.512499992E-2
7.377955322E1,1.374999993E-4,-8.662500232E-2,-1.182499994E-2
7.378963808E1,6.462499965E-3,-7.383749634E-2,-6.599999964E-3
7.379972300E1,4.399999976E-3,-5.788749829E-2,-1.374999993E-4
7.380980791E1,-9.624999948E-4,-4.619999975E-2,9.349999949E-3
