"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.375237916E0,-9.048441648E-1,1.140409112E0,-1.065654397E0
1.385237916E0,-1.300073981E0,1.493489146E0,-8.946121335E-1
1.395237916E0,-1.518763661E0,1.663920522E0,-7.638869882E-1
1.405237916E0,-8.352054954E-1,1.163621902E0,-6.826419234E-1
1.415237916E0,2.845104933E-1,5.716935396E-1,-4.364632070E-1
1.425237916E0,1.082300544E0,1.385900527E-1,4.123340547E-2
1.435237916E0,1.418887258E0,1.880701333E-1,4.731151462E-1
1.445237916E0,1.249677539E0,6.272822618E-1,6.918048859E-1
1.455237916E0,7.964155674E-1,1.045724988E0,7.144069076E-1
1.465237916E0,3.229950070E-1,1.245477915E0,6.246097088E-1
1.475237916E0,-7.712173462E-2,1.101924539E0,6.716463566E-1
1.485237916E0,-2.646573782E-1,5.344307423E-1,9.899071455E-1
1.495237916E0,-3.953825235E-1,-1.784490049E-1,1.493260145E0
1.505237916E0,-8.596401215E-1,-5.505422875E-2,1.860390067E0
1.515237916E0,-1.486387849E0,-2.285399586E-1,1.925752640E0
1.525237916E0,-1.496161699E0,4.531856477E-1,1.443169117E0
1.535238149E0,-1.599397898E0,3.444516361E-1,1.218370676E0
1.545239149E0,-1.778992295E0,1.972331107E-1,9.019425511E-1
1.555239149E0,-1.859015703E0,2.827542424E-1,5.812382698E-1
1.565239149E0,-1.746005535E0,3.285691440E-1,3.875939846E-1
1.575239149E0,-1.317178130E0,2.607631087E-1,2.984076738E-1
1.585238915E0,-7.735081315E-1,-1.908953884E-3,4.040873647E-1
1.595238915E0,-1.357648075E-1,-8.804095536E-2,1.084285825E-1
1.605238915E0,4.298964143E-1,6.474407911E-1,-5.763513446E-1
1.615238915E0,6.162103415E-1,8.539132476E-1,-9.282097220E-1
1.625238915E0,7.768678665E-1,1.114752769E0,-1.583668113E0
1.635238915E0,1.831068546E-1,7.213554978E-1,-1.135903955E0
1.645238915E0,-7.142542005E-1,-2.706896663E-1,-8.261952400E-1
1.655238481E0,-1.443016410E0,-1.365360141E0,-6.062837839E-1
1.665238481E0,-1.659262776E0,-1.999438286E0,-3.136793077E-1
1.675238481E0,-1.358716965E0,-2.514397621E0,-1.255328059E-1
1.685238481E0,-9.531024694E-1,-2.612746954E0,-1.740965992E-2
1.695238481E0,-7.802276611E-1,-2.254780054E0,-1.435533352E-2
1.705238481E0,-8.498662710E-1,-1.663462400E0,-1.982257664E-1
1.715238481E0,-1.133307695E0,-1.086194754E0,-4.040873647E-1
1.725238481E0,-1.423468709E0,-8.003098369E-1,-5.146539807E-1
1.735238481E0,-1.472337961E0,-9.127090573E-1,-5.360342264E-1
1.745238481E0,-1.377043009E0,-1.236467600E0,-5.232060552E-1
1.755238481E0,-1.280526280E0,-1.475315928E0,-4.731151462E-1
1.765238481E0,-1.201113820E0,-1.276784778E0,-4.407392740E-1
1.775238481E0,-1.209055066E0,-9.401979446E-1,-5.030475259E-1
1.785238714E0,-1.270752430E0,-7.709882855E-1,-6.020076871E-1
1.795238714E0,-1.298241377E0,-8.876635432E-1,-6.728680730E-1
1.805238714E0,-1.262811184E0,-1.278006434E0,-7.229590416E-1
1.815238714E0,-1.159574986E0,-1.674458027E0,-7.015787363E-1
1.825238714E0,-9.182831645E-1,-2.033035994E0,-6.331618428E-1
1.835238480E0,-7.399105430E-1,-2.041588068E0,-5.451972485E-1
1.845237480E0,-6.696610451E-1,-1.738598824E0,-4.358523488E-1
1.855237480E0,-5.890268087E-1,-1.429501057E0,-3.118467033E-1
1.865237480E0,-5.468770862E-1,-1.066036224E0,-1.432479024E-1
1.875237480E0,-4.460843503E-1,-7.428885102E-1,5.833763257E-2
1.885237480E0,-2.768746614E-1,-4.020256996E-1,2.232712507E-1
1.895237480E0,6.337726861E-2,-3.885866404E-1,2.831360400E-1
1.905237480E0,4.103487432E-1,-5.400812626E-1,2.916881442E-1
1.915237480E0,6.840163469E-1,-6.958518624E-1,3.234531581E-1
1.925237480E0,9.045386910E-1,-8.039750457E-1,3.808744848E-1
1.935237480E0,1.097572088E0,-8.827766180E-1,4.804455042E-1
1.945237480E0,1.183093309E0,-8.265770078E-1,5.360342264E-1
1.955237913E0,1.315651059E0,-7.129560709E-1,5.390886068E-1
1.965237913E0,1.642463923E0,1.037707329E-1,3.906483352E-1
1.975237913E0,1.907579422E0,8.032114506E-1,2.220495194E-1
1.985237913E0,2.220342398E0,1.235704064E0,-1.557706390E-2
1.995237913E0,2.541657686E0,1.289460182E0,-2.599231601E-1
2.005237913E0,2.793944836E0,1.163621902E0,-5.201517344E-1
2.015237913E0,3.104875326E0,1.189889193E0,-7.052439451E-1
2.025237913E0,3.366936445E0,1.320614338E0,-8.084801435E-1
2.035238146E0,3.447570801E0,1.339551091E0,-8.384125233E-1
2.045238146E0,3.226437569E0,1.417741895E0,-7.425066829E-1
2.055238146E0,2.557540178E0,1.615662217E0,-5.836817622E-1
2.065238146E0,1.753030539E0,1.569847345E0,-3.601050675E-1
2.075238146E0,9.863946438E-1,1.414687514E0,-3.405573666E-1
2.085237912E0,1.116356254E-1,1.429959178E0,-2.709187269E-1
2.095237912E0,-4.741841555E-1,1.449506879E0,7.910704613E-2
2.105237912E0,-5.884159207E-1,1.254640818E0,6.068946123E-1
2.115237912E0,-2.886338346E-2,7.708355784E-1,8.109236360E-1
2.125237912E0,6.754642725E-1,2.931389511E-1,8.634580374E-1
2.135237912E0,9.088147879E-1,2.161699384E-1,9.227119684E-1
2.145237912E0,8.556694984E-1,2.638174295E-1,8.652906418E-1
2.155237912E0,8.532260060E-1,3.261256814E-1,7.504479289E-1
2.165237912E0,8.880453706E-1,4.684572816E-1,7.296785116E-1
2.175237912E0,8.556694984E-1,6.767623425E-1,6.801984310E-1
2.185237912E0,8.184067011E-1,9.516516924E-1,5.586362481E-1
2.195237912E0,7.371616364E-1,1.244256139E0,3.649919927E-1
2.205237912E0,6.345362663E-1,1.452561140E0,1.511891484E-1
2.215237912E0,5.148066878E-1,1.583897233E0,-1.017090604E-1
2.225237912E0,3.700316250E-1,1.660255432E0,-4.279111028E-1
2.235237912E0,1.757764816E-1,1.624214292E0,-7.993171811E-1
2.245237912E0,-8.078692853E-2,1.552743077E0,-1.167668939E0
2.255237912E0,-3.404046595E-1,1.574123383E0,-1.426064968E0
2.265237912E0,-6.684392691E-1,1.708513737E0,-1.518305540E0
2.275237912E0,-1.011134744E0,1.844125867E0,-1.572672606E0
2.285238145E0,-1.303128242E0,1.906434059E0,-1.514640331E0
2.295238145E0,-1.532202721E0,2.048154831E0,-1.368643522E0
2.305238145E0,-1.198670268E0,1.823967218E0,-9.355401397E-1
2.315238145E0,-7.710646391E-1,1.542969227E0,-7.699956298E-1
2.325238145E0,6.229298115E-1,7.714464664E-1,-6.017022580E-2
2.335237911E0,1.165378213E0,5.924629569E-1,3.356704414E-1
2.345237911E0,1.194088817E0,6.828709841E-1,5.989533663E-1
2.355237911E0,9.295842052E-1,8.142070174E-1,6.514877677E-1
2.365237911E0,5.667302608E-1,7.317401767E-1,3.845396638E-1
2.375237911E0,2.063197345E-1,4.006512463E-1,2.892446816E-1
2.385237911E0,-8.872817457E-2,2.271655202E-1,7.272350788E-1
2.395237911E0,-7.423539758E-1,-1.779145002E-2,1.211651206E0
2.405237911E0,-1.413084030E0,-2.199878395E-1,1.548237920E0
2.415237911E0,-1.646434546E0,-3.995822370E-1,1.606881022E0
2.425237911E0,-1.452179432E0,-6.262132525E-1,1.314276576E0
2.435237911E0,-1.269530654E0,-7.636579275E-1,9.159924388E-1
2.445237911E0,-1.267698050E0,-7.013496757E-1,5.348125100E-1
2.455237911E0,-1.409418821E0,-4.179081917E-1,2.953533530E-1
2.465237911E0,-1.492496490E0,-1.643991023E-1,1.524108797E-1
2.475237911E0,-1.446681619E0,-6.727153808E-2,3.451388702E-2
2.485237911E0,-1.296408772E0,7.567093521E-2,-2.718350291E-2
2.495237911E0,-1.091158032E0,1.306488067E-1,-1.127046347E-1
2.505237911E0,-6.977608204E-1,-4.352414981E-3,-3.503312171E-1
2.515237911E0,-1.394299865E-1,-9.781479836E-2,-6.142250299E-1
2.525237911E0,1.806633919E-1,7.750352472E-2,-7.571674585E-1
2.535238144E0,1.214094684E-1,1.575268805E-1,-9.996809959E-1
2.545238144E0,-2.444988191E-1,-1.534798928E-2,-1.195157886E0
2.555238144E0,-6.818783283E-1,-3.446043432E-1,-1.189660072E0
2.565238144E0,-9.463829994E-1,-9.194285274E-1,-1.013120055E0
2.575238144E0,-1.080162525E0,-1.508913517E0,-7.296785116E-1
2.585237910E0,-9.488264322E-1,-2.092900753E0,-3.839288056E-1
2.595237910E0,-7.808384895E-1,-2.528447628E0,-3.145955876E-2
2.605237910E0,-6.812674403E-1,-2.730033159E0,1.182024255E-1
2.615237910E0,-7.197519541E-1,-2.624353409E0,1.157589629E-1
2.625237910E0,-8.675813675E-1,-2.469193697E0,8.093964309E-2
2.635237910E0,-1.123533845E0,-2.348853111E0,-5.803219974E-3
2.645238143E0,-1.351386666E0,-2.354961872E0,-7.666359097E-2
2.655238143E0,-1.411862254E0,-2.365957499E0,-1.374446787E-2
2.665238143E0,-1.421636105E0,-1.789300680E0,-3.054326226E-4
2.675238143E0,-1.423468709E0,-1.210811257E0,-1.096503139E-1
2.685238143E0,-1.488831282E0,-8.742245436E-1,-2.214386463E-1
2.695238143E0,-1.684308171E0,-9.469174743E-1,-3.582724631E-1
2.705238143E0,-1.846187472E0,-1.352532029E0,-4.883867502E-1
2.715238143E0,-1.852907062E0,-1.867491364E0,-5.244278312E-1
2.725238143E0,-1.692249417E0,-2.208965063E0,-4.547891617E-1
2.735238143E0,-1.358106136E0,-2.285323143E0,-2.892446816E-1
2.745238143E0,-1.027017236E0,-2.084959507E0,-1.493565589E-1
2.755238376E0,-7.753407359E-1,-1.753259659E0,-1.618792862E-2
2.765238376E0,-5.810855627E-1,-1.381242633E0,9.926560521E-2
2.775238376E0,-3.263547719E-1,-1.012890935E0,8.643743396E-2
2.785238609E0,-1.204931661E-1,-5.364160538E-1,7.910704613E-2
2.795238609E0,1.006400511E-1,-2.028836161E-1,1.010981947E-1
2.805238609E0,2.771801054E-1,-1.595121920E-1,4.550946131E-2
