"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.386847167E0,-1.508383036E0,-1.141704917E0,8.203838766E-2
3.396823167E0,-1.547091007E0,-1.102781773E0,1.295752972E-1
3.406799167E0,-1.544036150E0,-1.027193666E0,1.730017811E-1
3.416775167E0,-1.532628417E0,-9.332631230E-1,2.062135339E-1
3.426751167E0,-1.525878787E0,-8.783936501E-1,2.441994399E-1
3.436727167E0,-1.509603381E0,-8.271919489E-1,2.696107924E-1
3.446703167E0,-1.499460220E0,-7.760864496E-1,2.891863585E-1
3.456679167E0,-1.523525834E0,-7.020636201E-1,3.009950817E-1
3.466654167E0,-1.537503600E0,-6.162794232E-1,3.045338988E-1
3.476630167E0,-1.526403189E0,-5.878935456E-1,2.992241085E-1
3.486606167E0,-1.545580268E0,-5.594117045E-1,3.067340255E-1
3.496582167E0,-1.578056097E0,-5.061474442E-1,2.790794969E-1
3.506558167E0,-1.608109593E0,-4.206922352E-1,2.567036450E-1
3.516534167E0,-1.602407217E0,-3.414251208E-1,2.327213287E-1
3.526510167E0,-1.583911061E0,-3.324562311E-1,1.988364458E-1
3.536485167E0,-1.576563597E0,-3.195739686E-1,1.424434781E-1
3.546461167E0,-1.568073153E0,-2.773878276E-1,8.920418471E-2
3.556437167E0,-1.553108573E0,-2.484563142E-1,4.430275783E-2
3.566413167E0,-1.529518366E0,-2.046180069E-1,1.168988086E-2
3.576389167E0,-1.535262585E0,-1.579873860E-1,-1.312998123E-2
3.586365167E0,-1.560884833E0,-1.058894768E-1,-2.179852314E-2
3.596341167E0,-1.578268886E0,-9.504508227E-2,-1.882909797E-2
3.606316167E0,-1.579605579E0,-8.959022909E-2,-1.651994511E-2
3.616292167E0,-1.568080425E0,-9.962954372E-2,-1.878176816E-2
3.626268167E0,-1.536033988E0,-1.321256012E-1,-8.132030256E-3
3.636244167E0,-1.476507545E0,-1.265366971E-1,2.540302649E-2
3.646220167E0,-1.390570998E0,-9.899730235E-2,4.823065549E-2
3.656196167E0,-1.313581944E0,-9.891740978E-2,6.324635446E-2
3.666172167E0,-1.231816769E0,-8.734402806E-2,5.442131683E-2
3.676147167E0,-1.160298109E0,-5.724044889E-2,3.402656317E-2
3.686123167E0,-1.072184324E0,-1.680754498E-2,3.048336878E-2
3.696099167E0,-8.969609141E-1,-1.011501178E-1,7.096075267E-2
3.706075167E0,-7.225511074E-1,-1.891611964E-1,9.697306156E-2
3.716051167E0,-6.578773260E-1,-2.241846919E-1,8.770686388E-2
3.726027167E0,-7.465931177E-1,-1.081876084E-1,4.356240109E-2
3.736003167E0,-8.865239024E-1,1.072685122E-1,2.965483814E-2
3.745979167E0,-9.287909865E-1,3.007660508E-1,6.276909262E-2
3.755954167E0,-8.110880256E-1,3.858484626E-1,1.035785675E-1
3.765930167E0,-5.782617927E-1,2.691281438E-1,1.676524132E-1
3.775906167E0,-3.518172503E-1,1.083291620E-1,1.639852375E-1
3.785882167E0,-2.156325877E-1,3.565995488E-3,1.238371879E-1
3.795858167E0,-1.549122483E-1,-4.092850164E-2,2.413829416E-2
3.805834167E0,-9.409365058E-2,-1.357695274E-2,-1.167521551E-1
3.815810167E0,-1.123258751E-2,7.683762908E-2,-2.291026711E-1
3.825785167E0,1.078841537E-1,1.746538579E-1,-2.968627214E-1
3.835761167E0,2.434611619E-1,2.475661337E-1,-3.178574741E-1
3.845737167E0,3.655321300E-1,2.691825926E-1,-3.174419999E-1
