"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.728566665E0,-5.003881454E-1,-1.073350525E1,5.171475410E-1
1.738566931E0,-8.786720037E-1,-1.006552315E1,2.561795712E-1
1.748566931E0,-7.541735172E-1,-1.001045704E1,5.386953950E-1
1.758566931E0,-1.012747288E0,-9.723152161E0,6.991068721E-1
1.768566931E0,-1.034295082E0,-9.445425034E0,6.464344859E-1
1.778566931E0,-8.690952063E-1,-9.340080261E0,5.985504389E-1
1.788566664E0,-9.672574997E-1,-9.222764015E0,4.094084799E-1
1.798566664E0,-9.193734527E-1,-9.342473984E0,3.088520169E-1
1.808566664E0,-9.864110947E-1,-9.545981407E0,2.154781520E-1
1.818566664E0,-9.720458984E-1,-9.727940559E0,1.484405100E-1
1.828566664E0,-1.070208192E0,-9.888352394E0,3.830722719E-2
1.838566664E0,-1.051054597E0,-9.895534515E0,5.267243832E-2
1.848566664E0,-9.002198577E-1,-1.001524544E1,1.244984865E-1
1.858566664E0,-9.145850539E-1,-1.006073475E1,1.101332754E-1
1.868566664E0,-9.337386489E-1,-1.013495541E1,1.053448766E-1
1.878566964E0,-8.906430602E-1,-1.017326260E1,1.244984865E-1
1.888566964E0,-9.121908545E-1,-1.007749462E1,1.508347094E-1
1.898566964E0,-7.829039693E-1,-1.002242756E1,1.843535304E-1
1.908566964E0,-8.762778044E-1,-9.838073730E0,2.082955539E-1
1.918566964E0,-1.120486379E0,-9.634567261E0,1.149216816E-1
1.928566697E0,-1.364694953E0,-9.411906242E0,5.027823523E-2
1.938566730E0,-1.498770237E0,-9.342473984E0,1.029506698E-1
1.948566730E0,-1.649604917E0,-9.325715065E0,1.699883193E-1
1.958566730E0,-1.632845521E0,-9.397541046E0,5.027823523E-2
1.968566730E0,-1.537077546E0,-9.431059837E0,1.029506698E-1
1.978566730E0,-1.498770237E0,-9.581894875E0,1.460463107E-1
1.988566996E0,-1.288080573E0,-9.727940559E0,1.651999205E-1
1.998566996E0,-1.137245774E0,-9.864410400E0,1.460463107E-1
2.008566996E0,-9.193734527E-1,-1.007509995E1,8.619125932E-2
2.018566996E0,-7.517793179E-1,-1.024508858E1,1.125274822E-1
2.028566996E0,-5.243301988E-1,-1.049169159E1,7.182604820E-2
2.038566729E0,-3.088520169E-1,-1.066407394E1,6.703764945E-2
2.048566729E0,-1.532289088E-1,-1.061858368E1,4.309562966E-2
2.058566729E0,-1.221042871E-1,-1.041747093E1,5.027823523E-2
2.068566995E0,-1.053448766E-1,-1.004397583E1,7.422025502E-2
2.078566995E0,-8.140286058E-2,-9.732728958E0,5.746084079E-2
2.088566995E0,-2.466027737E-1,-9.466972351E0,6.943184882E-2
2.098566995E0,-3.758896589E-1,-9.325715065E0,6.703764945E-2
2.108566995E0,-5.770025849E-1,-9.347262383E0,9.097966552E-2
2.118566995E0,-6.009446383E-1,-9.483732224E0,1.316810995E-1
2.128567261E0,-7.852981687E-1,-9.759065628E0,1.460463107E-1
2.138567261E0,-8.978256583E-1,-1.003439903E1,2.418143749E-1
2.148567261E0,-1.091755986E0,-1.011580181E1,2.609679997E-1
2.158567261E0,-1.213860273E0,-1.028578949E1,1.963245422E-1
2.168567261E0,-9.026140571E-1,-1.047493172E1,2.226607651E-1
2.178566961E0,-8.403648138E-1,-1.056591129E1,2.274491638E-1
2.188566961E0,-8.259995580E-1,-1.039592266E1,2.585737705E-1
2.198566961E0,-7.709329724E-1,-1.025466537E1,1.651999205E-1
2.208566961E0,-8.762778044E-1,-9.998485565E0,8.858546615E-2
2.218566961E0,-9.145850539E-1,-9.699210167E0,2.394201700E-3
2.228566961E0,-8.427590132E-1,-9.493309021E0,7.900865376E-2
2.238567194E0,-1.031900883E0,-9.306561470E0,5.985504389E-2
2.248567194E0,-1.230619669E0,-9.131784439E0,3.112462163E-2
2.258567194E0,-1.048660398E0,-9.265859604E0,1.604115069E-1
2.268567194E0,-6.272808313E-1,-9.593865395E0,3.830722570E-1
2.278567194E0,-3.998316824E-1,-9.780612946E0,3.327940404E-1
2.288566927E0,-1.508347094E-1,-1.003200436E1,1.316810995E-1
2.298566927E0,7.661445439E-2,-1.009425354E1,6.943184882E-2
2.308566927E0,2.944868207E-1,-1.019959831E1,-4.070143029E-2
2.318566927E0,3.854664862E-1,-1.025466537E1,-1.843535304E-1
2.328566927E0,4.836287498E-1,-1.024030018E1,-1.675941199E-1
2.338566927E0,4.333505034E-1,-1.018283939E1,-2.011129409E-1
2.348566927E0,4.548983276E-1,-1.010383034E1,-1.244984865E-1
2.358566927E0,4.118026793E-1,-1.000806236E1,-3.112462163E-2
2.368566660E0,4.477157295E-1,-9.897929192E0,1.029506698E-1
2.378566693E0,4.046200812E-1,-9.744700432E0,2.681505978E-1
2.388566693E0,3.136404157E-1,-9.648932457E0,3.615244627E-1
2.398566693E0,1.795651317E-1,-9.579500198E0,3.830722570E-1
2.408566693E0,6.703764945E-2,-9.596260071E0,2.920926213E-1
2.418566693E0,6.464344263E-2,-9.682451248E0,2.370259613E-1
2.428566426E0,5.267243832E-2,-9.747094154E0,1.604115069E-1
2.438566426E0,3.591302410E-2,-9.821314812E0,6.224924326E-2
2.448566426E0,6.224924326E-2,-9.816526413E0,-1.580173075E-1
2.458566426E0,-4.070143029E-2,-9.744700432E0,-3.471592367E-1
2.468566426E0,-9.816227108E-2,-9.761459351E0,-5.554547906E-1
2.478566426E0,-7.661445439E-2,-9.751882553E0,-6.751648784E-1
2.488566692E0,-7.661445439E-2,-9.744700432E0,-8.020575643E-1
2.498566692E0,-1.436520964E-1,-9.735123634E0,-9.050082564E-1
2.508566692E0,-2.394201700E-3,-9.838073730E0,-7.876923680E-1
2.518566692E0,-4.788403399E-3,-9.986514091E0,-7.829039693E-1
2.528566692E0,-2.154781483E-2,-1.010622501E1,-7.661445141E-1
2.538566425E0,1.436521020E-2,-1.016607952E1,-6.464344859E-1
2.548566425E0,2.154781483E-2,-1.022593498E1,-4.644751251E-1
2.558566425E0,-1.268926859E-1,-1.011580181E1,-4.692635238E-1
2.568566425E0,-1.532289088E-1,-9.998485565E0,-3.184288144E-1
2.578566425E0,-1.436520964E-1,-9.905111313E0,-2.418143749E-1
2.588566425E0,-2.633621916E-2,-9.890746117E0,-1.268926859E-1
2.598566425E0,-6.464344263E-2,-9.828496933E0,-2.059013397E-1
2.608566425E0,-9.097966552E-2,-9.761459351E0,-2.944868207E-1
2.618566425E0,-1.292868853E-1,-9.739912033E0,-3.567360640E-1
2.628566725E0,-1.484405100E-1,-9.708786964E0,-3.950432837E-1
2.638566725E0,-2.178723514E-1,-9.715970039E0,-4.596867263E-1
2.648566725E0,-2.466027737E-1,-9.656114578E0,-4.357447028E-1
2.658566725E0,-4.548983276E-1,-9.605836868E0,-5.243301988E-1
2.668566725E0,-8.092401624E-1,-9.402329445E0,-8.930372596E-1
2.678566691E0,-9.145850539E-1,-9.378387451E0,-5.051765442E-1
2.688566691E0,-1.173158884E0,-9.179668427E0,-6.536170840E-1
2.698566691E0,-1.048660398E0,-9.251494408E0,-5.147533417E-1
2.708566691E0,-1.771709204E0,-9.138967514E0,-1.587355733E0
2.718566691E0,-1.031900883E0,-9.373599052E0,-4.046200812E-1
2.728566691E0,-7.876923680E-1,-1.020199299E1,-6.895300746E-1
2.738566957E0,-5.985504389E-2,-1.068322754E1,-5.458779931E-1
2.748566957E0,4.548983276E-1,-1.126262379E1,1.867477298E-1
2.758566957E0,7.805097699E-1,-1.127938366E1,5.650315881E-1
2.768566957E0,1.024718285E0,-1.061379528E1,4.740519226E-1
2.778566957E0,3.280056417E-1,-9.751882553E0,-2.873041928E-1
2.788566690E0,-2.896983922E-1,-8.921094894E0,-8.427590132E-1
2.798566690E0,-1.604115069E-1,-8.916306496E0,-1.019929886E0
2.808566690E0,1.221042871E-1,-9.203610420E0,-1.350329757E0
2.818566690E0,3.040636182E-1,-9.443030357E0,-1.343147159E0
