"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.410566748E0,3.720932901E-1,-1.809688359E-1,-3.103195429E-1
1.420566748E0,4.527274966E-1,-1.663080603E-1,-2.919935882E-1
1.430566481E0,4.331798255E-1,-2.286163121E-1,-7.330383174E-3
1.440566481E0,3.427717686E-1,-2.426662147E-1,2.327396572E-1
1.450566481E0,3.024546504E-1,-2.764165215E-2,3.097086847E-1
1.460566481E0,1.509600729E-1,9.086620808E-2,2.113593817E-1
1.470566481E0,-7.811439037E-2,1.104138941E-1,-6.108652335E-3
1.480566481E0,-2.253329158E-1,1.311833113E-1,-1.148426682E-1
1.490566747E0,-1.123228446E-1,1.543961912E-1,-5.619960278E-2
1.500566747E0,-3.588833380E-3,9.392052889E-2,3.054326214E-2
1.510566747E0,3.245221451E-2,4.123340361E-3,6.536258012E-2
1.520566747E0,6.910412759E-2,-4.352414981E-2,5.864306539E-2
1.530566747E0,1.027017161E-1,4.123340361E-3,2.321287990E-2
1.540566480E0,9.659306705E-2,2.611448988E-2,-5.497787148E-3
1.550566480E0,6.238461286E-2,-3.436116874E-2,-2.382374369E-2
1.560566480E0,-3.229949996E-2,-5.879577994E-2,-1.893682219E-2
1.570566480E0,-7.383833826E-2,7.177666761E-3,-3.176499158E-2
1.580566480E0,-6.650795043E-2,1.817324013E-2,-2.138028294E-2
1.590566480E0,-5.123632401E-2,-1.298088674E-2,-6.108652451E-4
1.600566480E0,-5.245805159E-2,-3.008511290E-2,1.771509275E-2
1.610566480E0,-1.245401502E-1,1.000291854E-1,-5.009094998E-2
1.620566480E0,-1.618029326E-1,7.192938030E-2,4.886921961E-3
1.630566746E0,-7.628180087E-2,-9.300423414E-2,5.131268129E-2
1.640566746E0,3.856086731E-2,-2.664899528E-1,7.880161703E-2
1.650566746E0,1.295797974E-1,-4.143193662E-1,1.032362282E-1
1.660566746E0,1.961641014E-1,-5.261076689E-1,1.123992056E-1
1.670566746E0,2.108248621E-1,-5.639813542E-1,1.142318025E-1
1.680566479E0,2.138791978E-1,-6.122397184E-1,1.075122803E-1
1.690566479E0,1.491274834E-1,-5.517640114E-1,1.020144969E-1
1.700566479E0,5.077817291E-2,-4.912883639E-1,8.185594529E-2
1.710566479E0,-6.032294128E-3,-4.436408877E-1,6.047565863E-2
1.720566479E0,-5.367978290E-2,-4.094324410E-1,3.970624134E-2
1.730566479E0,-1.208749637E-1,-4.075998366E-1,2.565634064E-2
1.740566745E0,-5.184718594E-2,-4.363104999E-1,-7.941247895E-3
1.750566745E0,-6.032294128E-3,-4.454734921E-1,7.941247895E-3
1.760566745E0,-7.017314434E-2,-4.234823287E-1,-1.832595794E-3
1.770566745E0,-2.374738641E-2,-5.053382516E-1,-9.773843922E-3
1.780566745E0,-4.810563754E-3,-5.291619897E-1,7.941247895E-3
1.790566478E0,4.772384837E-2,-5.768095255E-1,3.054326214E-2
1.800566478E0,6.055201590E-2,-5.694791079E-1,4.581489414E-2
1.810566478E0,6.177374721E-2,-5.511531830E-1,5.436700583E-2
1.820566478E0,5.994115397E-2,-5.322163701E-1,6.047565863E-2
1.830566478E0,6.116288155E-2,-5.083925724E-1,5.986479297E-2
1.840566478E0,5.077817291E-2,-4.778493345E-1,5.375614017E-2
1.850566478E0,4.100432992E-2,-4.497495294E-1,4.214970022E-2
1.860566478E0,3.061962128E-2,-4.167627990E-1,2.809980139E-2
1.870566478E0,1.595885493E-2,-3.733913898E-1,1.404990070E-2
1.880566778E0,4.352414981E-3,-3.275764883E-1,-1.221730490E-3
1.890566778E0,-1.763873361E-2,-2.952006161E-1,-1.832595654E-2
1.900566778E0,-2.924517356E-2,-2.628247738E-1,-2.932153270E-2
1.910566778E0,-3.840815276E-2,-2.408336252E-1,-3.970624134E-2
1.920566778E0,-4.573853686E-2,-2.121229619E-1,-4.703662544E-2
1.930566511E0,-5.734497309E-2,-1.663080603E-1,-4.825835302E-2
1.940566544E0,-6.650795043E-2,-1.113301888E-1,-4.520402849E-2
1.950566544E0,-7.017314434E-2,-5.635231733E-2,-3.604105115E-2
1.960566544E0,-6.101016700E-2,-2.031126991E-2,-3.054326214E-2
1.970566544E0,-5.978843570E-2,3.344487399E-2,-2.321287990E-2
1.980566544E0,-5.917757004E-2,6.704246253E-2,-1.771509275E-2
1.990566810E0,-5.245805159E-2,8.109235764E-2,-1.099557430E-2
2.000566810E0,-5.245805159E-2,8.475755155E-2,-3.054326167E-3
2.010566810E0,-5.429064855E-2,7.803803682E-2,3.665191587E-3
2.020566810E0,-6.406449527E-2,7.315111160E-2,1.160643995E-2
2.030566810E0,-7.750352472E-2,7.315111160E-2,2.076941915E-2
2.040566543E0,-1.007164046E-1,7.925976813E-2,2.871066704E-2
2.050566543E0,-1.245401502E-1,9.208793938E-2,2.993239649E-2
2.060566543E0,-1.440878361E-1,1.110247597E-1,3.176499158E-2
2.070566809E0,-1.514182240E-1,1.311833113E-1,3.054326214E-2
2.080566809E0,-1.593594700E-1,1.415680200E-1,1.649336144E-2
2.090566809E0,-1.556942761E-1,1.525636017E-1,1.038470957E-2
2.100566809E0,-1.422552466E-1,1.629483104E-1,-2.443460980E-3
2.110566809E0,-1.263727546E-1,1.769981980E-1,-8.552113548E-3
2.120566809E0,-1.098793894E-1,1.892155111E-1,-9.162978269E-3
2.130567075E0,-7.811439037E-2,2.124283910E-1,-4.276056774E-3
2.140567075E0,-7.261660695E-2,2.191479057E-1,1.221730490E-3
2.150567075E0,-6.406449527E-2,2.222022265E-1,1.343903504E-2
2.160567075E0,-6.834054738E-2,2.350303978E-1,2.015855350E-2
2.170567075E0,-8.605564386E-2,2.765692472E-1,2.443460934E-2
2.180566775E0,-1.208749637E-1,3.016147017E-1,1.954768784E-2
2.190566775E0,-1.392009109E-1,3.364340365E-1,2.443460980E-3
2.200566775E0,-1.514182240E-1,3.578143120E-1,-1.832595654E-2
2.210566775E0,-1.673007160E-1,3.871358633E-1,-4.092797264E-2
2.220566775E0,-1.782962978E-1,4.243986309E-1,-5.742133409E-2
2.230566775E0,-1.831832081E-1,4.689917862E-1,-7.330382615E-2
2.240567008E0,-1.758528352E-1,5.117523670E-1,-8.246681094E-2
2.250567008E0,-1.679115891E-1,5.728389025E-1,-7.819075137E-2
2.260567008E0,-1.618029326E-1,6.247624159E-1,-6.230825558E-2
2.270567008E0,-1.471421719E-1,6.217080951E-1,-4.031710699E-2
2.280567008E0,-1.098793894E-1,6.058256030E-1,-3.237585723E-2
2.290566741E0,-8.544477820E-2,5.728389025E-1,-2.443460934E-2
2.300566741E0,-7.811439037E-2,5.484042764E-1,-1.893682219E-2
2.310566741E0,-7.506006956E-2,5.166392922E-1,-2.138028294E-2
2.320566741E0,-8.666650951E-2,4.952589869E-1,-3.054326214E-2
2.330566741E0,-1.111011133E-1,4.867068827E-1,-4.520402849E-2
2.340566741E0,-1.392009109E-1,4.714352489E-1,-5.864306539E-2
2.350566741E0,-1.605812013E-1,4.634940028E-1,-7.330382615E-2
2.360566741E0,-1.746311039E-1,4.451680481E-1,-8.491026610E-2
2.370566474E0,-1.727984995E-1,4.182899892E-1,-9.712757170E-2
2.380566507E0,-1.587486118E-1,3.804163337E-1,-1.020144969E-1
