"Time (s)","X (hPa)"
5.981203181E1,1.018167725E3
5.991203181E1,1.018122559E3
6.001203181E1,1.018063477E3
6.011203181E1,1.018063477E3
6.021203181E1,1.017968262E3
6.031203181E1,1.017938232E3
6.041203181E1,1.017938232E3
6.051203181E1,1.017906006E3
6.061203181E1,1.017875977E3
6.071203181E1,1.017875977E3
6.081203181E1,1.017817139E3
6.091203181E1,1.017798584E3
6.101203181E1,1.017798584E3
6.111203181E1,1.017743652E3
6.121203181E1,1.017730713E3
6.131203181E1,1.017737061E3
6.141203181E1,1.017710693E3
6.151203181E1,1.017713135E3
6.161203181E1,1.017733154E3
6.171203181E1,1.017744873E3
6.181203181E1,1.017739258E3
6.191203181E1,1.017745850E3
6.201203181E1,1.017777344E3
6.211203181E1,1.017798828E3
6.221203181E1,1.017806641E3
6.231203181E1,1.017807129E3
6.241203181E1,1.017823730E3
6.251203181E1,1.017851807E3
6.261203181E1,1.017912354E3
6.271203181E1,1.017950439E3
6.281203181E1,1.017995361E3
6.291203181E1,1.018021484E3
6.301203181E1,1.018041504E3
6.311203181E1,1.018075928E3
6.321203181E1,1.018101318E3
6.331203181E1,1.018088379E3
6.341203181E1,1.018077393E3
6.351203181E1,1.018101562E3
6.361203181E1,1.018095947E3
6.371203181E1,1.018083008E3
6.381203181E1,1.018074219E3
6.391203181E1,1.018088135E3
6.401203181E1,1.018093506E3
6.411203181E1,1.018116943E3
6.421203181E1,1.018132568E3
6.431203181E1,1.018169189E3
6.441203181E1,1.018169434E3
6.451203181E1,1.018181152E3
6.461203181E1,1.018181152E3
6.471203181E1,1.018194824E3
6.481203181E1,1.018236328E3
6.491203181E1,1.018236328E3
6.501203181E1,1.018229004E3
6.511203181E1,1.018193848E3
6.521203181E1,1.018193848E3
6.531203181E1,1.018181396E3
6.541203181E1,1.018142334E3
6.551203181E1,1.018142334E3
6.561203181E1,1.018121826E3
6.571203181E1,1.018117188E3
6.581203181E1,1.018117188E3
6.591203181E1,1.018080566E3
6.601203181E1,1.018075928E3
6.611203181E1,1.018075928E3
6.621203181E1,1.018064453E3
6.631203181E1,1.018054199E3
6.641203181E1,1.018014648E3
6.651203181E1,1.017992920E3
6.661203181E1,1.017949219E3
6.671203181E1,1.017927734E3
6.681203181E1,1.017887695E3
6.691203181E1,1.017855225E3
6.701203181E1,1.017854736E3
6.711203181E1,1.017818848E3
6.721203181E1,1.017796631E3
6.731203181E1,1.017800049E3
6.741203181E1,1.017779053E3
6.751203181E1,1.017784424E3
6.761203181E1,1.017752197E3
6.771203181E1,1.017752197E3
6.781203181E1,1.017746582E3
6.791203181E1,1.017765869E3
6.801203181E1,1.017801025E3
6.811203181E1,1.017820801E3
6.821203181E1,1.017824463E3
6.831203181E1,1.017843750E3
6.841203181E1,1.017867188E3
6.851203181E1,1.017883789E3
6.861203181E1,1.017858887E3
6.871203181E1,1.017845947E3
6.881203181E1,1.017834473E3
6.891203181E1,1.017817627E3
6.901203181E1,1.017786865E3
6.911203181E1,1.017775635E3
6.921203181E1,1.017753418E3
6.931203181E1,1.017732422E3
6.941203181E1,1.017701172E3
6.951203181E1,1.017692871E3
6.961203181E1,1.017675293E3
6.971203181E1,1.017675293E3
6.981203181E1,1.017657227E3
6.991203181E1,1.017612549E3
7.001203181E1,1.017612549E3
7.011203181E1,1.017608398E3
7.021203181E1,1.017566895E3
7.031203181E1,1.017566895E3
7.041203181E1,1.017510986E3
7.051203181E1,1.017499023E3
7.061203181E1,1.017499023E3
7.071203181E1,1.017473389E3
7.081203181E1,1.017439941E3
7.091203181E1,1.017439941E3
7.101203181E1,1.017482178E3
7.111203181E1,1.017455078E3
7.121203181E1,1.017455078E3
7.131203181E1,1.017430664E3
7.141203181E1,1.017425781E3
7.151203181E1,1.017425781E3
7.161203181E1,1.017428223E3
7.171203181E1,1.017442139E3
7.181203181E1,1.017454102E3
7.191203181E1,1.017476562E3
7.201203181E1,1.017506348E3
7.211203181E1,1.017529053E3
7.221203181E1,1.017572021E3
7.231203181E1,1.017621338E3
7.241203181E1,1.017667480E3
7.251203181E1,1.017693848E3
7.261203181E1,1.017703369E3
7.271203181E1,1.017722656E3
7.281203181E1,1.017728027E3
