"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.266433833E0,-1.165112760E-2,-7.238408923E-2,1.844258606E-2
3.276408833E0,-1.641635317E-3,-6.525523961E-2,2.839809097E-2
3.286384833E0,1.226752251E-2,-6.652556360E-2,2.951422334E-2
3.296359833E0,2.178921178E-2,-7.431064546E-2,3.189130500E-2
3.306334833E0,3.155715391E-2,-8.132834733E-2,3.317308426E-2
3.316309833E0,3.601776436E-2,-9.114122391E-2,2.984835021E-2
3.326284833E0,3.452000394E-2,-9.964522719E-2,2.472655848E-2
3.336260833E0,3.000723198E-2,-9.753692150E-2,2.061582357E-2
3.346235833E0,2.119057067E-2,-8.759348094E-2,1.895134896E-2
3.356210833E0,1.533898152E-2,-7.763588428E-2,2.118811756E-2
3.366185833E0,1.332270168E-2,-7.328587770E-2,2.108611725E-2
3.376160833E0,1.933419332E-2,-7.080079615E-2,2.294552512E-2
3.386136833E0,2.500539459E-2,-6.990411133E-2,2.183418721E-2
3.396111833E0,2.916658297E-2,-6.722363830E-2,2.193379030E-2
3.406086833E0,3.245532140E-2,-6.261050701E-2,2.371837385E-2
3.416061833E0,3.825454414E-2,-6.059253588E-2,2.696061693E-2
3.426036833E0,4.496863857E-2,-6.307540834E-2,3.119451180E-2
3.436011833E0,5.010494962E-2,-5.859588087E-2,2.995551005E-2
3.445987833E0,5.009403080E-2,-5.089961365E-2,2.828357741E-2
3.455962833E0,4.970870167E-2,-4.589361697E-2,2.587129548E-2
3.465937833E0,4.863065481E-2,-4.101337492E-2,2.465556189E-2
3.475912833E0,4.647482559E-2,-3.524230421E-2,2.097161114E-2
3.485887833E0,4.570730031E-2,-3.099056706E-2,1.817103103E-2
3.495863833E0,4.305266216E-2,-2.848426625E-2,1.687726751E-2
3.505838833E0,4.272029921E-2,-2.590632625E-2,1.394219883E-2
3.515813833E0,4.435327649E-2,-2.419887856E-2,1.298729982E-2
3.525788833E0,4.708408192E-2,-1.964380778E-2,1.316892728E-2
3.535763833E0,4.829455540E-2,-1.637183875E-2,1.053435076E-2
3.545739833E0,4.483723640E-2,-1.035922207E-2,1.089068223E-2
3.555714833E0,4.270384461E-2,-6.608514581E-3,8.209155872E-3
3.565689833E0,4.167346656E-2,-5.367481615E-3,7.469330449E-3
3.575664833E0,4.450042173E-2,2.258379478E-3,2.854671562E-3
3.585639833E0,4.135496169E-2,1.117810514E-2,2.700735349E-4
3.595614833E0,3.691227734E-2,1.382342260E-2,-7.533843745E-5
3.605590833E0,3.363578767E-2,1.675050333E-2,-2.211992396E-3
3.615565833E0,3.325736150E-2,1.812832430E-2,-1.811120543E-3
3.625540833E0,3.502516821E-2,2.056378499E-2,-2.239889465E-3
3.635515833E0,3.701747209E-2,2.720767073E-2,-1.196263009E-3
3.645490833E0,3.501584008E-2,2.546250261E-2,2.323903376E-3
3.655466833E0,3.196157143E-2,2.493292093E-2,4.253330640E-3
3.665441833E0,3.607908264E-2,2.387990616E-2,6.809698418E-3
3.675416833E0,3.757685423E-2,1.963179559E-2,4.686160479E-3
3.685391833E0,3.552941605E-2,1.243859716E-2,-4.572023463E-4
3.695366833E0,3.540394455E-2,1.564429328E-2,9.399434202E-5
3.705342833E0,3.601540625E-2,2.609214000E-2,-2.704721643E-3
3.715317833E0,3.275450319E-2,3.611273319E-2,-3.136976855E-3
3.725292833E0,2.005309053E-2,3.938043118E-2,-4.447252024E-3
3.735267833E0,2.137889341E-2,3.275791556E-2,-7.751392550E-4
