"Time (s)","X (hPa)"
3.343342946E1,1.017262207E3
3.353342946E1,1.017271484E3
3.363342946E1,1.017271484E3
3.373342946E1,1.017237305E3
3.383342946E1,1.017215332E3
3.393342946E1,1.017215332E3
3.403342946E1,1.017226807E3
3.413342946E1,1.017206787E3
3.423342946E1,1.017206787E3
3.433342946E1,1.017216553E3
3.443342946E1,1.017198486E3
3.453342946E1,1.017198486E3
3.463342946E1,1.017181396E3
3.473342946E1,1.017197754E3
3.483342946E1,1.017193359E3
3.493342946E1,1.017190674E3
3.503342946E1,1.017200684E3
3.513342946E1,1.017196533E3
3.523342946E1,1.017192871E3
3.533342946E1,1.017174805E3
3.543342946E1,1.017179932E3
3.553342946E1,1.017169189E3
3.563342946E1,1.017156982E3
3.573342946E1,1.017123535E3
3.583342946E1,1.017093506E3
3.593342946E1,1.017100586E3
3.603342946E1,1.017089844E3
3.613342946E1,1.017094482E3
3.623342946E1,1.017108154E3
3.633342946E1,1.017121826E3
3.643342946E1,1.017103760E3
3.653342946E1,1.017135742E3
3.663342946E1,1.017146484E3
3.673342946E1,1.017133545E3
3.683342946E1,1.017157715E3
3.693342946E1,1.017146973E3
3.703342946E1,1.017132324E3
3.713342946E1,1.017072998E3
3.723342946E1,1.016995361E3
3.733342946E1,1.016959473E3
3.743342946E1,1.016957275E3
3.753342946E1,1.017006836E3
3.763342946E1,1.017058838E3
3.773342946E1,1.017111816E3
3.783342946E1,1.017111816E3
3.793342946E1,1.017076660E3
3.803342946E1,1.017006592E3
3.813342946E1,1.017006592E3
3.823342946E1,1.016997803E3
3.833342946E1,1.017032471E3
3.843342946E1,1.017032471E3
3.853342946E1,1.017033691E3
3.863342946E1,1.017017090E3
3.873342946E1,1.017017090E3
3.883342946E1,1.016986328E3
3.893342946E1,1.016977539E3
3.903342946E1,1.016977539E3
3.913342946E1,1.016955811E3
3.923342946E1,1.016964355E3
3.933342946E1,1.016964355E3
3.943342946E1,1.016968018E3
3.953342946E1,1.016972412E3
3.963342946E1,1.016972412E3
3.973342946E1,1.016981201E3
3.983342946E1,1.017005127E3
3.993342946E1,1.017022217E3
4.003342946E1,1.017032471E3
4.013342946E1,1.017034912E3
4.023342946E1,1.017029297E3
4.033342946E1,1.017026123E3
4.043342946E1,1.017026367E3
4.053342946E1,1.016993408E3
4.063342946E1,1.016982178E3
4.073342946E1,1.016934570E3
4.083342946E1,1.016895752E3
4.093342946E1,1.016890625E3
4.103342946E1,1.016908691E3
4.113342946E1,1.016922119E3
4.123342946E1,1.016962402E3
4.133342946E1,1.016957520E3
4.143342946E1,1.016958252E3
4.153342946E1,1.016951660E3
4.163342946E1,1.016951416E3
4.173342946E1,1.016971680E3
4.183342946E1,1.016972168E3
4.193342946E1,1.016968750E3
4.203342946E1,1.016974365E3
4.213342946E1,1.016986084E3
4.223342946E1,1.016973389E3
4.233342946E1,1.016957031E3
4.243342946E1,1.016899658E3
4.253342946E1,1.016906006E3
4.263342946E1,1.016920166E3
4.273342946E1,1.016919678E3
4.283342946E1,1.016932861E3
4.293342946E1,1.016949463E3
4.303342946E1,1.016947266E3
4.313342946E1,1.016930908E3
4.323342946E1,1.016930908E3
4.333342946E1,1.016906250E3
4.343342946E1,1.016914795E3
4.353342946E1,1.016914795E3
4.363342946E1,1.016925781E3
4.373342946E1,1.016921631E3
4.383342946E1,1.016921631E3
4.393342946E1,1.016909424E3
4.403342946E1,1.016898438E3
4.413342946E1,1.016898438E3
4.423342946E1,1.016883057E3
4.433342946E1,1.016875732E3
4.443342946E1,1.016875732E3
4.453342946E1,1.016888428E3
4.463342946E1,1.016926270E3
4.473342946E1,1.016926270E3
4.483342946E1,1.016996094E3
4.493342946E1,1.017026611E3
4.503342946E1,1.017026611E3
4.513342946E1,1.017042969E3
4.523342946E1,1.017052979E3
4.533342946E1,1.017068115E3
4.543342946E1,1.017026855E3
4.553342946E1,1.016968994E3
4.563342946E1,1.016922119E3
4.573342946E1,1.016897705E3
4.583342946E1,1.016859619E3
4.593342946E1,1.016846436E3
4.603342946E1,1.016886230E3
4.613342946E1,1.016912598E3
