"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.141101096E0,-5.574145541E-2,5.421428941E-3,3.756821156E-2
1.151101096E0,-1.162171140E-1,9.697485715E-3,1.679879427E-2
1.161100862E0,-1.339322031E-1,-1.107193250E-2,-8.246680722E-3
1.171100862E0,-1.119410545E-1,-1.351539325E-2,-1.007927675E-2
1.181100862E0,-3.191770986E-2,-6.177374721E-2,-1.527163084E-3
1.191100862E0,4.382958263E-2,-6.299547851E-2,2.412917651E-2
1.201100862E0,5.910121277E-2,-3.306308016E-2,3.573561832E-2
1.211100862E0,2.855795063E-2,-1.168279815E-2,3.329215571E-2
1.221100862E0,-2.825251780E-2,-1.779145002E-2,1.740965992E-2
1.231100862E0,-5.207626149E-2,4.810563754E-3,-5.803219974E-3
1.241100862E0,-2.458732575E-2,-2.573269792E-2,-1.863138936E-2
1.251100862E0,1.939497143E-2,-7.521278411E-2,-1.985312067E-2
1.261100862E0,6.337726861E-2,-5.933028832E-2,-9.468411095E-3
1.271100862E0,7.376197726E-2,-1.229366288E-2,-9.468411095E-3
1.281100862E0,5.910121277E-2,4.390593991E-2,-9.468411095E-3
1.291100862E0,3.283400834E-2,9.888381511E-2,-1.802052557E-2
1.301100862E0,-3.207042580E-3,1.318705380E-1,-2.535090782E-2
1.311100862E0,-2.764165215E-2,1.306488067E-1,-3.207042441E-2
1.321100862E0,-2.886338346E-2,8.910996467E-2,-3.207042441E-2
1.331100862E0,-5.039638374E-3,4.329507425E-2,-2.290744707E-2
1.341100862E0,1.756237634E-2,2.008219436E-2,-7.024950348E-3
1.351100862E0,3.222314268E-2,4.207334295E-2,3.054326226E-4
1.361101095E0,9.010262787E-3,6.956227869E-2,-1.374446787E-2
1.371101095E0,-4.108068720E-2,8.177958429E-2,-3.329215571E-2
1.381101095E0,-8.261952549E-2,6.895141304E-2,-4.612032697E-2
1.391101095E0,-1.131627858E-1,3.413209692E-2,-5.161811411E-2
1.401101095E0,-1.101084575E-1,-6.971499324E-2,-5.283984542E-2
1.411100861E0,-6.612616032E-2,-1.662317067E-1,-4.550946131E-2
1.421100861E0,2.428189293E-2,-1.772272736E-1,-3.390302137E-2
1.431100861E0,1.275181174E-1,-1.246928647E-1,-2.107485011E-2
1.441100861E0,1.928807050E-1,-5.322163552E-2,-1.740965992E-2
1.451100861E0,2.008219510E-1,3.413209692E-2,-2.351831272E-2
1.461100861E0,1.562287807E-1,1.159880385E-1,-4.062253982E-2
1.471100861E0,8.414668590E-2,1.593594700E-1,-5.528330430E-2
1.481100861E0,2.611448988E-2,1.605812013E-1,-6.994406879E-2
1.491100861E0,-1.374446787E-3,1.428661048E-1,-8.338310570E-2
1.501100861E0,3.588833287E-2,9.705121815E-2,-7.544185966E-2
1.511100861E0,1.061378345E-1,7.444920391E-2,-5.283984542E-2
1.521100861E0,1.519527286E-1,1.178206354E-1,-3.390302137E-2
1.531100861E0,1.421788931E-1,1.801288873E-1,-1.374446787E-2
1.541100861E0,5.238169432E-2,1.618029326E-1,3.054326226E-4
1.551100861E0,-8.200865984E-2,8.544477820E-2,5.192354787E-3
1.561100861E0,-1.797471046E-1,-7.635815564E-5,-5.192354787E-3
