"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.818987500E0,-1.298013926E0,-7.646311522E-1,8.969924413E-3
1.828963500E0,-7.642185688E-1,1.575789750E-1,5.519953370E-1
1.838938500E0,-2.023680210E-1,1.408774137E0,5.217202306E-1
1.848913500E0,2.767257988E-1,2.145029306E0,3.514581621E-1
1.858889500E0,5.012715459E-1,2.365158558E0,6.804295629E-2
1.868864500E0,4.481729865E-1,1.621367097E0,-1.786314696E-1
1.878840500E0,2.326864898E-1,3.003459871E-1,-3.528528214E-1
1.888815500E0,9.382870048E-2,-2.961168885E-1,-3.021305799E-1
1.898791500E0,2.256149650E-1,-3.882278502E-2,-8.465097845E-2
1.908766500E0,2.766072750E-1,1.052244625E-4,1.965580881E-1
1.918741500E0,1.718606204E-1,-4.428322613E-1,3.798789084E-1
1.928717500E0,1.659435034E-1,-1.137363911E0,4.561614990E-1
1.938692500E0,2.498328090E-1,-2.195413828E0,5.025953054E-2
1.948668500E0,2.907376289E-1,-1.999413252E0,-4.782455862E-1
1.958643500E0,4.509563446E-1,-1.514858484E0,-7.863174081E-1
1.968619500E0,2.686588168E-1,-1.709290147E0,-8.033300042E-1
1.978594500E0,-5.102981925E-1,-2.095694304E0,-5.401990414E-1
1.988569500E0,-1.239208579E0,-2.189710140E0,-1.725459695E-1
1.998545500E0,-1.613852024E0,-2.160540342E0,2.722152472E-1
2.008520500E0,-1.703996778E0,-2.123276949E0,7.868575454E-1
2.018496500E0,-1.688016534E0,-2.208756447E0,1.386697888E0
2.028471500E0,-1.608311176E0,-2.730911493E0,2.021572828E0
2.038446500E0,-1.602143884E0,-3.400716782E0,2.347913980E0
2.048422500E0,-1.564640284E0,-3.570903778E0,2.196862698E0
2.058397500E0,-1.593074560E0,-2.914731979E0,1.684165239E0
2.068373500E0,-1.730848193E0,-1.824689865E0,1.020835280E0
2.078348500E0,-1.953723431E0,-7.667323947E-1,1.665392667E-1
2.088324500E0,-2.178971529E0,-9.765700996E-2,-7.806026340E-1
