,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,bar_pressure,labelcycling,labelmetro,labeltram,labelwalking,labelbus,person,session
2026-06-07 16:26:05.804542991,0.07668539608765074,0.04617462828704551,1.3044226023525423,-0.24473248629853617,-0.031947941918302455,-0.06868700125271372,1021.7689515,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:06.054542991,0.7951006057007094,-0.11858100151370693,0.8879716783004431,-0.14312334089731849,0.053163362855149755,0.4750169115872749,1021.77379625,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:06.304542991,0.2594093776117783,-0.03791318103513002,-0.6319044867216684,-0.021818974135531775,-0.1335349631854464,0.28533764787596594,1021.778641,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:06.554542991,0.37992434246038465,-0.17916405132586286,0.3268923514021983,0.025494076919904168,-0.19368791300713642,-0.42272921943237896,1021.782055,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:06.804542991,1.1379191812732539,-0.594913841250837,0.13857025528286873,0.3028825996018894,-0.1297953407628703,-1.2273062477273833,1021.7854689999999,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:07.054542991,0.06257724923104388,-0.7342540058371384,-0.49411205536628466,0.4490524254827379,-0.1196389234025597,-0.9897291491592617,1021.7888829999999,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:07.304542991,-0.6864308898198115,-0.10406625827612569,0.3592505876970898,0.18565968509180678,-0.06426028995030156,-0.0648354672047253,1021.792297,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:07.554542991,-0.6091123299223158,-0.008014292718999593,0.09969828411435228,-0.3035270814552622,-0.20147957000786848,-0.07732608854578307,1021.79456675,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:07.804542991,0.05855380070501589,-0.69015967646775,-0.08423215039371303,-0.3267084002571285,-0.4296595168966358,-0.11176163937004623,1021.7968364999999,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:08.054542991,0.5430051274341818,-0.7265077331522813,0.9238918879227414,-0.008113386534194295,-0.3535473321687871,-0.16746853703416134,1021.79910625,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:08.304542991,-1.3285618887540864,-0.36131183309285364,0.15345818139849277,-0.1032145473789782,-0.05825701954024938,-0.9773931394472402,1021.801376,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:08.554542991,-0.6928445849246812,-0.6543977739267332,-1.0211988181411726,0.03855880954546609,0.35619290402765513,-0.7989143133546208,1021.8022306,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:08.804542991,2.3270163188113058,-1.01340355142066,0.36083813224218614,0.23592691528697987,0.4656377699644699,-0.23715189376679244,1021.8030852,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:09.054542991,0.4462267070130465,-0.4588771186800377,0.9421562549786112,-0.20735307929441302,-0.07667394466385435,-0.5232323933430582,1021.8039398,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:09.304542991,-1.5861430726938144,0.3743603495897651,-0.5340954879148451,-0.09854184009035202,-0.4196683588251755,-0.33972033736034907,1021.8047944,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:09.554542991,0.07026823868553551,0.21752751157601563,-0.2404540170198524,0.34102587384378386,-0.22860925978821134,-0.45820194761457583,1021.805649,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:09.804542991,0.15321822694827245,-0.8494000039185016,0.42444343300290605,0.001788470959206591,-0.15103064523641266,-1.043636569871592,1021.80570625,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:10.054542991,-0.1515553022273768,-1.2435745102688844,-0.19740624039647864,-0.20831822716440668,-0.040843461139366606,-0.43346306400779494,1021.8057635,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:10.304542991,0.24156566621476752,-0.6074251546830965,0.2555594313340222,-0.02652086912527055,0.13435694928532307,0.10962589311287525,1021.8058207500001,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:10.554542991,-0.32650874696898774,-0.29017305126879317,0.24133871968014148,-0.0682046819903722,0.03939613499450675,-0.028513320355074576,1021.805878,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:10.804542991,-0.05156262935496234,-0.20362749904987165,-0.3439780131439685,-0.05706148885663283,0.05968196080629538,0.09514025971649658,1021.8060115000001,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:11.054542991,-0.142449523486082,-0.10094809621016808,0.2643967751857388,0.023428988735851305,0.05896565248092743,-0.08452124154708002,1021.806145,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:11.304542991,-0.7252938272030045,0.23674741284978026,-0.23690179634675546,-0.11922382579788532,-0.2016233642130419,0.0726801870266794,1021.8062785,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:11.554542991,0.16263670498739421,1.601568380900016,-0.5142202361922442,-0.08623586349964824,-0.13047249079093926,0.6722449825150975,1021.806412,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:11.804542991,0.30392064021746723,1.4788047726018043,0.43639952501256885,0.28587876953645547,-0.0046570716569685,0.11323867773224419,1021.8064272,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:12.054542991,0.07446728264275679,-0.34753003773551694,-0.28393029825328736,0.2671819470794658,-0.12623302393855762,-0.4148182437991,1021.8064424,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:12.304542991,0.7568015211517282,-0.16863529502358654,-0.44256070261819325,-0.032082695861470424,0.014923559681253671,0.07641488905344664,1021.8064575999999,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:12.554542991,0.3283155828865335,0.327532318889796,0.39075272631136887,0.016638363445739802,-0.0006457910459523573,0.20579366238191485,1021.8064727999999,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:12.804542991,-0.3306877548559107,-0.1480217286111315,-0.21575655983891656,0.04838604000221395,-0.23537209405020956,0.254488977912212,1021.806488,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:13.054542991,0.19222890894740782,0.1479191763798923,-0.16658272733741658,0.1851487031705012,-0.03295194596628294,0.1568755757407707,1021.80667875,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:13.304542991,0.8789682277068428,-0.5785570010450013,0.24350295319701984,0.23007771339862892,-0.02716322943487369,-0.7249668940897133,1021.8068695,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:13.554542991,0.5595015382522263,-1.0750769111686336,-0.061810897754810405,-0.3621263962108571,-0.273812322661492,-0.5681670958615039,1021.80706025,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:13.804542991,-0.5709631446164277,0.22022535186426945,0.12309322255257972,-0.2021837148961519,0.14795990518657431,0.3989715129216343,1021.807251,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:14.054542991,-0.39916468414628686,0.04149067624032311,-0.0823749542123888,0.3235984639508201,0.37398310258028056,0.089327257336159,1021.807251,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:14.304542991,0.2724840804770371,-0.2711226245685306,-0.11209832790658801,-0.4373482145473585,-0.2839016791471606,-0.29284930880950366,1021.807251,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:14.554542991,-0.0721076589209068,0.5626484011582981,0.19972029568719077,-0.7931305096598839,-0.43635186673861176,0.00575448643971487,1021.807251,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:14.804542991,0.11117536809471938,-0.3064894401112257,-0.2233893853422289,-0.294056685965826,-0.10875734271722676,-0.040527226500348026,1021.807251,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:15.054542991,-0.1922727315907297,-0.8050132267756376,0.20090717198210287,-0.3359439128338549,-0.6371846989195658,0.08281040085570367,1021.80715575,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:15.304542991,-0.9681374513076598,0.3996165888854003,0.623952284200588,-0.09822039438646639,-0.900966828899537,0.2883176169250446,1021.8070605,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:15.554542991,-0.10322191960300858,0.3202183070225839,-0.10380811734826333,0.3660766664469293,-0.014731337605615492,0.04336571068494343,1021.80696525,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:15.804542991,0.46109204279294497,-0.3921959927245947,-0.048134320826590624,0.34892478846136965,0.2923214436551143,-0.05468518641596496,1021.80687,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:16.054542991,0.23326055673317878,-0.30331118057589557,0.13200799764496068,0.3813393440867216,-0.06591587227501525,-0.013609701253926236,1021.8063664,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:16.304542991,0.19515732430487168,-0.08714399679200767,-0.32938854824575997,0.2697647264001683,0.03171038473367268,0.1510055523757911,1021.8058628,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:16.554542991,-0.2831541024234438,0.18350489515402604,-0.20351565158700005,0.15140760396124656,0.047129493158609155,0.1881646600546717,1021.8053592,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:16.804542991,0.09215129913977736,-0.10437431957342126,0.10071867805731623,0.14667987890850098,-0.07657545081896003,-0.37023919392729737,1021.8048556,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:17.054542991,0.5929445342095551,-0.6330787058238179,0.0848940773191768,-0.3228616415869431,-0.22625379261503073,-0.4857512102470143,1021.804352,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:17.304542991,-0.049462603564397835,-0.22250421925482516,0.10262500641096019,-0.4310850554700663,-0.5586340855437452,-0.060205638179772245,1021.8039895,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:17.554542991,-0.2164385726119815,0.12413899542598449,0.08683452245749965,0.15809174104066331,-0.10894959622185021,0.1294338527604256,1021.803627,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:17.804542991,-0.25606542205733107,0.07303232457010285,-0.07213914998736866,0.2916015686692847,0.633220715064542,0.44803457019425136,1021.8032645000001,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:18.054542991,0.08322516091378791,0.09751305200081632,-0.15752027797535934,-0.010324509738328732,0.5100367584029212,0.2986821322607927,1021.802902,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:18.304542991,0.7917429455237422,-0.5086647662192881,-0.119594776255834,0.08171206488499398,0.45699927042891886,-0.4109795522902849,1021.802597,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:18.554542991,-0.3633311745855683,-0.6348277984174555,-0.15786746273238414,0.3652219789984946,0.5828094844606964,-0.28973522975264127,1021.8022920000001,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:18.804542991,-1.1377663455889275,0.4045552892216141,0.08728787507891253,0.14634570657709187,0.10718392571914256,0.24968342750506553,1021.801987,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:19.054542991,-0.12085261569364782,0.6314711299472695,0.2675260356313378,-0.09428491381583017,-0.23425337210942623,0.25143330123527424,1021.801682,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:19.304542991,-0.08453369564668342,0.04331950855987653,-0.15333465111184535,0.059246625339155465,-0.047564686182085585,0.028150229267724147,1021.801453,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:19.554542991,-0.3584831693591535,-0.1268903888397407,-0.009828034025831538,-0.10369105617224099,0.055182999131600824,0.02200916779541846,1021.801224,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:19.804542991,-0.035371438365531215,-0.15262065321667564,0.3769612811936464,-0.11001454745978174,-0.04258959169933155,0.2540229410391323,1021.800995,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:20.054542991,-0.04635620210534524,-0.20157417784903608,-0.10084277829282194,0.2210908641701585,-0.1144894994578521,0.10472633878694224,1021.800766,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:20.304542991,0.10551685910756069,-0.16539471492776256,-0.3006610328652879,-0.29615281550856165,-0.23263788007863656,-0.4105854506834358,1021.800537,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:20.554542991,0.2727012557909178,-0.10233020444544327,0.004173971612759052,-0.8331057460857149,-0.43145095465268707,-0.5837371295948295,1021.800289,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:20.804542991,0.2158958341712198,-0.25192501090593716,0.2654076220761946,-0.39208204601999563,-0.39897806752615533,-0.41427723924059534,1021.800041,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:21.054542991,-0.038359103200596024,-0.41251979040925996,0.34200996704097736,0.13514731052023213,-0.17229977027163132,-0.0206198521684642,1021.7997929999999,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:21.304542991,-0.4901702552818498,-0.0007230861254479076,-0.2513083624954735,0.3759395988132668,0.04778434635204464,0.22363420017929175,1021.799545,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:21.554542991,-0.004913319815089585,0.05677582679943597,-0.32849008589563494,0.4065701836841108,0.42698095669594643,0.0302357007210073,1021.7991635,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:21.804542991,0.6437408308858649,-0.4338285348943603,0.19217760122679484,0.3317052746713481,0.6788400509830594,-0.1230742650906464,1021.798782,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:22.054542991,0.06447720224052725,-0.13680809239433164,-0.07826807697143,0.2264815565028868,0.570590118849068,-0.1348079148806084,1021.7984005,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:22.304542991,-0.46053751481006555,0.24861247503283654,-0.05592027960209536,0.028662353010108443,0.4379315877515759,0.125156793709839,1021.798019,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:22.554542991,-0.3173247189992535,0.15895025807945576,0.11350521720077883,-0.037121688037146675,0.03472075525425219,0.5056728195856952,1021.79756125,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:22.804542991,-0.19234594561151486,0.2239506821302066,-0.1356127906330554,-0.3321336790605202,-0.5542364011587138,0.38026548825419765,1021.7971035,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:23.054542991,-0.0026201423193565106,-0.21285957788218646,0.3078775974915568,-0.31283027685969444,-0.3276693556711842,0.1553619968181256,1021.79664575,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:23.304542991,0.25077253795216947,-0.47782168703255695,-0.04561730043867419,0.534319220272664,0.3701266228528577,-0.17412398341620747,1021.796188,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:23.554542991,-0.08015140592822276,0.33380635967074235,-0.6905042534020943,0.3034248687828269,0.34841121092234084,-0.48200640106812376,1021.7957608,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:23.804542991,-0.6284632193578615,0.36318235833237406,0.24141367831676003,-0.4388184711671089,0.012256797046862822,0.06808407409862301,1021.7953336,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:24.054542991,0.039900049192933995,-0.44197038574280223,0.07489576078558642,0.0395208206671418,0.06716533082434313,0.14223118375029334,1021.7949064,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:24.304542991,0.6737235324903259,-0.24463658818979145,-0.5303084426101019,-0.050022149207485746,0.08259631349633396,-0.5079372643097977,1021.7944792,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:24.554542991,-0.23923700368027997,0.14776143872385022,0.5363096256298454,-0.5308458373519688,-0.04385325596589047,-0.10680823742431889,1021.794052,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:24.804542991,-0.48282751068866303,-0.18262724314333642,0.40451040902195856,0.02650377609824774,-0.08235882037713063,0.2979082241980784,1021.794052,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:25.054542991,0.117808085035096,-0.19783641151128126,-0.3531128341029343,0.17457426914099317,-0.22096740761427663,-0.09468830315310398,1021.794052,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:25.304542991,0.06078617392139093,0.19105239376314037,0.14028328337742038,-0.1135610948970109,-0.22592106012007018,-0.1595456569436826,1021.794052,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:25.554542991,0.3006786833180409,0.04747065476159042,-0.0738967430738717,0.05710054708080059,0.09569698467931642,-0.12410450772502732,1021.794052,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:25.804542991,0.0609936826596812,-0.24959796276510207,-0.5003627691448463,0.10701137199194953,0.23194191966467262,0.0822406869888472,1021.79433825,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:26.054542991,-0.7767730687840152,0.09503554670571152,-0.03490035496555978,-0.07040172761858307,-0.07321714221673248,0.4565244446972746,1021.7946245,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:26.304542991,-0.1381370628937093,0.1820123269157798,0.2519427476096127,-0.19934401559520756,-0.4521341300828833,-0.01454975144714404,1021.79491075,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:26.554542991,0.49979899357285545,-0.300605846075615,0.18280914668799544,0.04830611585082142,-0.22252737484392973,-0.5444929018473884,1021.795197,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:26.804542991,0.05988974232335029,-0.11155089889724859,-0.10311362030838815,0.4028621219484188,0.5066631954684844,-0.07659764616258609,1021.7962346,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:27.054542991,0.03350319739697001,0.08797189393257834,-0.23221766420207487,0.2593455012589384,0.548116816577954,0.48810619815237366,1021.7972722000001,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:27.304542991,0.015180143596955848,-0.29407835671409355,-0.057056036377305705,0.030598571144725622,-0.06340043593327468,0.35049447410353574,1021.7983098,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:27.554542991,-0.02883460457886379,-0.09198225926078515,-0.12033182138879732,-0.18252533031948454,-0.2660021606018431,-0.048582568958468665,1021.7993474,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:27.804542991,0.43986387342692396,-0.13394796516522547,0.10070236048624448,0.000502485109188925,-0.09681879385020488,-0.23478809482935784,1021.800385,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:28.054542991,0.44037640178168547,-0.5735325789207664,0.3303379768724,0.8598913927169143,0.1577227145353441,-0.3007687120970457,1021.80189175,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:28.304542991,-0.17814592859701356,0.13933900820977838,-0.4997511215692917,0.6559461727338061,0.24363335443303266,-0.1768012744431345,1021.8033985,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:28.554542991,-0.451097778751745,0.43226501322613115,-0.8384862710700899,-0.5941094982030461,-0.18003907323893292,-0.044816034508309,1021.80490525,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:28.804542991,0.21183204469238365,-0.39098199766903646,0.24437007963595855,-0.8056012166399563,-0.3515183693012328,-0.433044341910784,1021.806412,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:29.054542991,0.6614921863588202,-0.2797208661798449,0.490018015399522,-0.18420598491561938,0.007825085741205256,-0.8550208786259645,1021.8083765,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:29.304542991,-0.2059940986907979,0.029430904128871394,-0.214990915734234,0.012639082975542844,0.13504617734133242,-0.6142952267383981,1021.810341,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:29.554542991,-0.4152472406780822,-0.19494092565872237,-0.09246197433646167,-0.23714004272558536,0.1228260884603484,0.04208643623626238,1021.8123055,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:29.804542991,0.14775121285752643,0.1876105807730655,0.09264887207098628,-0.22954013223724024,-0.06228091737138491,0.30694523779071353,1021.81427,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:30.054542991,-0.23761724088404135,0.319945508496331,-0.12379777470158461,0.14512476960612045,-0.3440423166060355,-0.17867237049074855,1021.81633,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:30.304542991,0.33694401361259435,-0.09078597842511009,-0.20235146526560444,0.10503784773314631,0.057274048310930636,-0.5007819628539608,1021.8183899999999,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:30.554542991,0.771676978603677,0.015169182925925602,-0.3546965383500573,-0.19806580642402188,0.24570644019363883,-0.2807822375106543,1021.8204499999999,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:30.804542991,-1.1830727109469092,-0.035792968061121394,0.043544239945170246,-0.1204631679831697,-0.3158992939348012,0.0028564712648353583,1021.82251,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:31.054542991,-0.7534053147421863,-0.30176040330485704,0.38661015503049073,-0.024994362544996096,-0.24878032138415188,0.2728463144530844,1021.8243562,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:31.304542991,1.4379137983275911,-0.08270916235517292,-0.06417118060895914,-0.1398789294706009,0.1573162426090369,-0.2676472381714834,1021.8262023999999,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:31.554542991,-0.17380497697776745,-0.2076574831533814,0.18948984207828637,-0.1076481642712135,0.02277775890890271,-1.1451719061738321,1021.8280486,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:31.804542991,-1.4108593259972373,-0.660597494085556,0.3722502070384463,0.13736872690683702,-0.23033585320254002,-0.44667592390161703,1021.8298947999999,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:32.054542991,0.27751401552950394,-0.5462186856453238,-0.3197197016127396,0.19707083977040565,-0.3843212449796324,0.5136509771615209,1021.831741,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:32.304542991,0.6118535915302604,-0.295364228904801,-0.354956349999559,-0.0630486950914623,-0.1272512420555805,-0.10912953327534865,1021.832523,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:32.554542991,0.16370627255510273,-0.15666263627618346,-0.15457709389727156,-0.20286289772821672,0.1959754034058385,-0.8159578040725465,1021.833305,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:32.804542991,-0.24926698390807225,0.06869416539449874,0.0769319126374174,-0.015497176176910264,0.006860176479156394,-0.28876352956307955,1021.834087,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:33.054542991,-0.8600136702182344,-0.1789089280167417,0.27099661107038425,0.2525121558976095,0.02972974193455932,0.6253018459075497,1021.834869,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:33.304542991,0.2281794586581023,-0.5254458495904137,-0.33136618971812404,0.18158092051381833,0.06092322779594936,0.4874989573600107,1021.835384,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:33.554542991,0.8704021635055591,-0.05865470223366617,-0.01421632047799234,-0.2076442332987628,-0.11611387312862709,-0.5294717130124571,1021.835899,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:33.804542991,-0.26049807172822054,0.24825478047583574,0.6641230294512871,-0.1485476853966503,0.2553379647264131,-0.5480070446870717,1021.8364140000001,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:34.054542991,-0.6110433696123201,-0.19021155537172255,0.042016932540139766,0.31219436517710225,0.27120863696200376,0.5456026652923576,1021.836929,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:34.304542991,-0.3010787195425965,-0.41986646888198104,-0.1356872124841726,0.241116614381065,-0.168123321059852,0.838993501602008,1021.8374326,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:34.554542991,0.3084003992547724,-0.37673223127383043,-0.29064994050510157,-0.2583925244937958,0.17001335730506792,-0.10277204329702211,1021.8379362000001,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:34.804542991,0.8599779897707523,0.019305498181288443,-0.5756173679597499,-0.30705510157770527,0.375032227562693,-0.7521521806005385,1021.8384398,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:35.054542991,-0.12738497982016303,0.417027775587603,0.4062787772543936,0.17872384259457225,-0.16025273545208002,-0.22274748055242607,1021.8389434,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:35.304542991,-0.904827809961404,-0.38314543225368375,0.43099797110758187,0.44891825541996794,-0.35691163264438,0.5401952901855053,1021.839447,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:35.554542991,-0.023340188735041276,-0.8970822913045045,-0.4568581341363578,0.16614618607897366,0.005127933895869161,0.36115627644667925,1021.839733,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:35.804542991,0.7415688577690372,-0.053120349696881404,-0.29760190070578924,-0.2689622449973981,0.21276879857591743,-0.5290546699463017,1021.840019,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:36.054542991,0.31984597861203207,0.2520786216056237,-0.004874878631405829,-0.3707228291754312,-0.14055090312614232,-0.6452253734204301,1021.840305,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:36.304542991,-0.6117556365105823,-0.12900038303280098,0.5785491589587736,0.12610711052979026,-0.32801597735919397,0.43718611014583175,1021.840591,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:36.554542991,-0.4649768071553074,-0.5680857249011548,0.6365913505218685,0.5529891514951594,0.03576270282492747,0.8174484321998285,1021.84085825,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:36.804542991,0.6624811577195447,-0.8283902932798057,-0.5315959808954341,0.08166708601867413,0.14185153975068354,-0.19931118274344695,1021.8411255000001,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:37.054542991,0.6269466881367934,-0.025596617637263015,-0.4309665836555508,-0.40420262465307116,-0.007174708463156061,-0.7390491130850655,1021.8413927500001,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:37.304542991,-0.29149859237603726,0.3955621393307038,0.21672780500613856,-0.08014589789237064,-0.1160611263283662,-0.09431300844033126,1021.84166,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:37.554542991,-0.47932410804086456,-0.3369832795327944,0.007542868165097743,0.17842445851429228,-0.17269077311791636,0.5741636711734489,1021.84316675,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:37.804542991,-0.18919682980476593,-0.40363751765929023,0.18773287846375517,-0.034351531374336185,0.09060015226011868,0.358743531437803,1021.8446735,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:38.054542991,0.3222641454830815,-0.03564516783787955,-0.007439603056287373,-0.19602047137868964,0.1994073795932425,-0.43405413172894547,1021.84618025,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:38.304542991,0.4532376534278417,0.16316894834624657,-0.2678787734543693,-0.18259340179115122,0.008243131493538638,-0.5330139459936499,1021.847687,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:38.554542991,-0.5479211142727691,0.17792118749671754,0.4174460586505256,0.051648904273871886,-0.014208970187347524,0.31201042229185694,1021.8490449999999,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:38.804542991,-0.7641622118201634,-0.3854748033503998,0.27353041228187275,0.24153933157155122,0.015696594512862386,0.654817991567893,1021.8504029999999,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:39.054542991,0.3419831819599707,-0.33281165084893555,-0.25430476561842197,-0.03246997647220199,0.1562542532445137,-0.13931447386312343,1021.851761,0,0,0,1,0,matei,matei_walking_s2
2026-06-07 16:26:39.304542991,0.409191925673075,0.11662310769790332,-0.08116013119270482,-0.1380130252102928,0.1900772681759811,-0.6759461935591551,1021.853119,0,0,0,1,0,matei,matei_walking_s2
