"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.117743083E0,2.525609732E-1,2.861064859E-2,4.295678735E-1
2.127778083E0,4.068884850E-1,2.391367257E-1,5.021770597E-1
2.137814083E0,5.694199800E-1,3.983210921E-1,6.102144122E-1
2.147850083E0,7.283003926E-1,4.560680091E-1,7.356908321E-1
2.157886083E0,8.577853441E-1,3.709809482E-1,8.711056709E-1
2.167922083E0,9.582824111E-1,1.431832165E-1,9.956185818E-1
2.177958083E0,1.025035739E0,-1.887525320E-1,1.084044099E0
2.187994083E0,1.066775441E0,-5.471106768E-1,1.105576038E0
2.198030083E0,1.070004821E0,-8.813136220E-1,1.044655919E0
2.208066083E0,1.033694744E0,-1.152135015E0,9.119071960E-1
2.218102083E0,9.675885439E-1,-1.317849636E0,7.378092408E-1
2.228137083E0,8.839322329E-1,-1.364482641E0,5.384990573E-1
2.238173083E0,8.029879928E-1,-1.278111339E0,3.483001292E-1
2.248209083E0,7.297888994E-1,-1.093456864E0,1.906407177E-1
2.258245083E0,6.687351465E-1,-8.356007934E-1,9.184778482E-2
2.268281083E0,6.277996898E-1,-5.278965235E-1,5.700724199E-2
2.278317083E0,6.025103331E-1,-2.132201195E-1,8.184958249E-2
2.288353083E0,5.866985917E-1,7.332162559E-2,1.476080865E-1
2.298389083E0,5.744386315E-1,2.955909967E-1,2.442090362E-1
2.308425083E0,5.692068338E-1,4.264297187E-1,3.432940841E-1
2.318460083E0,5.743511319E-1,4.621690810E-1,4.351035953E-1
2.328496083E0,5.934103131E-1,4.528565407E-1,5.097059011E-1
2.338532083E0,6.274601817E-1,4.359864593E-1,5.657487512E-1
2.348568083E0,6.705250740E-1,4.019864202E-1,6.018026471E-1
2.358604083E0,7.132136822E-1,3.553604484E-1,6.099498272E-1
2.368640083E0,7.525472641E-1,3.013169169E-1,5.909407139E-1
2.378676083E0,7.790485024E-1,2.591992021E-1,5.479182601E-1
2.388712083E0,7.820027471E-1,2.166333646E-1,4.739167094E-1
2.398747083E0,7.443620563E-1,1.657046080E-1,3.679164648E-1
2.408783083E0,6.663362384E-1,1.089515761E-1,2.357499003E-1
2.418819083E0,5.482241511E-1,4.648894817E-2,8.883319050E-2
2.428855083E0,3.979878426E-1,-2.586716320E-3,-6.441149116E-2
2.438891083E0,2.243806720E-1,-2.147319727E-2,-2.184440643E-1
2.448927417E0,3.430819511E-2,-2.079009637E-2,-3.680338264E-1
2.458963417E0,-1.659844369E-1,-3.674041107E-2,-4.993237257E-1
2.468999417E0,-3.689418137E-1,-8.305731416E-2,-6.067876220E-1
2.479035417E0,-5.630436540E-1,-1.396401376E-1,-6.835666895E-1
2.489070417E0,-7.399931550E-1,-2.060982585E-1,-7.411058545E-1
