"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.074006833E0,3.348585287E-1,-4.208406289E-1,7.388600171E-2
1.084042833E0,7.494302481E-1,1.054048330E-2,5.730160242E-1
1.094078833E0,1.010381762E0,1.685262568E-1,1.189585034E0
1.104114833E0,1.011266080E0,5.576109499E-2,1.738768392E0
1.114150833E0,8.532732166E-1,-3.216418844E-1,2.105699301E0
1.124186833E0,6.086774616E-1,-8.929682095E-1,2.139095088E0
1.134222833E0,4.378794884E-1,-1.577985457E0,1.907617854E0
1.144258833E0,3.218015500E-1,-2.301091028E0,1.379455236E0
1.154294833E0,1.834462681E-1,-2.891172444E0,6.398128617E-1
1.164330833E0,2.573834695E-3,-3.309309759E0,-3.210390365E-1
1.174366833E0,-1.494383137E-1,-3.524445195E0,-1.295803800E0
1.184402833E0,-2.229662831E-1,-3.553573977E0,-2.143243103E0
1.194438833E0,-1.720271310E-1,-3.508127078E0,-2.818835662E0
1.204474833E0,7.967379503E-4,-3.416882739E0,-3.416010042E0
1.214510833E0,1.837039841E-1,-3.311104269E0,-3.876185330E0
1.224545833E0,3.847905344E-1,-3.173628043E0,-4.199394268E0
1.234581833E0,5.781078527E-1,-2.982587521E0,-4.419836637E0
1.244617833E0,7.551934831E-1,-2.757577015E0,-4.566094796E0
1.254653833E0,9.273705221E-1,-2.507293673E0,-4.615151766E0
1.264689833E0,1.021725652E0,-2.254891008E0,-4.579847447E0
1.274725833E0,1.069686196E0,-1.991952245E0,-4.521117429E0
1.284761833E0,1.111781398E0,-1.751536665E0,-4.418984113E0
1.294797833E0,1.156417800E0,-1.595092948E0,-4.282453381E0
1.304833833E0,1.172844675E0,-1.512700417E0,-4.106668537E0
1.314869833E0,1.142811475E0,-1.503518242E0,-3.931277795E0
1.324905833E0,1.002416684E0,-1.556422387E0,-3.786735794E0
1.334941833E0,7.521092961E-1,-1.662007899E0,-3.660021368E0
1.344977833E0,4.532813468E-1,-1.814044569E0,-3.596638135E0
1.355013833E0,2.645314531E-1,-1.924140331E0,-3.455351279E0
1.365048833E0,2.026010888E-1,-1.953681634E0,-3.152315819E0
1.375084833E0,1.790264674E-1,-1.879008889E0,-2.677393270E0
1.385120833E0,2.239964163E-1,-1.767515643E0,-2.069767576E0
1.395156833E0,3.416758705E-1,-1.636858148E0,-1.334044005E0
1.405192833E0,5.177626503E-1,-1.472031863E0,-4.509536433E-1
1.415228833E0,6.935496506E-1,-1.298547898E0,5.066659141E-1
1.425264833E0,8.362836199E-1,-1.105676028E0,1.525867762E0
1.435300833E0,9.244604360E-1,-9.790814701E-1,2.548127119E0
1.445337083E0,9.408421415E-1,-9.814416987E-1,3.490221734E0
1.455373083E0,8.018058052E-1,-1.154928002E0,4.151278700E0
1.465409083E0,4.960331544E-1,-1.362669634E0,4.317367691E0
1.475445083E0,1.205944374E-1,-1.486745504E0,3.965178198E0
1.485481083E0,-2.138375004E-1,-1.327023107E0,3.423902614E0
1.495516083E0,-3.572792751E-1,-8.242808211E-1,3.109078583E0
1.505552083E0,-2.865908233E-1,-7.951087698E-2,3.049622340E0
1.515588083E0,4.470865142E-2,7.799217966E-1,3.316812614E0
1.525624083E0,5.967381416E-1,1.579460417E0,3.825054937E0
1.535660083E0,1.211051698E0,2.169273738E0,4.517923095E0
1.545696083E0,1.714912045E0,2.544542191E0,5.434939002E0
1.555732083E0,1.930240147E0,2.570943539E0,6.233652288E0
1.565768083E0,1.754144230E0,2.202778137E0,6.575269430E0
1.575804083E0,1.291010252E0,1.525111717E0,6.321793216E0
1.585840083E0,7.168478814E-1,5.977134937E-1,5.305541874E0
1.595876083E0,2.490861974E-1,-2.977152242E-1,3.783587653E0
1.605912083E0,-4.235390458E-2,-9.077204423E-1,2.098752809E0
1.615947083E0,-6.134653810E-2,-1.198506716E0,4.595262462E-1
1.625983083E0,1.732274548E-1,-1.146318416E0,-8.702399361E-1
1.636019083E0,6.147692370E-1,-7.015112194E-1,-1.648283315E0
1.646055083E0,1.149829961E0,1.215818860E-1,-1.773540030E0
1.656091083E0,1.750629031E0,1.069631159E0,-1.409407598E0
1.666127083E0,2.248207056E0,1.861025339E0,-9.464624852E-1
1.676163083E0,2.506683809E0,2.334906500E0,-6.307362288E-1
1.686199083E0,2.484323764E0,2.447168509E0,-5.343776232E-1
1.696235083E0,2.260336520E0,2.142496560E0,-8.210619289E-1
1.706271083E0,1.896243411E0,1.471080375E0,-1.475043179E0
1.716307083E0,1.435769039E0,7.398231997E-1,-2.228503109E0
1.726342083E0,1.014074644E0,1.643975379E-1,-2.923368675E0
1.736378083E0,7.150095168E-1,-2.928991650E-1,-3.527395992E0
1.746414083E0,4.529150553E-1,-5.664821993E-1,-4.007153605E0
1.756450083E0,2.753874302E-1,-6.319071338E-1,-4.383340071E0
1.766486083E0,2.110181192E-1,-5.174932033E-1,-4.660334371E0
1.776522083E0,1.544831817E-1,-2.778058934E-1,-4.748574117E0
1.786558083E0,2.100546625E-1,1.557727486E-2,-4.654077850E0
1.796594083E0,2.829810995E-1,3.248233545E-1,-4.436917523E0
1.806630083E0,3.605321177E-1,5.753199734E-1,-4.152041177E0
1.816666083E0,4.465693279E-1,7.395499885E-1,-3.806126915E0
1.826702083E0,5.378294539E-1,8.255550756E-1,-3.331511344E0
1.836737083E0,5.735599615E-1,8.254869555E-1,-2.749197662E0
1.846773083E0,5.541534913E-1,7.258889924E-1,-2.174679489E0
1.856809083E0,5.475698188E-1,4.925403567E-1,-1.723328235E0
1.866845083E0,4.652975211E-1,2.381999244E-1,-1.347979674E0
1.876881083E0,2.812427223E-1,5.627813503E-2,-1.007902104E0
